rank, pmcid, score
1, 3841697, 0.31614617
2, 3677011, 0.29577458
3, 3681687, 0.28894806
4, 2647170, 0.28427866
5, 2917397, 0.28381276
6, 3205782, 0.27828813
7, 3396276, 0.27191308
8, 3506076, 0.2697244
9, 2245957, 0.26642594
10, 3090107, 0.2593811
11, 3108942, 0.25815356
12, 3114546, 0.25793174
13, 3213721, 0.25707984
14, 1464140, 0.24644531
15, 2988179, 0.24555755
16, 3266655, 0.24512738
17, 2082036, 0.2415361
18, 3099506, 0.24030556
19, 3299121, 0.23607504
20, 2769322, 0.23102604
21, 2828091, 0.2269204
22, 1208905, 0.22668585
23, 3787546, 0.2264984
24, 3890738, 0.22430287
25, 3502108, 0.22173578
26, 2700454, 0.22128864
27, 3335556, 0.21999335
28, 3446146, 0.2183982
29, 3063409, 0.21821463
30, 2737775, 0.216229
31, 3170633, 0.21215945
32, 2958974, 0.20969462
33, 3080783, 0.20782852
34, 2892667, 0.20780669
35, 3791959, 0.20681696
36, 3291424, 0.20584029
37, 3712160, 0.20526417
38, 3628469, 0.20500171
39, 3806322, 0.20385553
40, 3529253, 0.20295572
41, 3841691, 0.20164447
42, 2714572, 0.20028916
43, 3773459, 0.19820875
44, 3072211, 0.19618483
45, 3833587, 0.19600376
46, 1459933, 0.19580337
47, 3162819, 0.19526358
48, 3463044, 0.19502239
49, 3526875, 0.19292937
50, 2572046, 0.1910829
51, 2920271, 0.19001256
52, 3207060, 0.18882805
53, 3487309, 0.18731044
54, 2825769, 0.18681566
55, 3405157, 0.18651341
56, 2315652, 0.18639919
57, 3270293, 0.1858295
58, 3259378, 0.1843738
59, 3047842, 0.18375295
60, 3309579, 0.18356766
61, 3015225, 0.1827624
62, 3378931, 0.18143457
63, 3644836, 0.18041855
64, 2803851, 0.1803383
65, 3056811, 0.17995694
66, 3573146, 0.17976937
67, 2905689, 0.17929772
68, 2936927, 0.17859071
69, 2813613, 0.1781718
70, 3383503, 0.1779122
71, 3488388, 0.17715447
72, 3355351, 0.17696282
73, 1764004, 0.1765382
74, 3068585, 0.17368759
75, 1851004, 0.17328186
76, 1524788, 0.1726249
77, 3424852, 0.17250745
78, 3731861, 0.17234422
79, 3518712, 0.17222635
80, 3242026, 0.17144307
81, 3662935, 0.17114973
82, 3875701, 0.17069678
83, 3700969, 0.17026103
84, 3468117, 0.16976108
85, 3341425, 0.16974802
86, 2629964, 0.16965386
87, 2784986, 0.16962765
88, 3465000, 0.1695623
89, 272934, 0.16921642
90, 3250966, 0.16869985
91, 3271399, 0.16853067
92, 1065004, 0.16834
93, 3133999, 0.16818559
94, 3434400, 0.16489214
95, 3485910, 0.16479142
96, 3775210, 0.16421308
97, 2893430, 0.16403513
98, 3784075, 0.16244027
99, 2072948, 0.16200334
100, 3519030, 0.16188008
101, 3523894, 0.16095634
102, 3591538, 0.16061234
103, 3549377, 0.16037919
104, 3223529, 0.16031371
105, 3000162, 0.15969236
106, 3323328, 0.1595732
107, 3257211, 0.15806389
108, 2700432, 0.15753867
109, 1613243, 0.1569372
110, 2637295, 0.15645579
111, 3035547, 0.15635957
112, 3307463, 0.1561418
113, 1112595, 0.15601139
114, 3335589, 0.15594932
115, 3825950, 0.15549645
116, 3426908, 0.155475
117, 3877030, 0.15535215
118, 3507065, 0.15504287
119, 2709444, 0.15502419
120, 2779420, 0.15441522
121, 3463042, 0.15399034
122, 2672237, 0.1537784
123, 3088751, 0.15366364
124, 2532955, 0.15322852
125, 2750133, 0.15274775
126, 3445145, 0.15250698
127, 3227160, 0.15247461
128, 3609679, 0.15225711
129, 3505633, 0.15213606
130, 2365966, 0.15203428
131, 2526531, 0.15194109
132, 2729967, 0.15151088
133, 2546434, 0.15124936
134, 2593410, 0.15072279
135, 3075397, 0.15000503
136, 2048957, 0.1498477
137, 1617112, 0.14976726
138, 2783053, 0.14964123
139, 3809217, 0.14951138
140, 2924860, 0.14913678
141, 2699965, 0.14863262
142, 2627817, 0.14856261
143, 3817996, 0.14852951
144, 3506246, 0.14845721
145, 3702368, 0.14842346
146, 3183615, 0.14820585
147, 3612870, 0.14819188
148, 1236944, 0.14795168
149, 3033847, 0.14735407
150, 2621130, 0.14719573
151, 3786616, 0.14709032
152, 2671519, 0.14691164
153, 3446154, 0.14676192
154, 3038958, 0.14673063
155, 2669462, 0.14656612
156, 3687476, 0.14628124
157, 3670640, 0.14627105
158, 3279680, 0.14602754
159, 1764817, 0.14585684
160, 2894487, 0.14573556
161, 3420428, 0.1452829
162, 3326829, 0.1449301
163, 3137850, 0.14472006
164, 3436628, 0.14468017
165, 3336243, 0.14463419
166, 2770458, 0.14444199
167, 3420628, 0.1443771
168, 3011309, 0.14434019
169, 3109313, 0.14410521
170, 2801475, 0.14380784
171, 2946956, 0.14368738
172, 3389846, 0.14368156
173, 2921287, 0.14346413
174, 3429833, 0.14317921
175, 3487871, 0.1430209
176, 3295742, 0.14295535
177, 2801048, 0.1429373
178, 2974228, 0.14285944
179, 3132697, 0.14259581
180, 3322907, 0.14250623
181, 3120998, 0.14182574
182, 2475522, 0.14174365
183, 2254639, 0.14161739
184, 3605187, 0.1410685
185, 3700468, 0.14092152
186, 3195099, 0.14046098
187, 3789901, 0.14043018
188, 3641980, 0.14035095
189, 3682459, 0.1400877
190, 3658220, 0.1399571
191, 2803953, 0.1398269
192, 3314854, 0.13921359
193, 3491799, 0.13917035
194, 3780548, 0.13897106
195, 2740138, 0.13888593
196, 3821277, 0.13875364
197, 2955686, 0.13866605
198, 3047913, 0.13840571
199, 3719282, 0.13801818
200, 3634252, 0.1379968
201, 3107698, 0.13799617
202, 3146124, 0.13797615
203, 3600221, 0.13795325
204, 2892668, 0.13771567
205, 3573171, 0.13770685
206, 2903575, 0.13733166
207, 2998652, 0.13680089
208, 2767138, 0.13659993
209, 2206392, 0.136171
210, 3108112, 0.1360859
211, 3772305, 0.1360676
212, 2680832, 0.13499224
213, 2474644, 0.13478222
214, 3701777, 0.13453694
215, 3022139, 0.134287
216, 3384834, 0.13411653
217, 3480708, 0.13381824
