rank, pmcid, score
1, 2830945, 0.6365762
2, 3068583, 0.61396223
3, 3628469, 0.5687477
4, 3227160, 0.5496922
5, 3556838, 0.5133894
6, 3461776, 0.5122075
7, 3628218, 0.49586907
8, 3073909, 0.49427062
9, 3783828, 0.45275652
10, 3484318, 0.44039613
11, 2783077, 0.4343024
12, 3304619, 0.43376452
13, 3113183, 0.43279395
14, 2836925, 0.4303507
15, 122079, 0.4271323
16, 3873814, 0.41826376
17, 2678139, 0.4138739
18, 2643339, 0.41201264
19, 3859883, 0.40964046
20, 3113153, 0.40522477
21, 3806164, 0.40468103
22, 3075160, 0.4032508
23, 1183200, 0.40271708
24, 3183690, 0.39640522
25, 3351958, 0.3909925
26, 2740293, 0.38992238
27, 3886912, 0.38870278
28, 3825926, 0.3830241
29, 2833155, 0.3811244
30, 3843899, 0.37882543
31, 3649156, 0.37821433
32, 3663309, 0.37764102
33, 3122091, 0.3731243
34, 2966580, 0.36574134
35, 3565913, 0.36411098
36, 3399362, 0.34758338
37, 2600825, 0.34490702
38, 3816040, 0.33910552
39, 3583806, 0.33789152
40, 3336896, 0.33705845
41, 3041043, 0.3369228
42, 3285529, 0.3348399
43, 3101356, 0.32867667
44, 2967834, 0.32568753
45, 2967008, 0.3255884
46, 3809230, 0.3239687
47, 3021298, 0.3219558
48, 3201596, 0.3121513
49, 2266777, 0.3120411
50, 3468117, 0.3108242
51, 3310784, 0.31062958
52, 3750490, 0.31001765
53, 3398075, 0.30819213
54, 3152917, 0.30777523
55, 3655519, 0.30535975
56, 3073917, 0.30463633
57, 3533152, 0.29993954
58, 3600282, 0.29968473
59, 2806403, 0.29938334
60, 3730358, 0.29932663
61, 3423789, 0.29773742
62, 3328985, 0.29736644
63, 2572068, 0.29721868
64, 3120277, 0.29703656
65, 2740171, 0.29550683
66, 2910374, 0.29538333
67, 3628491, 0.29104295
68, 3665225, 0.28968632
69, 3170179, 0.2896527
70, 3047832, 0.28909436
71, 3304646, 0.28793138
72, 2767137, 0.2849486
73, 2884449, 0.28421614
74, 2736155, 0.28364262
75, 3779006, 0.28194273
76, 1885440, 0.28190652
77, 2852695, 0.2804487
78, 3813776, 0.27792138
79, 3015906, 0.2770883
80, 3099062, 0.27569267
81, 3385808, 0.27417344
82, 2116997, 0.27374384
83, 3438050, 0.27254722
84, 3299162, 0.27128702
85, 3192212, 0.26666978
86, 3654276, 0.26611778
87, 3237274, 0.2642058
88, 2908657, 0.26406163
89, 3123852, 0.2632988
90, 3711740, 0.26149443
91, 3762071, 0.2603598
92, 2788470, 0.2600755
93, 1929108, 0.25981134
94, 3031281, 0.25978673
95, 3636968, 0.2593722
96, 1574321, 0.25930887
97, 3464999, 0.25836584
98, 2769450, 0.25798145
99, 1906865, 0.25771528
100, 2562359, 0.2575846
101, 3599178, 0.25698847
102, 2649141, 0.25613046
103, 2728606, 0.25600222
104, 2890923, 0.25576165
105, 3015957, 0.2545238
106, 2740225, 0.25432444
107, 3751343, 0.25421342
108, 3298211, 0.25420123
109, 2728191, 0.25386143
110, 3307430, 0.2534257
111, 3250966, 0.252855
112, 1592121, 0.25171447
113, 3859258, 0.2511637
114, 2933122, 0.25069284
115, 3579987, 0.24855362
116, 3015804, 0.24610333
117, 3806378, 0.24594797
118, 3229087, 0.24594533
119, 3438426, 0.24563853
120, 3335362, 0.24443164
121, 2702912, 0.24407548
122, 3064888, 0.24338965
123, 3170312, 0.24331193
124, 3214511, 0.24100997
125, 2769379, 0.24025255
126, 2769446, 0.23985848
127, 2809077, 0.23893513
128, 3670629, 0.23798637
129, 3616185, 0.23669375
130, 2613894, 0.23640184
131, 2827155, 0.23525819
132, 2442981, 0.23515072
133, 3711736, 0.23400992
134, 3122097, 0.23389427
135, 2527492, 0.23223889
136, 3015641, 0.23222525
137, 1557855, 0.23171234
138, 3843335, 0.23126349
139, 3352196, 0.23073995
140, 1079924, 0.2302102
141, 2848006, 0.22703479
142, 3680866, 0.22637674
143, 3841536, 0.22581738
144, 3480933, 0.22536848
145, 1192792, 0.22523981
146, 3201103, 0.22513178
147, 3138074, 0.22503614
148, 2478665, 0.22449666
149, 2628097, 0.22406508
150, 3649144, 0.22351974
151, 2992067, 0.2231242
152, 2783087, 0.2209544
153, 2713849, 0.22085653
154, 3623109, 0.22025847
155, 2977075, 0.22001438
156, 2821393, 0.2198916
157, 3296144, 0.21941885
158, 3457596, 0.21931219
159, 2984333, 0.21914352
160, 3080584, 0.21885848
161, 3205377, 0.21813573
162, 3307080, 0.21806663
163, 3369119, 0.21764728
164, 2667437, 0.21746323
165, 3649447, 0.21718387
166, 2659845, 0.21466134
167, 2838363, 0.2144441
168, 3470986, 0.21416542
169, 2926877, 0.21260485
170, 2092434, 0.21203054
171, 3148882, 0.21196635
172, 3423063, 0.21155258
173, 2683798, 0.21072447
174, 3015590, 0.21040937
175, 3420702, 0.20976846
176, 2254639, 0.20932755
177, 3146430, 0.20892872
178, 3350121, 0.20851624
179, 3443655, 0.20773713
180, 2423643, 0.20772803
181, 3033147, 0.20648639
182, 3492103, 0.20636454
183, 3410093, 0.20623402
184, 2762898, 0.20563225
185, 3015710, 0.20504631
186, 2612686, 0.204467
187, 3870869, 0.20431337
188, 3560147, 0.20403047
189, 3679720, 0.20377082
190, 2754079, 0.20342505
191, 3860647, 0.20294318
192, 3625878, 0.20251308
193, 2827787, 0.20227389
194, 2958858, 0.20060782
195, 3043450, 0.19943646
196, 3852808, 0.1991305
197, 2737786, 0.19869977
198, 3857979, 0.19791223
199, 2672220, 0.1971474
200, 3310451, 0.19687122
201, 3244410, 0.19679272
202, 3846594, 0.196229
203, 139990, 0.1962243
204, 3015721, 0.19621229
205, 2213305, 0.19596861
206, 3295742, 0.19466859
207, 2374788, 0.19353339
208, 2997099, 0.19353181
209, 3515935, 0.19309877
210, 2705726, 0.19288625
211, 2853788, 0.19250111
212, 2740117, 0.1924223
213, 3738343, 0.19214088
214, 3399432, 0.19202703
215, 2635350, 0.19191764
216, 1459865, 0.19137722
217, 2687622, 0.19128442
218, 3005218, 0.19109526
219, 3036641, 0.19047062
220, 3065851, 0.1902528
221, 3482332, 0.18988448
222, 2907361, 0.18963452
223, 3616123, 0.18905608
224, 1459933, 0.18903343
225, 3030803, 0.18888701
226, 2939435, 0.18888214
227, 3841519, 0.1888411
228, 3145093, 0.18878935
229, 2803863, 0.18816665
230, 3015684, 0.18791872
231, 2687653, 0.18783578
232, 2850980, 0.18700387
233, 3649624, 0.18678004
234, 2672300, 0.18657896
235, 3108290, 0.18650953
236, 3212706, 0.1864515
237, 2732457, 0.18621473
238, 3825968, 0.18611194
239, 3416909, 0.18590908
240, 2702819, 0.18578772
241, 3492969, 0.18556604
242, 3789281, 0.18414609
243, 3821277, 0.18299054
244, 3299142, 0.18263984
245, 3860030, 0.1819997
246, 3785339, 0.18189274
247, 2783104, 0.18149155
248, 3502811, 0.1806867
249, 3014832, 0.18062794
250, 2387157, 0.18012634
251, 2423910, 0.18009095
252, 1940287, 0.17973487
253, 3797604, 0.17949991
254, 2700229, 0.17900701
255, 2767134, 0.1788359
256, 3506898, 0.17883249
257, 3108731, 0.17868797
258, 3867231, 0.17856538
259, 3015359, 0.17816874
260, 1936994, 0.17718317
261, 2726527, 0.17708853
262, 3600280, 0.17697169
263, 3129061, 0.17659824
264, 2775879, 0.17585616
265, 2726470, 0.17574093
266, 3539443, 0.17499617
267, 3417704, 0.17481983
268, 3759066, 0.17437556
269, 3159311, 0.17427067
270, 3016809, 0.17401716
271, 3015800, 0.17394982
272, 3419090, 0.17370638
273, 3354359, 0.1734494
274, 3503573, 0.17341116
275, 3098805, 0.17339675
276, 3876020, 0.1732068
277, 2994123, 0.17294358
278, 3658206, 0.17281939
279, 3711741, 0.17269869
280, 2722057, 0.17237817
281, 3015287, 0.17228234
282, 3533158, 0.17202288
283, 3015963, 0.17120297
284, 3097792, 0.17074129
285, 3877598, 0.16975074
286, 3262392, 0.16970716
287, 3273785, 0.16958418
288, 3015681, 0.16899636
289, 3345155, 0.16874382
290, 3014938, 0.16865703
291, 3349264, 0.16807733
292, 3570320, 0.16780768
293, 3389850, 0.16758247
294, 2700437, 0.16739494
295, 3614379, 0.16677837
296, 3706257, 0.16626623
297, 3687603, 0.16605139
298, 3420793, 0.16603853
299, 3204401, 0.16592002
300, 3684085, 0.16583553
301, 555544, 0.1656302
302, 3195765, 0.16560876
303, 3108289, 0.16559696
304, 3015742, 0.16553628
305, 3304649, 0.16552262
306, 3538523, 0.16463211
307, 3856480, 0.16450575
308, 1876232, 0.16448146
309, 3854545, 0.16425148
310, 2995100, 0.16423601
311, 2884455, 0.16422154
312, 3259425, 0.16389112
313, 3838988, 0.16356288
314, 2805600, 0.1631308
315, 3469074, 0.16295741
316, 3178521, 0.16279547
317, 3409628, 0.16171235
318, 2569193, 0.16156265
319, 3339064, 0.16152933
320, 3760125, 0.1613775
321, 3097568, 0.16133657
322, 3446146, 0.16125435
323, 3884609, 0.16121371
324, 1976317, 0.16091648
325, 3817753, 0.16090202
326, 3499181, 0.16081616
327, 3534248, 0.16062042
328, 2609891, 0.16060288
329, 2664289, 0.16028143
330, 2323013, 0.16027758
331, 3616352, 0.16019517
332, 3522345, 0.1595228
333, 2170449, 0.15934429
334, 3015846, 0.15932967
335, 3134034, 0.15885901
336, 1523371, 0.15852492
337, 3651717, 0.15841876
338, 2990396, 0.15777388
339, 3658211, 0.15761998
340, 1266363, 0.1575214
341, 3133999, 0.15746741
342, 2828091, 0.1568071
343, 3221118, 0.15637596
344, 3499241, 0.15598166
345, 3542922, 0.15585324
346, 2266722, 0.15578237
347, 3227380, 0.15536737
348, 3108656, 0.15507932
