rank, pmcid, score
1, 2912127, 0.6136442
2, 3438426, 0.6035464
3, 2639567, 0.56259847
4, 2929516, 0.5610788
5, 3759770, 0.5594825
6, 3473978, 0.5560333
7, 3009659, 0.53955096
8, 2771838, 0.523295
9, 2636788, 0.504261
10, 3503952, 0.50044334
11, 2912126, 0.46856347
12, 3271214, 0.4628903
13, 3781223, 0.45473024
14, 2515091, 0.4356883
15, 2762186, 0.42389277
16, 3512371, 0.39557615
17, 1950520, 0.39044487
18, 3549351, 0.3835262
19, 2206034, 0.37561873
20, 3581290, 0.36754274
21, 3792611, 0.36591282
22, 2693508, 0.36413237
23, 2825313, 0.36387852
24, 3791579, 0.35801214
25, 1904196, 0.3554824
26, 3043446, 0.35510316
27, 1621058, 0.3324369
28, 3825950, 0.33039513
29, 3649090, 0.33036163
30, 3073801, 0.32541525
31, 2578908, 0.3176585
32, 3426263, 0.3034428
33, 3491320, 0.30037332
34, 2879845, 0.29979843
35, 3821431, 0.28805918
36, 3603204, 0.2718694
37, 2040141, 0.2713207
38, 3635227, 0.2662394
39, 3713304, 0.2637032
40, 3034940, 0.25176254
41, 3813797, 0.25147754
42, 1586011, 0.25103214
43, 2780610, 0.23612687
44, 3546181, 0.23137651
45, 3546191, 0.23050502
46, 3825938, 0.22850588
47, 2254469, 0.22849536
48, 2740017, 0.22571397
49, 3579530, 0.21398868
50, 2702887, 0.21266082
51, 3777329, 0.2107583
52, 3821433, 0.20983876
53, 1716178, 0.20979442
54, 3383503, 0.20455524
55, 3400824, 0.20384246
56, 3764342, 0.19836214
57, 3150827, 0.19705556
58, 3599591, 0.19343475
59, 3108531, 0.19033322
60, 2253537, 0.18873066
61, 2848788, 0.18771325
62, 3724576, 0.18753146
63, 2984268, 0.18650196
64, 3540645, 0.18622406
65, 3735339, 0.18612671
66, 3619544, 0.18518002
67, 2740099, 0.18302278
68, 3155071, 0.18271294
69, 3270835, 0.18233842
70, 3040582, 0.17970976
71, 3595673, 0.17904286
72, 3649125, 0.17524506
73, 3479249, 0.1733008
74, 3697142, 0.17273208
75, 3169762, 0.1703409
76, 3851494, 0.16984315
77, 3420783, 0.1689549
78, 3005807, 0.16873956
79, 3182029, 0.16858968
80, 2602996, 0.16808908
81, 3713301, 0.16662781
82, 3038575, 0.16551703
83, 3724090, 0.16464163
84, 3161237, 0.16376378
85, 3500470, 0.1596642
86, 3354857, 0.15965106
87, 3862145, 0.15822233
88, 3093009, 0.1578168
89, 3049240, 0.15773095
90, 3639366, 0.1562956
91, 3482800, 0.15433739
92, 3853608, 0.15432084
93, 3405327, 0.15369204
94, 1884133, 0.15046982
95, 3816180, 0.14856724
96, 3654953, 0.14787374
97, 3556636, 0.14717507
98, 3543954, 0.14699957
99, 3420730, 0.1461874
100, 3350121, 0.1456091
101, 3714424, 0.14388642
102, 2868875, 0.1426214
103, 3859168, 0.14114827
104, 2430546, 0.14091283
105, 2785826, 0.14078926
106, 3884175, 0.14031312
107, 3541572, 0.14017977
108, 2644311, 0.13960436
109, 3822419, 0.13947242
110, 3051092, 0.13940135
111, 2627176, 0.13617921
112, 3580144, 0.13514629
113, 3235277, 0.13513741
114, 3636828, 0.13294221
115, 3400823, 0.13177599
116, 2822627, 0.1316713
117, 2833302, 0.13102713
118, 3806322, 0.13020924
119, 3015837, 0.12901172
120, 2565681, 0.12859258
121, 3792504, 0.12824565
122, 3220265, 0.12777399
123, 3712160, 0.12757787
124, 2952778, 0.12673333
125, 2546416, 0.12634552
126, 3664486, 0.12607916
127, 3868873, 0.12490065
128, 166146, 0.12478652
129, 3893325, 0.12291922
130, 3097355, 0.122674726
131, 3271242, 0.12260572
132, 3638498, 0.12212135
133, 3224521, 0.12161699
134, 3869913, 0.1214058
135, 3762605, 0.121029325
136, 3527059, 0.120202795
137, 2767153, 0.12012719
138, 2954859, 0.11970516
139, 1613243, 0.11928977
140, 3558399, 0.11804365
