rank, pmcid, score
1, 2688666, 0.76355463
2, 3514484, 0.68082404
3, 555744, 0.67272115
4, 419354, 0.64301276
5, 3763110, 0.6152727
6, 3746052, 0.6067031
7, 3423676, 0.57886684
8, 3021307, 0.5429748
9, 1910602, 0.53796285
10, 3649181, 0.52313364
11, 3075165, 0.5152139
12, 2852697, 0.51280665
13, 3661963, 0.50912714
14, 2988711, 0.5083651
15, 3600188, 0.5080656
16, 2813652, 0.49898058
17, 2889851, 0.49825925
18, 3417875, 0.49476758
19, 3518095, 0.4860795
20, 3628258, 0.47731608
21, 3015657, 0.47720233
22, 2423373, 0.4711561
23, 2990396, 0.46621233
24, 3075140, 0.45796308
25, 3521943, 0.45517415
26, 3405341, 0.43272543
27, 3196709, 0.42524517
28, 3324920, 0.42176777
29, 3398113, 0.42124784
30, 2777911, 0.41897604
31, 3299364, 0.4163738
32, 3474461, 0.41482916
33, 3580935, 0.4125617
34, 3130970, 0.41173384
35, 3699850, 0.40994665
36, 3678056, 0.4062676
37, 3797933, 0.40615815
38, 2994349, 0.39810565
39, 3286741, 0.39767236
40, 3584840, 0.39734232
41, 3584835, 0.39600056
42, 3015787, 0.388775
43, 3412677, 0.38773212
44, 3584831, 0.38766196
45, 2892687, 0.38704038
46, 3363119, 0.3831018
47, 1323312, 0.38106415
48, 3224925, 0.38007367
49, 3429751, 0.37867343
50, 3302104, 0.3782231
51, 3030803, 0.37818617
52, 3005213, 0.3779326
53, 3733694, 0.3777438
54, 3335546, 0.37648067
55, 3782666, 0.3750613
56, 3457598, 0.3718494
57, 2732778, 0.37131998
58, 2779445, 0.36883578
59, 3644489, 0.3678857
60, 2726551, 0.3671922
61, 3001711, 0.3645665
62, 3560110, 0.36225724
63, 2772987, 0.35978162
64, 2687647, 0.3565364
65, 2914265, 0.35391408
66, 2769307, 0.35382244
67, 3305541, 0.3524391
68, 3513321, 0.34870613
69, 3687862, 0.34627125
70, 2852601, 0.34078035
71, 3363118, 0.34059218
72, 3521933, 0.3398412
73, 3877609, 0.336445
74, 3457043, 0.33627313
75, 3492969, 0.3341943
76, 3417891, 0.3326983
77, 3572313, 0.332621
78, 3712156, 0.3310518
79, 3588206, 0.32772368
80, 2925815, 0.32553005
81, 2912863, 0.32421428
82, 3133991, 0.3219692
83, 3172658, 0.3213865
84, 3600036, 0.321007
85, 3016028, 0.31987262
86, 2627450, 0.31834757
87, 3618050, 0.313021
88, 3342210, 0.31234446
89, 3400627, 0.3121523
90, 2394323, 0.3080682
91, 3303534, 0.30541182
92, 2667937, 0.30278155
93, 3666422, 0.30021587
94, 3371901, 0.29871076
95, 2905323, 0.29811734
96, 2670000, 0.29795054
97, 2762046, 0.29734862
98, 3286557, 0.2951064
99, 3715530, 0.29397172
100, 3003207, 0.29262096
101, 2769419, 0.2924905
102, 3731514, 0.2871658
103, 3523539, 0.28669098
104, 3457959, 0.28637782
105, 3514315, 0.2862234
106, 3698887, 0.28520837
107, 3607333, 0.28499922
108, 3848543, 0.2801711
109, 3493016, 0.27873033
110, 3016124, 0.27865762
111, 3365666, 0.2765669
112, 2453007, 0.2738777
113, 3206842, 0.2732978
114, 2988920, 0.2718145
115, 3804476, 0.2710523
116, 2840002, 0.2696442
117, 2397000, 0.2695831
118, 3254205, 0.269216
119, 3527285, 0.26849765
120, 3429747, 0.26837263
121, 3163221, 0.26759583
122, 3600192, 0.26719004
123, 3199093, 0.2669837
124, 3437782, 0.26587307
125, 2647168, 0.26523006
126, 2259331, 0.26190785
127, 3388327, 0.26115096
128, 3617975, 0.25937337
129, 3175197, 0.25830546
130, 3382220, 0.25597218
131, 3288928, 0.25545996
132, 3687472, 0.254866
133, 3015866, 0.2535462
134, 3101231, 0.2523998
135, 3286732, 0.25212047
136, 3544460, 0.2520964
137, 3475687, 0.25192043
138, 3112117, 0.25127056
139, 2920711, 0.25066507
140, 3337865, 0.24996236
141, 3630306, 0.2486004
142, 3363056, 0.24716529
143, 3597902, 0.24571225
144, 3363120, 0.24537693
145, 3191476, 0.24469814
146, 3129325, 0.24388535
147, 2769428, 0.24312113
148, 3425978, 0.2414205
149, 3016482, 0.24073027
150, 3224052, 0.23984125
