rank, pmcid, score
1, 3270293, 0.463843
2, 1277009, 0.43737435
3, 3378931, 0.4151432
4, 2802352, 0.40364164
5, 3841693, 0.40048558
6, 2629964, 0.38410297
7, 2920271, 0.37719858
8, 3526875, 0.3672888
9, 1112595, 0.34639898
10, 3610129, 0.33683679
11, 3637271, 0.33635592
12, 3593508, 0.33070067
13, 2803992, 0.314084
14, 3109313, 0.31005058
15, 3825647, 0.30462667
16, 3702368, 0.30458975
17, 3548694, 0.3039509
18, 3205006, 0.30385074
19, 3741470, 0.30261976
20, 3463044, 0.30089545
21, 3422815, 0.29158184
22, 3141809, 0.29036278
23, 1277007, 0.28915894
24, 3097723, 0.28502855
25, 3047913, 0.28414652
26, 2707150, 0.28316987
27, 3004609, 0.27939442
28, 3502108, 0.2755073
29, 2082036, 0.26944825
30, 2365966, 0.26885504
31, 3506076, 0.2684405
32, 3560221, 0.26595223
33, 3182093, 0.26446187
34, 2846739, 0.26323307
35, 3789280, 0.26310506
36, 3680611, 0.26221994
37, 2474644, 0.26156816
38, 3121282, 0.2609769
39, 545936, 0.25989065
40, 2783053, 0.25978443
41, 3775210, 0.25854316
42, 3033073, 0.25826553
43, 3681687, 0.256378
44, 3438426, 0.25501978
45, 3700969, 0.25487578
46, 1413549, 0.25355998
47, 3564029, 0.24879664
48, 3337385, 0.24724793
49, 3271399, 0.24721007
50, 3600016, 0.24678953
51, 3114601, 0.24637093
52, 3355351, 0.24539971
53, 1781075, 0.24324495
54, 3647710, 0.24286743
55, 3695309, 0.24113098
56, 2876707, 0.24034476
57, 3797640, 0.23898996
58, 3220036, 0.23893945
59, 3798110, 0.2385231
60, 2808565, 0.2384009
61, 3539052, 0.23829356
62, 3162819, 0.23807694
63, 2988177, 0.23700726
64, 2769458, 0.23636034
65, 2590534, 0.23463148
66, 2941259, 0.23241232
67, 3751366, 0.232245
68, 3170633, 0.23220469
69, 3389947, 0.23205172
70, 3063409, 0.23119958
71, 2729969, 0.2310468
72, 3080783, 0.2310273
73, 3354496, 0.22952014
74, 3219759, 0.22890677
75, 3320288, 0.22866696
76, 2536182, 0.22730452
77, 3713668, 0.22711818
78, 2988179, 0.22537296
79, 2740138, 0.2242126
80, 3655108, 0.22357824
81, 3258820, 0.22327337
82, 2862513, 0.2223322
83, 3845712, 0.22117423
84, 3806322, 0.22114854
85, 3335556, 0.21818933
86, 3396276, 0.21789314
87, 3516054, 0.2177122
88, 2767138, 0.2157329
89, 3161475, 0.21511933
90, 3323212, 0.2147425
91, 1436005, 0.21440259
92, 3831020, 0.21179956
93, 2572046, 0.2095964
94, 3383503, 0.2091885
95, 3563698, 0.20913944
96, 3804820, 0.20913313
97, 3869631, 0.20899361
98, 3369259, 0.20847599
99, 3403114, 0.20614171
100, 2878711, 0.20560724
101, 3257067, 0.20479292
102, 2483918, 0.20471936
103, 3555588, 0.20323041
104, 2621130, 0.20312968
105, 3386665, 0.20283243
106, 1609165, 0.20040753
107, 2803902, 0.20008934
108, 3213725, 0.2000384
109, 2840956, 0.19998504
110, 3424864, 0.19976173
111, 3247867, 0.1993559
112, 3279485, 0.1955929
113, 3299121, 0.19534893
114, 2917650, 0.19496232
115, 3833587, 0.19468813
116, 2714572, 0.19460183
117, 2657609, 0.19433318
118, 2700484, 0.19417682
119, 3038958, 0.19377959
120, 3424871, 0.1932024
121, 3866926, 0.19251011
122, 3644836, 0.19205974
123, 3236154, 0.1919222
124, 3553649, 0.19120285
125, 3657849, 0.19094488
126, 3546880, 0.19073182
127, 3356236, 0.18787783
128, 3266655, 0.18694112
129, 3429833, 0.18685104
130, 2784986, 0.18641992
131, 3311442, 0.1862845
132, 3446146, 0.18555476
133, 2650603, 0.1850332
134, 2860402, 0.18208653
135, 3179729, 0.18195173
136, 2811908, 0.18185446
137, 2772260, 0.18123256
138, 3123219, 0.18038422
139, 3654566, 0.1802327
140, 3012278, 0.17949213
141, 3591538, 0.1794719
142, 2636786, 0.1790576
143, 2801048, 0.1790264
144, 3564105, 0.17840481
145, 3416909, 0.17820522
146, 3816156, 0.17811607
147, 2647170, 0.17589897
148, 3133999, 0.17556518
149, 1479817, 0.17542431
150, 2669462, 0.17489097
151, 2671519, 0.17469582
152, 2727891, 0.17457637
153, 2526531, 0.17419988
154, 3379868, 0.17366311
155, 2958974, 0.17243737
156, 3118372, 0.17171267
157, 3099506, 0.17143351
158, 2706800, 0.17142871
159, 1308873, 0.17138144
160, 3030745, 0.17025907
161, 2672084, 0.16890919
162, 3563317, 0.16867617
163, 3793435, 0.16832903
164, 2943722, 0.16756555
165, 3214869, 0.16735905
166, 3436624, 0.16716862
167, 3523894, 0.16706929
168, 2546434, 0.1670003
169, 2868875, 0.16682252
170, 1257604, 0.165496
171, 3609679, 0.16519898
172, 3824754, 0.16502488
173, 2915987, 0.16430008
174, 3830293, 0.16416067
175, 2878712, 0.1640831
176, 2842275, 0.16403654
177, 3279317, 0.16399814
178, 3533152, 0.16370472
179, 2789703, 0.16345106
180, 2688489, 0.16312566
181, 3279680, 0.16185312
182, 1065094, 0.16180025
183, 2890005, 0.16038781
184, 2892668, 0.15985578
185, 2892667, 0.159473
186, 3519030, 0.15923987
187, 3289185, 0.15901443
188, 2955686, 0.15831986
189, 3180182, 0.15815532
190, 3644769, 0.15810286
191, 3000162, 0.15773752
192, 3495717, 0.15756631
193, 3223529, 0.15693101
194, 2876701, 0.15677433
195, 3806785, 0.15670629
196, 3465000, 0.15624477
197, 1783639, 0.15616463
198, 3114546, 0.15602596
199, 3678789, 0.15601882
200, 2828091, 0.15547733
201, 3617508, 0.15535276
202, 2732551, 0.15515612
203, 3125024, 0.15511763
204, 3120998, 0.155031
205, 3322907, 0.15502879
206, 3488995, 0.15466298
207, 2946956, 0.15407008
208, 3314610, 0.15367122
209, 3884956, 0.15268964
210, 3611086, 0.15261011
211, 3292390, 0.15202098
212, 3476498, 0.15189813
213, 3035547, 0.15100855
214, 2910866, 0.15068534
215, 3079651, 0.15010077
216, 3797049, 0.14981435
217, 3743526, 0.14974135
218, 3847446, 0.14949253
219, 2700432, 0.14945331
220, 3255283, 0.14904545
221, 3661662, 0.1486634
222, 3765986, 0.14830104
223, 3427817, 0.14769542
224, 3490888, 0.1476815
225, 3025133, 0.14758773
226, 3090107, 0.14739724
227, 1175902, 0.14739595
228, 2901358, 0.14735663
229, 3434400, 0.14727913
230, 3677011, 0.14584811
231, 3599150, 0.14554806
232, 3891388, 0.14541964
233, 3161649, 0.14533213
234, 1386678, 0.14502949
235, 2779313, 0.14484735
236, 3139336, 0.14430499
237, 3238362, 0.14389071
238, 3687476, 0.143426
239, 2981154, 0.14243743
240, 3205748, 0.14222664
241, 1269449, 0.14202939
242, 3825950, 0.14168836
243, 3485910, 0.14152099
244, 3505633, 0.1411145
245, 3643232, 0.14107619
246, 3411402, 0.14038855
247, 3496690, 0.1403346
248, 3322781, 0.14018586
249, 1697818, 0.13986182
250, 3170646, 0.13985765
251, 2698626, 0.13976675
252, 3446154, 0.13931078
253, 3466862, 0.13899206
254, 3056811, 0.13876253
255, 3291424, 0.13866968
256, 2706213, 0.13843182
257, 3594703, 0.13723978
258, 3205738, 0.13711539
259, 3335589, 0.13707937
260, 35282, 0.13669425
261, 2695191, 0.1363908
262, 2245957, 0.13566104
263, 3108942, 0.13518256
264, 3456478, 0.13493666
265, 2584645, 0.13456899
266, 3762609, 0.13449675
267, 2536181, 0.13445705
268, 3660491, 0.13336983
269, 3647711, 0.1331728
