rank, pmcid, score
1, 3777938, 0.3685614
2, 3809224, 0.34738085
3, 3800625, 0.34154385
4, 2910853, 0.3411493
5, 2890620, 0.33127117
6, 3751662, 0.3027791
7, 3851840, 0.3006846
8, 2488319, 0.2980287
9, 3694062, 0.29467592
10, 3838209, 0.29009634
11, 3558350, 0.28019476
12, 3419694, 0.27885544
13, 3655494, 0.27254802
14, 3752741, 0.26838154
15, 3402668, 0.26779893
16, 2988179, 0.26756555
17, 3150268, 0.26639348
18, 3579063, 0.26528415
19, 3700815, 0.26092067
20, 3561161, 0.2572004
21, 3616185, 0.2570815
22, 3624741, 0.25567457
23, 3760668, 0.25403655
24, 3137838, 0.24978274
25, 2932947, 0.24743494
26, 3445085, 0.2468574
27, 1636653, 0.24547508
28, 2628101, 0.24521834
29, 3237046, 0.24518481
30, 3719234, 0.24387962
31, 2990616, 0.23588955
32, 2940168, 0.23413529
33, 2902043, 0.23282774
34, 2989127, 0.23240411
35, 3014468, 0.2322648
36, 2409551, 0.2289957
37, 2941760, 0.22782056
38, 3752487, 0.22684968
39, 2726530, 0.22628778
40, 3481223, 0.22536765
41, 3347843, 0.22318229
42, 2922325, 0.22285436
43, 2569146, 0.2217789
44, 3092968, 0.22096384
45, 3258555, 0.21983077
46, 3503950, 0.21884523
47, 3001204, 0.21692814
48, 2868875, 0.21660297
49, 3784930, 0.216368
50, 3789280, 0.2145927
51, 3754400, 0.21398112
52, 2363949, 0.21392241
53, 2719205, 0.21389508
54, 2696609, 0.21349542
55, 3614649, 0.2131897
56, 3438862, 0.2123246
57, 2737779, 0.21228036
58, 2474607, 0.21121839
59, 3841606, 0.21103239
60, 3403064, 0.21061988
61, 2588582, 0.21020614
62, 2265682, 0.2092827
63, 3763783, 0.20915242
64, 2686421, 0.20775673
65, 3397657, 0.20737009
66, 3263038, 0.20722617
67, 3030029, 0.20715657
68, 3445178, 0.20698623
69, 3161475, 0.20498715
70, 3634251, 0.20413297
71, 3737686, 0.20181066
72, 3161919, 0.20116948
73, 3672083, 0.19871937
74, 1831472, 0.19735156
75, 3536816, 0.19711302
76, 2719221, 0.19683653
77, 3310784, 0.19679111
78, 2637899, 0.19651791
79, 3303722, 0.19617476
80, 3258019, 0.19594374
81, 523854, 0.1953557
82, 2739969, 0.19466208
83, 3162880, 0.19316605
84, 3555597, 0.19316487
85, 3362766, 0.19290836
86, 2858720, 0.19196098
87, 3277903, 0.19159934
88, 2987938, 0.19120607
89, 3650675, 0.1911314
90, 2668755, 0.19029851
91, 2699965, 0.18970248
92, 3099222, 0.18970197
93, 2292495, 0.18909897
94, 3355033, 0.18817936
95, 1434765, 0.18792662
96, 2783048, 0.18777746
97, 3498317, 0.18775731
98, 3552990, 0.18711473
99, 2734006, 0.18664874
100, 2671844, 0.18612626
101, 2801475, 0.18605384
102, 2813876, 0.1855695
103, 3507214, 0.18509805
104, 3445220, 0.18381594
105, 3030046, 0.18375859
106, 3733019, 0.18365079
107, 3487215, 0.18358885
108, 2576223, 0.18328963
109, 3049976, 0.18265732
110, 3556420, 0.18161075
111, 3878188, 0.18023998
112, 3601818, 0.17930715
113, 3463042, 0.1783168
114, 1783639, 0.1782532
115, 3417929, 0.177964
116, 3291709, 0.17751434
117, 3835975, 0.17693047
118, 3469076, 0.1763696
119, 3127324, 0.17610285
120, 3341425, 0.17565422
121, 1459868, 0.17541698
122, 2572615, 0.17334881
123, 3468117, 0.17313379
124, 3841536, 0.17300501
125, 3521693, 0.17294793
126, 3425541, 0.17266506
127, 2984432, 0.17212176
128, 3519137, 0.17203918
129, 3332445, 0.17137766
130, 3495043, 0.17123947
131, 3623525, 0.17120215
132, 3543208, 0.17024481
133, 3389324, 0.17022932
134, 3384899, 0.1701364
135, 3277063, 0.16944721
136, 3184711, 0.16914776
137, 2360667, 0.16913882
138, 3060394, 0.16864349
139, 3820414, 0.16804732
140, 3587907, 0.16798279
141, 2631524, 0.16797794
142, 3445134, 0.16767317
143, 3022136, 0.16731146
144, 3208342, 0.16665822
145, 3145295, 0.1665939
146, 3848041, 0.1663851
147, 3205491, 0.16608222
148, 2984334, 0.16561061
149, 1382015, 0.1651133
150, 3347913, 0.16491173
151, 1697803, 0.16476114
152, 2994500, 0.16472828
153, 3420725, 0.16447096
154, 3319586, 0.16407757
155, 3141720, 0.16377972
156, 3350995, 0.16371658
157, 3304262, 0.16354617
158, 2020460, 0.16269775
159, 3436739, 0.1622105
160, 3689717, 0.16195756
161, 3555897, 0.16150087
162, 2801465, 0.16148174
163, 3667336, 0.16138722
164, 3596748, 0.16027427
165, 3857979, 0.15969002
166, 3490454, 0.15883164
167, 3180182, 0.15778577
168, 2684302, 0.15733093
169, 3250950, 0.15710244
170, 3675373, 0.1570944
171, 3651313, 0.15682644
172, 3849440, 0.15635493
173, 3033857, 0.15600343
174, 2924963, 0.1557202
175, 3287982, 0.15567884
176, 3002000, 0.1554845
177, 3786503, 0.15483664
178, 2288963, 0.15478328
179, 3860669, 0.15459187
180, 3516987, 0.15445442
181, 3249355, 0.15443656
182, 3407748, 0.15424135
183, 3556421, 0.15396655
184, 3119462, 0.15368828
185, 1236965, 0.15364777
186, 2475384, 0.15361178
187, 3438857, 0.15304454
188, 3877978, 0.15283711
189, 3215555, 0.15270719
190, 2483935, 0.15214944
191, 2766253, 0.15183684
192, 2800056, 0.15109406
193, 2922669, 0.15107146
194, 2721952, 0.15088512
195, 3429606, 0.15051925
196, 3068583, 0.15039912
197, 2721572, 0.15038578
198, 3366205, 0.15015365
199, 3843600, 0.15012878
200, 3821433, 0.14999966
201, 3444467, 0.1498377
202, 3337489, 0.14976642
203, 3459593, 0.14946485
204, 3448313, 0.14935504
205, 2321724, 0.1492735
206, 3743073, 0.14900959
207, 3083363, 0.14877501
208, 2707811, 0.14819568
209, 2740138, 0.14791134
210, 3363056, 0.14753157
211, 3015852, 0.14729194
212, 3031991, 0.1472871
213, 2854946, 0.14662899
214, 3407585, 0.14652121
215, 2072948, 0.14650103
216, 2854980, 0.1462528
217, 3015603, 0.14602779
218, 1435921, 0.14532954
219, 2808565, 0.14504533
220, 3838988, 0.14502867
221, 3004393, 0.14469022
222, 3864068, 0.14443818
223, 3320288, 0.14423504
224, 3157096, 0.14410779
225, 3488523, 0.14392519
226, 3445145, 0.14386389
227, 3461776, 0.14379063
228, 3326752, 0.14360559
229, 3475108, 0.14354189
230, 3716025, 0.14342931
231, 2687685, 0.1434161
232, 2810568, 0.1430192
233, 2709970, 0.14273722
234, 2795205, 0.14269716
235, 1188068, 0.14269274
236, 3652754, 0.14247
237, 3043347, 0.14241911
238, 2722751, 0.14211604
239, 3764366, 0.14189386
240, 3874926, 0.14177823
241, 3141149, 0.14160743
242, 3314837, 0.1410207
243, 2981784, 0.14092243
244, 3485910, 0.14086536
245, 3749103, 0.14075302
246, 3667570, 0.1407485
247, 3660492, 0.14044009
248, 3867856, 0.14037648
249, 3504276, 0.14035553
250, 3540048, 0.14017993
251, 2360519, 0.14009874
252, 1599730, 0.13999003
253, 3099062, 0.13998829
254, 3312464, 0.13996649
255, 3249347, 0.13979729
256, 3741697, 0.13961634
257, 3312671, 0.13931108
258, 3721262, 0.13904095
259, 2680858, 0.13884799
260, 2981154, 0.13883854
261, 2893371, 0.13878907
262, 3873339, 0.13868585
263, 3697425, 0.1385796
264, 3830293, 0.13854687
265, 3352227, 0.13834052
266, 3095448, 0.13798524
267, 3775731, 0.13793017
268, 2879849, 0.13782786
269, 3421236, 0.13774519
270, 3713602, 0.13773197
271, 3118434, 0.13769211
272, 3800713, 0.13767429
273, 3606442, 0.1375319
274, 2769292, 0.13728318
275, 3008733, 0.13698411
276, 3490380, 0.1369555
277, 3378836, 0.1369259
278, 3349960, 0.1368062
279, 3657403, 0.13667774
280, 3871627, 0.13665554
281, 3543245, 0.13658492
282, 2952112, 0.1363688
283, 3215995, 0.13632147
284, 2691519, 0.13613139
285, 3229077, 0.13589388
286, 3542887, 0.13572761
287, 2813635, 0.13572675
288, 3026532, 0.13568108
289, 3015912, 0.1352175
290, 3140922, 0.13509478
291, 3544320, 0.13505985
292, 3248584, 0.13485336
293, 3728875, 0.13453776
294, 3444217, 0.13450728
295, 3366871, 0.13448657
296, 3745954, 0.13448378
297, 3776268, 0.13434616
298, 3649234, 0.1343395
299, 1764032, 0.13426049
300, 2755127, 0.13424969
301, 1914235, 0.13412459
302, 2672240, 0.13383533
303, 3225347, 0.13382256
304, 3184061, 0.1338162
305, 3847223, 0.13378513
306, 3320390, 0.13357583
307, 2226078, 0.13357365
308, 487900, 0.13337184
309, 2584001, 0.13335302
310, 3445183, 0.13334082
311, 3614860, 0.13285883
312, 3586838, 0.13285269
313, 2687647, 0.13279623
314, 2659845, 0.1327534
315, 3856285, 0.13254052
316, 2940185, 0.13247423
317, 3610372, 0.13211659
318, 3043456, 0.13204652
319, 3411288, 0.13180213
320, 3480933, 0.1317766
321, 3220265, 0.13177277
322, 3498675, 0.13137724
323, 3677673, 0.1312712
324, 3304623, 0.13110092
325, 2219996, 0.13108543
326, 3762044, 0.13103333
327, 2998464, 0.13096188
328, 3291424, 0.13093887
329, 2760697, 0.13075489
330, 3512515, 0.13055803
331, 3248882, 0.13053001
332, 3870921, 0.13049611
333, 3320521, 0.13035607
334, 3857986, 0.13013993
335, 3146494, 0.12992
336, 1847832, 0.12981346
337, 3762605, 0.12971859
338, 2718140, 0.1294297
339, 2917550, 0.1294221
340, 2315652, 0.12927511
