rank, pmcid, score
1, 3271399, 0.54247916
2, 2988179, 0.5242217
3, 3831020, 0.46453306
4, 3335556, 0.4286565
5, 3700969, 0.4243081
6, 3680611, 0.40836635
7, 2700432, 0.40749252
8, 3564105, 0.40217474
9, 2621130, 0.4009004
10, 2767138, 0.39432862
11, 3213721, 0.39312717
12, 3634252, 0.39144683
13, 3681687, 0.39107326
14, 2803992, 0.38990113
15, 3025133, 0.38161847
16, 3299121, 0.38150603
17, 3195099, 0.37802187
18, 1784817, 0.37255642
19, 3161475, 0.36204305
20, 2936927, 0.36078906
21, 3033073, 0.3579
22, 2943722, 0.35753474
23, 3389947, 0.3562745
24, 2365966, 0.35412353
25, 2536182, 0.3534487
26, 3502108, 0.350235
27, 2474644, 0.34757632
28, 3386665, 0.34741142
29, 2769286, 0.34341335
30, 2714572, 0.3361628
31, 3266655, 0.33461434
32, 2245957, 0.33337745
33, 2988177, 0.3327463
34, 3841693, 0.33124352
35, 3080783, 0.32570046
36, 3133999, 0.32419562
37, 2769322, 0.3187939
38, 2917397, 0.31375107
39, 3424871, 0.31151444
40, 3063409, 0.3087083
41, 2479764, 0.3069771
42, 3517523, 0.2993197
43, 2920271, 0.29661378
44, 1112595, 0.2943071
45, 3789280, 0.2910051
46, 2672237, 0.29065573
47, 3015846, 0.2880329
48, 3791626, 0.28800607
49, 3289185, 0.28752798
50, 3114601, 0.28702793
51, 3825647, 0.28669265
52, 3751366, 0.2858853
53, 2894487, 0.28356212
54, 2737775, 0.28344366
55, 3825950, 0.28279936
56, 3378931, 0.27927107
57, 3385501, 0.27882597
58, 2706800, 0.2772348
59, 2911751, 0.2750635
60, 2783053, 0.27305943
61, 3427817, 0.2730044
62, 2601057, 0.2721384
63, 3563698, 0.27023795
64, 2211302, 0.26933703
65, 2385593, 0.2686049
66, 3833587, 0.26796103
67, 3831860, 0.26384908
68, 2803902, 0.26264602
69, 2772260, 0.26252326
70, 3258019, 0.25772962
71, 2602996, 0.25676295
72, 3484625, 0.25663462
73, 3573171, 0.25641397
74, 3205782, 0.25612158
75, 3573933, 0.25540575
76, 2362766, 0.25523138
77, 3000162, 0.25434625
78, 2946718, 0.2522957
79, 3087249, 0.25012198
80, 3162819, 0.24849543
81, 3876309, 0.24810468
82, 2629964, 0.24703793
83, 3339066, 0.24688654
84, 3121282, 0.24641462
85, 3192212, 0.24610233
86, 3529253, 0.24500373
87, 3519030, 0.24456324
88, 3291424, 0.24302469
89, 2362982, 0.24111536
90, 3841697, 0.24000727
91, 3866926, 0.23984429
92, 2475522, 0.23956454
93, 3526875, 0.23948686
94, 3015225, 0.23832397
95, 3494558, 0.23739384
96, 3327147, 0.23711824
97, 3845486, 0.23693395
98, 2868875, 0.23506363
99, 2827711, 0.23411046
100, 3535733, 0.23291948
101, 3714072, 0.2328741
102, 3872379, 0.23277831
103, 3844354, 0.23198055
104, 3403114, 0.23174794
105, 3066904, 0.23043971
106, 3322907, 0.22969788
107, 2363727, 0.22855794
108, 3564029, 0.22789542
109, 1568843, 0.22755678
110, 3347636, 0.22726685
111, 3072211, 0.22565761
112, 3610129, 0.22551216
113, 2718194, 0.22465754
114, 3160360, 0.22464111
115, 2593410, 0.22386798
116, 3311442, 0.22355464
117, 3560147, 0.22327785
118, 3619042, 0.22248815
119, 3611086, 0.22230716
120, 1475276, 0.22160554
121, 3786275, 0.221471
122, 2939567, 0.22042274
123, 3466862, 0.21998402
124, 2884449, 0.21974228
125, 2984474, 0.21947475
126, 2082036, 0.21940751
127, 3465000, 0.21891741
128, 3616178, 0.21710388
129, 3435935, 0.21706575
130, 3649270, 0.21686982
131, 3487871, 0.2167514
132, 3667453, 0.21665965
133, 3429833, 0.21659108
134, 2515422, 0.21646224
135, 3892523, 0.2154627
136, 3549771, 0.2153831
137, 2890619, 0.21535327
138, 2532955, 0.21533597
139, 3270293, 0.21491106
140, 2311282, 0.21351634
141, 3146124, 0.21306987
142, 2801047, 0.21306269
143, 3773459, 0.21306014
144, 3161023, 0.21205138
145, 3765314, 0.21072513
146, 2934581, 0.21069363
147, 3841691, 0.21049361
148, 3004609, 0.21047515
149, 2653043, 0.20964701
150, 3014930, 0.20923913
151, 1764817, 0.20899205
152, 3463044, 0.20896612
153, 2938521, 0.20849244
154, 2899025, 0.20809202
155, 272934, 0.20799378
156, 3088751, 0.2079062
157, 2747447, 0.20789944
158, 3022139, 0.2073199
159, 3522370, 0.20694561
160, 3213726, 0.20683074
161, 3812863, 0.20607987
162, 2784986, 0.20549826
163, 2846739, 0.20469704
164, 3047893, 0.20384406
165, 3806322, 0.20259829
166, 3762609, 0.20161593
167, 3337385, 0.20141791
168, 3259378, 0.20116948
169, 2270282, 0.20103024
170, 3687476, 0.20079087
171, 3154864, 0.19968212
172, 2850980, 0.19912142
173, 2706213, 0.19737475
174, 3049676, 0.19723083
175, 2572068, 0.19636202
176, 1617112, 0.19559786
177, 3109313, 0.19518557
178, 3845747, 0.19508827
179, 3102859, 0.19484359
180, 2700473, 0.1932696
181, 3410093, 0.19274521
182, 2572046, 0.19271293
183, 2998658, 0.19123591
184, 3249282, 0.19063182
185, 3617840, 0.19043271
186, 3719282, 0.18893738
187, 3680866, 0.18880615
188, 2517969, 0.1884352
189, 2760909, 0.18810537
190, 1208905, 0.18795355
191, 3097657, 0.18791977
192, 3618925, 0.18755195
193, 3573146, 0.18731622
194, 3791959, 0.18590562
195, 3506076, 0.18569441
196, 2222677, 0.18562877
197, 3396276, 0.18492223
198, 3591538, 0.18283097
199, 3183615, 0.18278511
200, 3205377, 0.1825084
201, 2769379, 0.18249619
202, 2791737, 0.18248028
203, 3790046, 0.1824456
204, 3114546, 0.18180238
205, 3760668, 0.18177849
206, 3279317, 0.18142116
207, 2921287, 0.18137214
208, 1282576, 0.1805219
209, 2827118, 0.18048535
210, 2917650, 0.18047583
211, 3793435, 0.18036139
212, 3831017, 0.18029113
213, 2740038, 0.18022625
214, 3826096, 0.18001814
215, 3243861, 0.1798461
216, 3616125, 0.17973098
217, 2672240, 0.1790415
218, 3087246, 0.17820609
219, 2600375, 0.1781838
220, 3307463, 0.17755178
221, 2705726, 0.1773516
222, 3526594, 0.17724231
223, 2838839, 0.17664976
224, 3249314, 0.17652947
225, 3647710, 0.17608653
226, 3644836, 0.17574196
227, 2596154, 0.17511612
228, 3560221, 0.17496763
229, 3335608, 0.17489894
230, 2807719, 0.17454705
231, 3170312, 0.17349635
232, 3315662, 0.1731851
233, 3775210, 0.17314942
234, 3830152, 0.17310664
235, 3180182, 0.17307694
236, 3519021, 0.17290138
237, 3011308, 0.17246966
238, 3110373, 0.1722025
239, 2700484, 0.17190562
240, 3629341, 0.17184092
241, 3677011, 0.17167675
242, 2048957, 0.17109658
243, 2740015, 0.17025019
244, 2994474, 0.16980392
245, 2770472, 0.16962688
246, 3279508, 0.1694982
247, 2955686, 0.169099
248, 3618646, 0.1688998
249, 2862513, 0.168884
250, 1934902, 0.16874152
251, 3700468, 0.16864665
252, 2803851, 0.16859952
253, 2110370, 0.168342
254, 3828480, 0.1681297
255, 3012278, 0.167799
256, 3271624, 0.16747704
257, 2740138, 0.16713914
258, 2901358, 0.16652136
259, 3276918, 0.16650167
260, 3090107, 0.16639571
261, 3446154, 0.1659896
262, 3422815, 0.16531329
263, 2958974, 0.16525082
264, 3205748, 0.16501164
265, 3570920, 0.1649804
266, 3108942, 0.16466276
267, 3248865, 0.16465575
268, 3231396, 0.164442
269, 3606747, 0.16335134
270, 3764366, 0.16325569
271, 1464381, 0.16315246
272, 2131773, 0.16264379
273, 3047913, 0.1624501
274, 1257604, 0.16228811
275, 1550946, 0.16223454
276, 3784075, 0.16142343
277, 3151143, 0.16108248
278, 2627817, 0.1610347
279, 3593508, 0.16096035
280, 3426908, 0.16060992
281, 3214511, 0.16041039
282, 3519034, 0.16032985
283, 2780987, 0.16031785
284, 2840725, 0.16007018
285, 3625881, 0.15971266
286, 3702368, 0.15938967
287, 2483918, 0.15909801
288, 3816040, 0.15900078
289, 3446146, 0.15851562
290, 3772305, 0.15834193
291, 2441965, 0.15828077
292, 2128440, 0.15817387
293, 3017702, 0.15817292
294, 3655859, 0.15811864
295, 2739847, 0.15801416
296, 2128493, 0.15773347
297, 2642766, 0.15767422
298, 3068585, 0.15750195
299, 3890738, 0.15749137
300, 2647170, 0.15728761
301, 3488388, 0.15727709
302, 3846112, 0.15695016
303, 2786091, 0.15673573
304, 3047842, 0.15642689
305, 2832696, 0.15638006
306, 3876636, 0.15611292
307, 3108676, 0.15581493
308, 3160889, 0.15569054
309, 3642458, 0.15562783
310, 2689201, 0.15549396
311, 3420719, 0.15514879
312, 3035547, 0.1547877
313, 3430097, 0.15471451
314, 3118372, 0.15471095
315, 2840827, 0.15466623
316, 3056811, 0.15445556
317, 3120998, 0.15424806
318, 2747436, 0.15411147
319, 3830293, 0.15387589
320, 3590352, 0.15383999
321, 3726922, 0.15317039
322, 3641980, 0.15298544
323, 2128110, 0.1529035
324, 3505439, 0.15230094
325, 3658220, 0.15200229
326, 3369259, 0.15189336
327, 3221121, 0.15178584
