rank, pmcid, score
1, 2780976, 0.71425885
2, 3795563, 0.42159915
3, 3485032, 0.40080607
4, 3367496, 0.3940122
5, 3492137, 0.36502552
6, 2644819, 0.33236217
7, 3654191, 0.3130048
8, 3566168, 0.30740124
9, 1033575, 0.30627245
10, 1139014, 0.29905814
11, 2601524, 0.29810375
12, 3866579, 0.2976817
13, 2238854, 0.29688948
14, 3086217, 0.2942986
15, 3002266, 0.2874048
16, 3376784, 0.27983645
17, 2275332, 0.27392596
18, 3114466, 0.27075088
19, 2917394, 0.25402567
20, 2234493, 0.25178108
21, 3106018, 0.24922016
22, 1036289, 0.2492151
23, 1139247, 0.2492151
24, 2632923, 0.24598792
25, 2193829, 0.24173597
26, 2108161, 0.23489879
27, 3513107, 0.23253794
28, 1805736, 0.22919343
29, 3032050, 0.22842363
30, 3407115, 0.22787917
31, 2474624, 0.22620857
32, 3772753, 0.2240136
33, 2216961, 0.22180048
34, 3240985, 0.21896175
35, 3663189, 0.21450269
36, 2595879, 0.21365745
37, 2806250, 0.21307325
38, 2927433, 0.21174751
39, 3762810, 0.20925584
40, 3499341, 0.2087147
41, 3636778, 0.20632291
42, 1037141, 0.20323002
43, 2588701, 0.20323002
44, 3858352, 0.20117481
45, 1037043, 0.19873583
46, 3562281, 0.19842091
47, 2230624, 0.1963484
48, 3517486, 0.19345771
49, 3191040, 0.19106302
50, 3127686, 0.19054922
51, 1874655, 0.1883227
52, 2956980, 0.18616009
53, 3321897, 0.18459623
54, 2691835, 0.18443947
55, 2954011, 0.18411389
56, 2661377, 0.18376066
57, 3210782, 0.18373546
58, 3294813, 0.18177077
59, 3150257, 0.18008374
60, 3724820, 0.1799362
61, 2598937, 0.17865892
62, 2292837, 0.17860875
63, 2738593, 0.17674571
64, 1185573, 0.17630625
65, 3506662, 0.1748311
66, 1660559, 0.1738179
67, 2681177, 0.17351721
68, 3778397, 0.17124036
69, 2095788, 0.17066878
70, 2267085, 0.17030406
71, 3874649, 0.16971505
72, 3723530, 0.16969208
73, 3427221, 0.16897339
74, 1702499, 0.16845155
75, 3764172, 0.16781501
76, 2100433, 0.16777486
77, 3444685, 0.16663356
78, 2009592, 0.16609854
79, 2267047, 0.16478305
80, 3012998, 0.16433421
81, 3115909, 0.16353258
82, 2943603, 0.16260761
83, 2571058, 0.1609337
84, 2860121, 0.1599536
85, 3002893, 0.15961325
86, 3285189, 0.15930487
87, 3179959, 0.15840153
88, 2937029, 0.15641537
89, 3071809, 0.15610959
90, 3016204, 0.15516764
91, 2589917, 0.15472317
92, 1139745, 0.15242252
93, 3523131, 0.15219891
94, 3177204, 0.15150641
95, 2934855, 0.15147562
96, 3444059, 0.151171
97, 3097144, 0.15097865
98, 3284033, 0.15000834
99, 3023708, 0.14950755
100, 1249556, 0.1494624
101, 3507807, 0.1491279
102, 3036109, 0.1478517
103, 2034468, 0.14731857
104, 1156946, 0.14583795
105, 3827031, 0.14458276
106, 3874609, 0.1443089
107, 3354322, 0.14418586
108, 2192657, 0.1432609
109, 3114775, 0.1428321
110, 3741548, 0.14282876
111, 2691829, 0.14244977
112, 149354, 0.14190435
113, 3306375, 0.14162792
114, 2652392, 0.14111975
115, 2172020, 0.14088827
116, 2186089, 0.14059533
117, 2329594, 0.13953778
118, 3422317, 0.13951638
119, 2896483, 0.13913
120, 3179031, 0.13906361
121, 3229010, 0.13887005
122, 3674303, 0.1384932
123, 3575817, 0.13844717
124, 3323550, 0.13844118
125, 3143134, 0.13808541
126, 3374828, 0.13750452
127, 3547847, 0.13748175
128, 3569440, 0.13737804
129, 2670500, 0.13679525
130, 2064792, 0.1363971
131, 2651771, 0.13584876
132, 2632887, 0.1355336
133, 3425150, 0.13535456
134, 3026532, 0.1347301
135, 2779801, 0.13472933
136, 3762613, 0.13413022
137, 2490695, 0.13396613
138, 3797110, 0.13384733
139, 3668785, 0.13383386
140, 2229343, 0.13378872
141, 2121070, 0.13378872
142, 2075811, 0.13378872
143, 2136459, 0.13378872
144, 3015060, 0.13322008
145, 3160407, 0.13311398
146, 3880350, 0.13307011
147, 2139370, 0.13287883
148, 2008936, 0.13287883
149, 3832446, 0.1328747
150, 3489855, 0.13256066
151, 3065874, 0.13227463
152, 3411548, 0.13225624
153, 3199795, 0.1321121
154, 2229172, 0.13200176
155, 3068571, 0.13200176
156, 3703740, 0.1319275
157, 138799, 0.13125
158, 3538594, 0.13092281
159, 3531398, 0.13060157
160, 3423442, 0.13034685
161, 2771899, 0.1302103
162, 3555993, 0.12992059
163, 3546320, 0.12912059
164, 2576630, 0.12911022
165, 3499445, 0.12908216
166, 2193783, 0.12882458
167, 2441785, 0.12853134
168, 3040817, 0.12853134
169, 3004261, 0.12849626
170, 2590596, 0.12816745
171, 3447794, 0.12723412
172, 2228310, 0.1272048
173, 3284006, 0.12697385
174, 3371554, 0.12676944
175, 2855318, 0.12581554
176, 2791741, 0.12574215
177, 3715461, 0.12522231
178, 3251587, 0.12521741
179, 2528186, 0.12513158
180, 3824631, 0.12503521
181, 3778709, 0.12497808
182, 3472314, 0.12433742
183, 3790083, 0.12426989
184, 2589321, 0.124209896
185, 2728896, 0.12410673
186, 2858796, 0.12369333
187, 2147574, 0.12302092
188, 2362444, 0.12302092
189, 2141951, 0.12302092
190, 3879332, 0.12282729
191, 2712783, 0.122659065
192, 3579422, 0.122509345
193, 3817735, 0.12209509
194, 3821176, 0.121832125
195, 3748084, 0.12140364
196, 1459414, 0.12112565
197, 1458514, 0.12111468
198, 3543954, 0.12005212
199, 3792074, 0.120006666
200, 3741901, 0.120006666
201, 3066194, 0.11948222
202, 547923, 0.11937152
203, 2867133, 0.11921285
204, 3359195, 0.11880115
205, 3441639, 0.11853311
206, 2677869, 0.118288
207, 3087238, 0.11821311
208, 3285515, 0.11782772
209, 3617139, 0.11777376
210, 1216339, 0.117701866
211, 3797097, 0.11766586
212, 2241598, 0.11748482
213, 3436085, 0.1162045
214, 2958035, 0.116042376
215, 3441595, 0.115724206
216, 3617840, 0.11538821
217, 3223231, 0.11507553
218, 3052486, 0.11507118
219, 3708762, 0.11507118
220, 2852672, 0.11503659
221, 3665843, 0.11503659
222, 3644664, 0.11501998
223, 3369651, 0.114952646
224, 3549248, 0.1145871
225, 2605961, 0.11412756
