rank, pmcid, score
1, 3809434, 0.3120454
2, 3664452, 0.30568364
3, 2769363, 0.29634055
4, 3232363, 0.2818753
5, 3500009, 0.28151
6, 2385744, 0.2721283
7, 3866778, 0.2701584
8, 3639158, 0.26684067
9, 2780634, 0.26491293
10, 2553055, 0.2629897
11, 3385619, 0.25825664
12, 2906932, 0.25366917
13, 3817765, 0.25306696
14, 2385343, 0.24932599
15, 3642585, 0.23891567
16, 2760697, 0.23869163
17, 3505894, 0.23617879
18, 3214503, 0.23334314
19, 3369147, 0.22865222
20, 2589527, 0.22474736
21, 3310834, 0.22391255
22, 3491799, 0.22293584
23, 3402668, 0.21797502
24, 3860675, 0.215649
25, 3813689, 0.21451871
26, 1459123, 0.21446015
27, 212447, 0.21373217
28, 3620274, 0.20956478
29, 2831203, 0.20774174
30, 2739963, 0.20537049
31, 2823148, 0.20459877
32, 3756032, 0.19720434
33, 3607936, 0.19659334
34, 3097575, 0.19620833
35, 3162713, 0.19616531
36, 2920271, 0.19502212
37, 3591564, 0.19483863
38, 2909783, 0.19427134
39, 3075149, 0.1929096
40, 3184391, 0.19255033
41, 2291466, 0.19245206
42, 3600267, 0.19196098
43, 2850857, 0.19159988
44, 2767134, 0.19027536
45, 166138, 0.18736984
46, 2994642, 0.1869021
47, 3536037, 0.18483913
48, 2763770, 0.18440707
49, 3072193, 0.184296
50, 2570919, 0.18332562
51, 3746439, 0.18298104
52, 3298221, 0.18250346
53, 3673356, 0.18240985
54, 3616260, 0.1823426
55, 2566562, 0.17965737
56, 3311220, 0.17957166
57, 2765179, 0.17660639
58, 3063409, 0.17600289
59, 3122985, 0.1753085
60, 3446154, 0.17458895
61, 3314958, 0.17343545
62, 3413978, 0.17338961
63, 2749807, 0.17244184
64, 3284420, 0.17166139
65, 3514963, 0.16976276
66, 3542555, 0.16954076
67, 3687169, 0.16894978
68, 3301925, 0.16730444
69, 3231876, 0.16636126
70, 2324024, 0.166156
71, 3306570, 0.16579624
72, 2438315, 0.16519769
73, 3836934, 0.16499133
74, 3596285, 0.16431896
75, 3195765, 0.16397083
76, 3159752, 0.16387574
77, 3531955, 0.16232641
78, 3114312, 0.16135712
79, 2526400, 0.16118099
80, 3470955, 0.16031356
81, 3184111, 0.16014618
82, 3462392, 0.15975559
83, 3514352, 0.15963425
84, 2940086, 0.15892081
85, 3088050, 0.15842491
86, 2783161, 0.15820584
87, 3704936, 0.15820226
88, 1277009, 0.15804568
89, 3445056, 0.15741524
90, 3518095, 0.15722638
91, 3060137, 0.15652919
92, 2988906, 0.1564801
93, 3829465, 0.15636733
94, 3109770, 0.15598881
95, 2648945, 0.15569668
96, 2423885, 0.15555893
97, 3296419, 0.15555753
98, 3818812, 0.15546183
99, 3651222, 0.1554524
100, 3408534, 0.15421493
101, 1618807, 0.15400577
102, 317469, 0.15355188
103, 2766900, 0.15345925
104, 3304109, 0.15317221
105, 3372523, 0.15264471
106, 3047849, 0.15147954
107, 3145093, 0.15145911
108, 3636828, 0.15075584
109, 2838368, 0.15068991
110, 3306202, 0.15068573
111, 3861863, 0.14975324
112, 3415061, 0.14927596
113, 3445219, 0.14899306
114, 3800318, 0.14808486
115, 3439268, 0.14791247
116, 2783055, 0.14774713
117, 2063499, 0.14734751
118, 2747398, 0.14709465
119, 3683229, 0.14692953
120, 3687640, 0.1467724
121, 3413823, 0.14667208
122, 2223822, 0.14632452
123, 2248405, 0.14600196
124, 3637271, 0.14597547
125, 3520017, 0.14596525
126, 3141701, 0.1459041
127, 374370, 0.14526844
128, 3035002, 0.14509957
129, 3141479, 0.14505123
130, 2323201, 0.14505056
131, 2964793, 0.14498341
132, 479046, 0.14465688
133, 2703639, 0.14462611
134, 2739499, 0.14443853
135, 3671705, 0.14429209
136, 3401653, 0.14410986
137, 3322214, 0.14375596
138, 2909248, 0.14349714
139, 3177586, 0.14271927
140, 3722035, 0.1424861
141, 3804827, 0.14237073
142, 2989506, 0.14234407
143, 2324108, 0.14183933
144, 3836928, 0.14147085
145, 1458346, 0.1410964
146, 3192522, 0.14100388
147, 3806512, 0.14084522
148, 3249601, 0.14075668
149, 2363709, 0.14068311
150, 3161475, 0.14051765
151, 3329413, 0.14050694
152, 3160889, 0.14044641
153, 3669709, 0.1398105
154, 3762605, 0.1396688
155, 2975012, 0.13949609
156, 2892773, 0.13889807
157, 2362902, 0.13847686
158, 2903705, 0.13807635
159, 3420551, 0.137471
160, 3044714, 0.13686588
161, 2693612, 0.13676418
162, 3808793, 0.13657393
163, 3313123, 0.13645753
164, 3734595, 0.13636754
165, 3700847, 0.13628578
166, 2409575, 0.1359687
167, 2206042, 0.1359373
168, 3161686, 0.13535799
169, 2762180, 0.13510248
170, 3201103, 0.13506752
171, 3079651, 0.13492627
172, 2132754, 0.13491596
173, 2766829, 0.13473007
174, 3649148, 0.13472925
175, 2827050, 0.13468221
176, 2726548, 0.13450243
177, 2686801, 0.13429365
178, 3556946, 0.13424715
179, 3542921, 0.13411191
180, 2974748, 0.13395557
181, 1174871, 0.13386129
182, 3125036, 0.13375443
183, 2040155, 0.13335082
184, 3369249, 0.13323592
185, 3302997, 0.13322835
186, 3356733, 0.13311686
187, 3352612, 0.13304287
188, 156661, 0.13274069
189, 2860402, 0.13254395
190, 3624741, 0.13251756
191, 2958972, 0.13225974
192, 2321724, 0.13206989
193, 3253633, 0.13193753
194, 3654159, 0.13172339
195, 3663156, 0.13157979
196, 3286517, 0.13151205
197, 3877962, 0.13141787
198, 2396657, 0.13138922
199, 3007711, 0.13127251
200, 3622376, 0.13102801
201, 3232399, 0.13082638
202, 1914238, 0.13082166
203, 3825037, 0.13068694
204, 2585578, 0.13068545
205, 3658647, 0.13067254
206, 2700595, 0.13057779
207, 1766346, 0.13042036
208, 3271214, 0.13039069
209, 2588582, 0.12992673
210, 2812768, 0.12984249
211, 3519080, 0.1294976
212, 3018401, 0.1294406
213, 3527238, 0.12920393
214, 2718140, 0.1286953
215, 3410014, 0.12834173
216, 2903702, 0.12828569
217, 3026928, 0.1282379
218, 2014758, 0.12787814
219, 3646827, 0.12759909
220, 3289127, 0.12746665
221, 3283526, 0.1273879
222, 3101722, 0.12724009
223, 3822419, 0.12713818
224, 3005218, 0.12713285
225, 3237046, 0.12702838
226, 3504246, 0.12694137
227, 2133679, 0.12689963
228, 1963505, 0.1268503
229, 3590503, 0.12683
230, 3028568, 0.12677544
231, 3551493, 0.12657602
232, 3237186, 0.12648532
233, 3444217, 0.1264596
234, 3877978, 0.12641524
235, 3662609, 0.12619458
236, 3860030, 0.12584345
237, 3375071, 0.12532438
238, 3323480, 0.1252042
239, 3418000, 0.1251844
240, 2724631, 0.12509458
241, 3376101, 0.12496659
242, 2702726, 0.124896586
243, 2633038, 0.12459171
244, 2772239, 0.12456998
245, 1557855, 0.124304704
246, 2709613, 0.124042846
247, 547911, 0.1239537
248, 3772269, 0.12389275
249, 3502798, 0.12382059
250, 3113998, 0.12377051
251, 3288981, 0.12361532
252, 3118195, 0.12354545
253, 153522, 0.12342211
254, 2769280, 0.12341965
255, 3420511, 0.12328568
256, 3555588, 0.1229987
257, 2886828, 0.12289962
258, 3810481, 0.12278041
259, 3521950, 0.12232442
260, 3518007, 0.12194318
261, 3301303, 0.1215724
262, 2844944, 0.12152871
263, 2805656, 0.12140237
264, 3301312, 0.12119936
265, 3876010, 0.12111965
266, 3483702, 0.12098898
267, 3809163, 0.120942906
268, 2584001, 0.120848134
269, 2829468, 0.120648615
270, 2850860, 0.12056963
271, 2234413, 0.12056047
272, 3815000, 0.12015898
273, 3077406, 0.12014417
274, 3212706, 0.1200594
275, 3475961, 0.11995175
276, 3539128, 0.119931
277, 3342181, 0.11972652
278, 3673350, 0.119645394
279, 3019583, 0.11950546
280, 544581, 0.11924685
281, 2311282, 0.11919291
282, 2206502, 0.119174056
283, 2395405, 0.11909904
284, 3207210, 0.11909759
285, 2687896, 0.11888889
286, 3150839, 0.11883856
287, 3129077, 0.11873498
288, 3492466, 0.1184749
289, 2828926, 0.11845583
290, 3806322, 0.118411794
291, 3199233, 0.11829936
292, 3286732, 0.11788395
293, 3872382, 0.11787824
294, 2670292, 0.11778085
295, 3265261, 0.117627606
296, 3679720, 0.11749381
297, 3594272, 0.11728957
298, 3189613, 0.11693966
299, 3724297, 0.11687808
300, 3564269, 0.11681848
301, 2627422, 0.116791636
302, 137370, 0.11660868
303, 2667168, 0.11659266
304, 2921292, 0.1164518
305, 3764962, 0.11639448
306, 3322449, 0.1162418
307, 2527489, 0.11620815
308, 2709970, 0.116123304
309, 2233876, 0.11589839
310, 3424852, 0.11583153
311, 2747439, 0.11576628
312, 3685045, 0.115601756
313, 3420795, 0.11551028
314, 3782763, 0.11543343
315, 1948002, 0.115390584
316, 2979674, 0.11513577
317, 3482332, 0.11482539
318, 3361768, 0.1147787
319, 3137828, 0.11472258
320, 3390129, 0.11467727
321, 3743144, 0.11460867
322, 3180665, 0.1145251
323, 3281251, 0.114502184
324, 3611833, 0.11442819
325, 3300079, 0.11427939
326, 3428182, 0.114243485
327, 3189474, 0.11419442
328, 3420725, 0.11399284
329, 544837, 0.113985
330, 3349016, 0.11387051
331, 1435921, 0.11383739
332, 1402327, 0.11368336
333, 3583064, 0.11366317
334, 2884448, 0.1134096
335, 3054860, 0.11340459
336, 3139347, 0.11329192
337, 3763405, 0.11328749
338, 3543545, 0.11320875
339, 3485288, 0.11311263
340, 3137838, 0.11310902
341, 2790127, 0.11290467
342, 2362875, 0.11271955
343, 3681602, 0.11246557
344, 3307447, 0.11227024
345, 2964797, 0.112135515
346, 3216081, 0.11194117
347, 3596939, 0.11183219
348, 3857979, 0.11171799
349, 2868153, 0.11170189
350, 2627525, 0.11163336
351, 3677000, 0.111370906
352, 3060433, 0.11133764
353, 3698883, 0.11108625
354, 2722995, 0.111046486
355, 1634867, 0.11081687
356, 1079925, 0.11075582
357, 2769451, 0.110685125
358, 3471416, 0.110684834
359, 3835637, 0.1106121
360, 3821285, 0.11045031
361, 3813813, 0.11025109
362, 3354178, 0.11023864
363, 3183636, 0.11014504
364, 2700073, 0.11009519
365, 3099062, 0.10999066
366, 2965715, 0.10997141
367, 3078516, 0.109858796
368, 3869687, 0.10984956
369, 3400488, 0.10984163
370, 3253480, 0.10979695
371, 3093172, 0.10950562
372, 1863413, 0.10940957
373, 3259346, 0.109395705
374, 3703898, 0.1092221
375, 2762257, 0.10917032
376, 2884449, 0.109082416
377, 2585577, 0.10898006
378, 3134835, 0.108965
379, 3214282, 0.108849145
380, 2799065, 0.10867213
381, 2997505, 0.108400226
382, 3500003, 0.10836133
383, 3626366, 0.108358085
384, 3483829, 0.108300045
385, 3483189, 0.1082811
386, 3851494, 0.10828008
387, 3018133, 0.10820555
388, 3078256, 0.10814892
389, 3460164, 0.1081429
390, 3314806, 0.10813212
391, 3572359, 0.108034894
392, 2890619, 0.10802241
393, 3171652, 0.10775968
394, 3625884, 0.10768725
395, 2362450, 0.10722761
396, 3022694, 0.10720824
397, 3288499, 0.10720725
398, 3759455, 0.1070785
399, 3504693, 0.10706824
400, 3515415, 0.10705722
