rank, pmcid, score
1, 3639158, 0.46046984
2, 2672084, 0.40958196
3, 3383503, 0.39814132
4, 2740138, 0.37941167
5, 2566562, 0.37195462
6, 2760697, 0.36967438
7, 2766900, 0.36665165
8, 3378931, 0.3598924
9, 3180182, 0.35752282
10, 2747439, 0.35353783
11, 3298221, 0.35058784
12, 3015846, 0.35035813
13, 2714572, 0.350306
14, 2767138, 0.3492942
15, 3873169, 0.3471972
16, 3551493, 0.34457335
17, 2546434, 0.34329808
18, 2438315, 0.33922377
19, 3809434, 0.33407044
20, 3444217, 0.33208284
21, 2894487, 0.3304011
22, 2892668, 0.32642558
23, 2915987, 0.32461852
24, 2705726, 0.32129818
25, 3653127, 0.31895116
26, 2803992, 0.3125673
27, 2936317, 0.3119708
28, 3777329, 0.31134653
29, 2698626, 0.30333033
30, 3502108, 0.30311042
31, 3773459, 0.30309826
32, 3275737, 0.3030929
33, 3804827, 0.30275142
34, 1308873, 0.30169833
35, 2954859, 0.30009967
36, 3517946, 0.29562104
37, 2784986, 0.29396915
38, 3439789, 0.2917415
39, 3270293, 0.28494337
40, 1464140, 0.2822931
41, 3429833, 0.27994186
42, 3518712, 0.2770515
43, 3515415, 0.2763004
44, 2994519, 0.27607453
45, 3667461, 0.27355537
46, 2909783, 0.27255023
47, 3193046, 0.27230543
48, 3539052, 0.26943287
49, 3464171, 0.26360267
50, 3008831, 0.2631099
51, 3677011, 0.26298955
52, 3465000, 0.2623861
53, 3555588, 0.26206046
54, 3323241, 0.25987205
55, 2769363, 0.25925276
56, 3821277, 0.2582055
57, 3063409, 0.25722405
58, 2816851, 0.25619206
59, 3647711, 0.2544413
60, 3159936, 0.25389755
61, 2841247, 0.25304314
62, 3658220, 0.2526311
63, 3622376, 0.25233683
64, 3161475, 0.2518915
65, 3085142, 0.25159237
66, 1892770, 0.25110638
67, 3299121, 0.25073558
68, 2648945, 0.25008446
69, 2718140, 0.24986646
70, 2981763, 0.24924174
71, 2474644, 0.24801992
72, 2965715, 0.2467908
73, 3015220, 0.24657612
74, 3152527, 0.24499622
75, 3634251, 0.24423304
76, 2964789, 0.24393709
77, 3194035, 0.24362893
78, 3266655, 0.24259692
79, 2693612, 0.2424326
80, 3616260, 0.24055898
81, 2729967, 0.24012905
82, 3471412, 0.2395401
83, 3220265, 0.23952758
84, 3369259, 0.23845561
85, 3514352, 0.23693775
86, 3522360, 0.23687696
87, 3150839, 0.23637621
88, 3177462, 0.2344108
89, 3507065, 0.2339852
90, 3519034, 0.23358656
91, 3279508, 0.23308963
92, 2844536, 0.23285358
93, 3607936, 0.23277013
94, 3345155, 0.2320943
95, 2778135, 0.23200813
96, 2805656, 0.2315677
97, 3090288, 0.23115794
98, 3841693, 0.23089853
99, 3847299, 0.22969899
100, 3644826, 0.22961073
101, 3564269, 0.2295596
102, 3339066, 0.22916979
103, 3335556, 0.22872692
104, 2585082, 0.22837263
105, 2876701, 0.22831503
106, 2964793, 0.22812718
107, 3420570, 0.22729649
108, 3667453, 0.22722551
109, 3146124, 0.22693439
110, 2924860, 0.22632958
111, 3113998, 0.2249182
112, 3764690, 0.22297849
113, 3019062, 0.22286901
114, 2963757, 0.2218169
115, 3267982, 0.2213392
116, 2808565, 0.22133368
117, 3355351, 0.2212749
118, 3625881, 0.22026065
119, 3288010, 0.22022425
120, 3271297, 0.21981528
121, 1949836, 0.21952657
122, 3006424, 0.21919793
123, 3573788, 0.21817246
124, 3056371, 0.21718417
125, 2546376, 0.21541388
126, 3866778, 0.21540888
127, 3366317, 0.2151015
128, 3808066, 0.21472673
129, 3697227, 0.21441653
130, 3505564, 0.21434027
131, 2627817, 0.214145
132, 3868168, 0.21275681
133, 3792504, 0.21263988
134, 3463044, 0.21259
135, 2876707, 0.2121581
136, 3310834, 0.21054828
137, 2940086, 0.21048273
138, 2864281, 0.20998533
139, 3777790, 0.20986147
140, 3815000, 0.2094283
141, 3195099, 0.20910014
142, 3534686, 0.20903112
143, 3664867, 0.20873377
144, 3026928, 0.20863158
145, 2831203, 0.20861177
146, 3838991, 0.20841096
147, 3660491, 0.2081818
148, 3132130, 0.20815945
149, 2715460, 0.20754491
150, 2633158, 0.20695293
151, 3164036, 0.20690177
152, 1766346, 0.20689788
153, 1277009, 0.20643185
154, 3444907, 0.20637597
155, 3085223, 0.2061035
156, 3821285, 0.20580009
157, 2803953, 0.20558129
158, 3692468, 0.20557685
159, 3713602, 0.2047697
160, 2878712, 0.20438957
161, 2408938, 0.20438099
162, 3743604, 0.20396268
163, 2679157, 0.2036968
164, 3679720, 0.20311105
165, 3291424, 0.20303045
166, 2772260, 0.20302111
167, 3823859, 0.20285948
168, 3612870, 0.20264232
169, 3354496, 0.20231257
170, 2791737, 0.20163792
171, 3401879, 0.20119128
172, 2801047, 0.20115559
173, 3519030, 0.20115486
174, 3749557, 0.20113684
175, 3649148, 0.20082143
176, 2233876, 0.2002048
177, 3785340, 0.19999814
178, 3299950, 0.19989502
179, 3430489, 0.19976541
180, 2941259, 0.19961385
181, 3523894, 0.19935349
182, 2651857, 0.19892915
183, 3197561, 0.19884023
184, 2966580, 0.19862248
185, 3676988, 0.19855809
186, 3789653, 0.19828887
187, 3480708, 0.1981422
188, 3700969, 0.19804475
189, 2526400, 0.19796252
190, 3026935, 0.19779652
191, 2780634, 0.19753647
192, 3180717, 0.19716305
193, 2735159, 0.19690773
194, 3236154, 0.1965677
195, 3302997, 0.1963093
196, 3777779, 0.19570547
197, 3250627, 0.19531295
198, 3600204, 0.19397844
199, 3836928, 0.19395044
200, 3349582, 0.19383645
201, 3647710, 0.1938277
202, 3835584, 0.19371265
203, 3612492, 0.19350149
204, 3891388, 0.1931641
205, 1774568, 0.19288433
206, 2730627, 0.19248338
207, 3674925, 0.19227222
208, 2718111, 0.1921286
209, 3420511, 0.19203617
210, 2946040, 0.19190307
211, 3049882, 0.1917137
212, 2844408, 0.19125627
213, 2838855, 0.19107285
214, 2669462, 0.19106628
215, 2862513, 0.19084074
216, 2783161, 0.19053677
217, 3599952, 0.19015157
218, 2974228, 0.19014086
219, 3804807, 0.19004834
220, 3114370, 0.1899699
221, 2248586, 0.18984227
222, 3337873, 0.18952623
223, 3424852, 0.18932424
224, 3654376, 0.18918946
225, 3841536, 0.18891358
226, 3605187, 0.1888984
227, 3200041, 0.18880695
228, 2671519, 0.18878368
229, 2706800, 0.18788485
230, 3046015, 0.18779308
231, 3139336, 0.18776818
232, 3680609, 0.1873575
233, 3673356, 0.18715258
234, 2854356, 0.18673791
235, 3543951, 0.18665259
236, 3591410, 0.18658124
237, 3641980, 0.18652542
238, 3545963, 0.18644817
239, 3004609, 0.18623947
240, 317469, 0.18614869
241, 2687896, 0.18575107
242, 3549377, 0.18570358
243, 2778773, 0.18535043
244, 3841691, 0.18520086
245, 2367390, 0.1850844
246, 2769379, 0.18439221
247, 3515585, 0.18438601
248, 3385506, 0.18423387
249, 3436631, 0.18417944
250, 2729471, 0.18394221
251, 3214308, 0.1838115
252, 3804820, 0.18360451
253, 3401653, 0.1835085
254, 3446069, 0.18340738
255, 3133999, 0.18323964
256, 3060137, 0.18290336
257, 3879007, 0.18261659
258, 3030060, 0.18220335
259, 3468938, 0.1816552
260, 2988179, 0.18132661
261, 3145093, 0.18095702
262, 3649622, 0.18088105
263, 2722427, 0.18054725
264, 2939567, 0.18051803
265, 3213725, 0.18002237
266, 3830153, 0.18000755
267, 3767892, 0.17997044
268, 2970938, 0.17963295
269, 3698883, 0.17953558
270, 3469561, 0.17953266
271, 2699965, 0.1794074
272, 3446146, 0.17934375
273, 3488995, 0.17924358
274, 2629964, 0.17912224
275, 3463069, 0.17891279
276, 3110452, 0.17865805
277, 3792613, 0.1784975
278, 3502798, 0.17845285
279, 3258820, 0.1783641
280, 2936927, 0.17819825
281, 3775210, 0.17809272
282, 2810585, 0.17809136
283, 2082036, 0.17805938
284, 1087206, 0.17794979
285, 2000469, 0.17785913
286, 2913808, 0.17779993
287, 2838839, 0.177752
288, 3259372, 0.17758805
289, 3286517, 0.17747813
290, 3095916, 0.17712136
291, 3663320, 0.17706586
292, 3851004, 0.17704076
293, 3349957, 0.17704013
294, 3469074, 0.17681424
295, 3743182, 0.17662315
296, 2827711, 0.17653123
297, 3697400, 0.17639773
298, 2627525, 0.17621027
299, 2747462, 0.17615679
300, 1751015, 0.17615028
301, 1112595, 0.17600043
302, 1459868, 0.17557876
303, 3214511, 0.17546155
304, 2632636, 0.1753792
305, 3017878, 0.17519622
306, 3724297, 0.1748722
307, 3664452, 0.17480618
308, 3656556, 0.17459169
309, 2988183, 0.1745601
310, 3640225, 0.17446753
311, 2845114, 0.17429473
312, 2737775, 0.17421918
313, 3791959, 0.1737168
314, 3296419, 0.17315191
315, 3404989, 0.17286433
316, 2812768, 0.1726127
317, 3641452, 0.17248878
318, 3094364, 0.17247732
319, 3876636, 0.17244074
320, 3243637, 0.17236643
321, 2783440, 0.17205007
322, 3189474, 0.17194356
323, 3813813, 0.17187986
324, 3847481, 0.17178237
325, 3457973, 0.17163427
326, 3249282, 0.17156537
327, 2958890, 0.17147008
328, 2276527, 0.17135437
329, 3451746, 0.17131938
330, 3390129, 0.17129566
331, 3125957, 0.17106476
332, 1687182, 0.1710012
333, 3168102, 0.1709702
334, 2729969, 0.17091656
335, 3880734, 0.17086862
336, 3600221, 0.17065994
337, 3206796, 0.17035182
338, 3110854, 0.17026925
339, 3519626, 0.1702563
340, 2671822, 0.1702323
341, 3271624, 0.17003599
342, 3855812, 0.17002541
343, 151666, 0.16996762
344, 3466872, 0.16995257
345, 2958850, 0.1698204
346, 3784685, 0.16971733
347, 3500470, 0.16971648
348, 3427817, 0.16961989
349, 3616178, 0.16953182
350, 2813613, 0.1694664
351, 3753572, 0.16943666
352, 3396276, 0.16940036
353, 3853164, 0.16932622
354, 3421919, 0.16912137
355, 2408940, 0.16911879
356, 2908804, 0.1689722
357, 3744768, 0.16892517
358, 2878711, 0.16885675
359, 3213721, 0.16838756
360, 3722354, 0.16836521
361, 3281251, 0.16828611
362, 3698895, 0.16816363
363, 3755805, 0.16812333
364, 3337385, 0.16784874
365, 3219017, 0.16774307
366, 3424680, 0.16774116
367, 3762605, 0.16761062
368, 3629860, 0.16702233
369, 3097781, 0.16641028
370, 2650603, 0.16639523
371, 3119459, 0.16629805
372, 3398593, 0.16587454
373, 1764004, 0.16575441
374, 3890734, 0.16562817
375, 1236932, 0.16560511
376, 3265073, 0.16533756
377, 3751366, 0.16526358
378, 3014787, 0.16517323
379, 2747398, 0.16516288
380, 2964799, 0.1651531
381, 2958032, 0.16490275
382, 3720617, 0.16486584
383, 2686868, 0.16475755
384, 3474237, 0.16444029
385, 3484629, 0.16436402
386, 3872379, 0.16431935
387, 3701149, 0.16395329
388, 3687476, 0.16394517
389, 3877506, 0.16363652
390, 3366182, 0.16349503
391, 3208419, 0.16327265
392, 2801048, 0.16325028
393, 2766874, 0.16323589
394, 3224655, 0.1632181
395, 2686877, 0.16320182
396, 3820980, 0.16307624
397, 2672068, 0.162979
398, 3430664, 0.16283193
399, 3784930, 0.16277875
400, 1435921, 0.16254094
