rank, pmcid, score
1, 3874663, 0.3564573
2, 3541613, 0.3211956
3, 2769374, 0.26420385
4, 2686947, 0.26070005
5, 3242026, 0.24703282
6, 3354466, 0.23083651
7, 1097737, 0.22537641
8, 3828777, 0.22319824
9, 2922325, 0.22004351
10, 2769292, 0.21966694
11, 3388257, 0.21782619
12, 3271840, 0.21439761
13, 1852545, 0.21161804
14, 3701495, 0.21101639
15, 3124316, 0.20883402
16, 2901246, 0.20179039
17, 2845797, 0.2016598
18, 3317850, 0.20033123
19, 3884208, 0.1968848
20, 3361053, 0.19678675
21, 2412892, 0.1950595
22, 3495043, 0.19291063
23, 59641, 0.19268566
24, 3318092, 0.18831363
25, 2686340, 0.18826914
26, 3890472, 0.18294376
27, 3524327, 0.18269311
28, 2998248, 0.18222287
29, 3060149, 0.18001351
30, 3678795, 0.17983337
31, 3879301, 0.17624307
32, 3224392, 0.17405218
33, 3891393, 0.17294842
34, 3093002, 0.1720403
35, 3809224, 0.17167066
36, 3571586, 0.17070732
37, 3024334, 0.17051807
38, 3286556, 0.17000042
39, 2954874, 0.169182
40, 3787006, 0.16725455
41, 2686260, 0.16626535
42, 3172079, 0.16551924
43, 3787786, 0.16302828
44, 3830286, 0.16302508
45, 3232573, 0.16080044
46, 3114321, 0.15778767
47, 3005316, 0.15759693
48, 3698067, 0.15679632
49, 3412818, 0.15636255
50, 3245409, 0.1541817
51, 2990100, 0.15329918
52, 1283363, 0.1531311
53, 3744733, 0.15303957
54, 3005862, 0.15303032
55, 3025940, 0.15205613
56, 3383153, 0.15192284
57, 3774994, 0.15185037
58, 3092995, 0.15117241
59, 3429844, 0.1510813
60, 3570167, 0.1507725
61, 2963487, 0.15047298
62, 2481437, 0.15034544
63, 1994006, 0.1501759
64, 3466848, 0.14924197
65, 3504536, 0.14890452
66, 3829221, 0.14821076
67, 2815835, 0.14709112
68, 2667401, 0.1463993
69, 2646645, 0.14568341
70, 2585577, 0.14452215
71, 3510269, 0.14382403
72, 3271297, 0.14258835
73, 3437061, 0.14244716
74, 2844360, 0.14244291
75, 2615343, 0.1421964
76, 3283750, 0.14218324
77, 3362730, 0.14171739
78, 2293969, 0.1416356
79, 2672467, 0.14126652
80, 1994028, 0.14017129
81, 3835260, 0.13859138
82, 2872582, 0.1379449
83, 3511359, 0.13704363
84, 3137850, 0.13696425
85, 3786718, 0.13636059
86, 3513595, 0.1362271
87, 2966575, 0.13593955
88, 3634960, 0.13462852
89, 3265119, 0.13366117
90, 3424120, 0.13237393
91, 3469074, 0.13234834
92, 3438038, 0.13178794
93, 2989756, 0.13177344
94, 3063629, 0.13175143
95, 3268016, 0.13172612
96, 3227138, 0.13164549
97, 3571424, 0.13146299
98, 3183481, 0.13129191
99, 3425032, 0.13112056
100, 3205748, 0.13105033
101, 3717425, 0.13072601
102, 3724071, 0.13032946
103, 2599899, 0.1300435
104, 3558662, 0.12919366
105, 2940788, 0.1290686
106, 2782995, 0.12903951
107, 3431085, 0.12899897
108, 2809273, 0.12884891
109, 3132402, 0.12862554
110, 2672466, 0.12789768
111, 2984575, 0.12780757
112, 3838970, 0.12772581
113, 3324990, 0.12758069
114, 3840772, 0.12720454
115, 3363143, 0.1268439
116, 3760668, 0.12675491
117, 3856285, 0.1266703
118, 3236132, 0.12659685
119, 3631521, 0.1265315
120, 2503962, 0.1265152
121, 130966, 0.12618095
122, 1851724, 0.12612066
123, 3038796, 0.12608938
124, 3767890, 0.12607315
125, 3052771, 0.12585963
126, 3807653, 0.12577236
127, 3764695, 0.12541357
128, 2879291, 0.12527393
129, 3309437, 0.12520629
130, 2987923, 0.12509727
131, 2663435, 0.124512814
132, 3743376, 0.12432094
133, 2771822, 0.12398402
134, 3347779, 0.12384516
135, 3265073, 0.12368107
136, 3571733, 0.12331333
137, 3334079, 0.12319258
138, 2758876, 0.12313667
139, 3527731, 0.12304299
140, 3021828, 0.12304148
141, 3541142, 0.12273065
142, 2672240, 0.12211557
143, 2726470, 0.12119278
144, 3092060, 0.12114995
145, 3874377, 0.120987795
146, 2771802, 0.12097568
147, 2893089, 0.12095373
148, 3133999, 0.12081476
149, 3290013, 0.12013136
150, 3781028, 0.119484246
151, 3019007, 0.11936397
152, 2659602, 0.119289614
153, 2780987, 0.11922108
154, 3128254, 0.118921876
155, 2981154, 0.11886741
156, 3331855, 0.11825674
157, 3534595, 0.11778849
158, 3465868, 0.1176808
159, 3019009, 0.11752529
160, 3510968, 0.117485456
161, 3153018, 0.11739231
162, 2856578, 0.11728589
163, 2803289, 0.116924495
164, 3113185, 0.11678995
165, 3641434, 0.11665769
166, 3366298, 0.116650276
167, 3671870, 0.11652197
168, 2965711, 0.11649792
169, 3392920, 0.116063304
170, 3701778, 0.11604138
171, 3022594, 0.11604061
172, 3481681, 0.11592388
173, 3199125, 0.115827665
174, 3747117, 0.115523726
175, 3172075, 0.115497194
176, 2663448, 0.11545519
177, 2685042, 0.11537828
178, 3684547, 0.11485394
179, 3350623, 0.11447338
180, 3157758, 0.11439131
181, 3385193, 0.11414801
182, 3596656, 0.11375555
183, 3687440, 0.11366903
184, 2778463, 0.1136129
185, 3153340, 0.11349479
186, 3433655, 0.11319243
187, 3644785, 0.112647444
188, 2291304, 0.11256362
189, 2685235, 0.11246303
190, 2815290, 0.11228882
191, 534804, 0.11213112
192, 3635628, 0.112092674
193, 3892961, 0.111657016
194, 3460224, 0.111504376
195, 3333805, 0.111491546
196, 3172074, 0.11146542
197, 3627718, 0.11137735
198, 3036634, 0.111226134
199, 2646693, 0.110807255
200, 3200002, 0.11071974
201, 3089860, 0.11043988
202, 3409156, 0.110247135
203, 3542887, 0.1102152
204, 2885258, 0.1101742
205, 3546438, 0.108886644
206, 3152734, 0.108582124
207, 3361153, 0.1083337
208, 2856538, 0.10826542
209, 1413520, 0.10822021
210, 2628129, 0.10795523
211, 3139133, 0.10791889
212, 3850956, 0.10772001
213, 3544320, 0.107463494
214, 2672220, 0.10731945
215, 3878485, 0.10730778
216, 2628138, 0.10730267
217, 1584410, 0.107072756
218, 3284720, 0.10687871
219, 3200282, 0.106501095
220, 2526417, 0.10644469
221, 3441214, 0.106349766
222, 3596670, 0.106282964
223, 270718, 0.10594328
224, 2762362, 0.10580876
225, 3318093, 0.10573043
226, 1087206, 0.10565712
227, 3825079, 0.10540506
228, 3577793, 0.10518786
229, 3390733, 0.10497147
230, 2639109, 0.10465936
231, 149427, 0.10443222
232, 3811852, 0.10404598
233, 3531989, 0.10369448
234, 3172066, 0.10342372
235, 3781197, 0.103229344
236, 2899786, 0.10316954
237, 2438319, 0.10302861
238, 2687814, 0.10299888
239, 3296616, 0.10298294
240, 3106846, 0.10283869
241, 2781063, 0.10281196
242, 2653043, 0.10279457
243, 1402267, 0.10275395
244, 2413207, 0.10236839
245, 3261698, 0.10227768
246, 3313443, 0.102017395
247, 2872845, 0.10201715
248, 2045103, 0.10199174
249, 59527, 0.10193616
250, 3015416, 0.10169962
251, 2329737, 0.10164573
252, 3286767, 0.10155161
253, 1993997, 0.10118192
254, 2902043, 0.10099856
255, 3006050, 0.10096186
256, 3744738, 0.10091167
257, 2906430, 0.10084444
258, 2752757, 0.10082564
259, 153533, 0.100580595
260, 3153196, 0.10056968
261, 3172088, 0.10056335
262, 2936395, 0.10049865
263, 2663464, 0.100228556
264, 2884445, 0.10019357
265, 2546474, 0.10017068
266, 3816677, 0.09996681
267, 3036638, 0.099789135
268, 3306973, 0.09967257
269, 3487342, 0.099637315
270, 3020335, 0.099144965
271, 3444221, 0.099082105
272, 2974333, 0.09893858
273, 3074272, 0.0988708
274, 3508549, 0.098777995
275, 3699293, 0.098726146
276, 3381066, 0.098597854
277, 3347891, 0.09846683
278, 3111646, 0.09836686
279, 2293961, 0.09836368
280, 3701403, 0.098297305
281, 3777328, 0.09820365
282, 3559807, 0.098173715
283, 3450432, 0.09808949
284, 3033847, 0.09808053
285, 3192202, 0.0980112
286, 3068511, 0.097876504
287, 3214802, 0.09776583
288, 3152527, 0.09775091
289, 3533720, 0.097313836
290, 3020332, 0.096971616
291, 3685454, 0.09686398
292, 3410363, 0.09672173
293, 3301444, 0.0965962
