rank, pmcid, score
1, 3402520, 0.17972071
2, 3120728, 0.17052937
3, 2994162, 0.16512969
4, 3603048, 0.1614116
5, 3079865, 0.15933505
6, 2816380, 0.1518822
7, 3426181, 0.15135892
8, 3650449, 0.14887305
9, 3425768, 0.14551863
10, 3333965, 0.14502577
11, 2993640, 0.14396474
12, 3644769, 0.13660634
13, 2164952, 0.13607393
14, 2921285, 0.13400993
15, 166146, 0.1335215
16, 2515091, 0.13009886
17, 3573060, 0.12745115
18, 3707410, 0.12727806
19, 3005640, 0.12693712
20, 3805180, 0.12580836
21, 3722009, 0.12565139
22, 3060394, 0.12485401
23, 3425758, 0.123878546
24, 2706412, 0.12312921
25, 3129079, 0.12180804
26, 3562535, 0.12011335
27, 1894828, 0.11952104
28, 3016597, 0.11818362
29, 2861943, 0.11816503
30, 3545853, 0.11584885
31, 3759835, 0.11574376
32, 3143188, 0.11468079
33, 3407904, 0.11100276
34, 2729312, 0.110778086
35, 3177841, 0.110523574
36, 481069, 0.109997794
37, 3697985, 0.10864986
38, 3485864, 0.108623125
39, 3354857, 0.10810569
40, 3750395, 0.10779576
41, 3004547, 0.10708799
42, 3330362, 0.10663841
43, 2270819, 0.10555682
44, 3628395, 0.104393266
45, 3634210, 0.104016356
46, 3798128, 0.10256488
47, 3152172, 0.102542676
48, 2890619, 0.101890914
49, 2827067, 0.10042955
50, 3690045, 0.09988878
51, 3284721, 0.09949946
52, 3311985, 0.09878353
53, 3038575, 0.09866625
54, 2670265, 0.09798818
55, 2840786, 0.097012945
56, 2881528, 0.09696372
57, 2877029, 0.09622695
58, 2279158, 0.09573104
59, 3819751, 0.09534635
60, 2762037, 0.095303364
61, 3821433, 0.09486308
62, 3270913, 0.09477377
63, 3877470, 0.09467839
64, 2820832, 0.09327233
65, 3334634, 0.09304511
66, 3704668, 0.09258019
67, 3169862, 0.092561685
68, 3358948, 0.09246628
69, 3005807, 0.092354156
70, 3628389, 0.09220303
71, 3776697, 0.09203829
72, 555551, 0.091873884
73, 2759362, 0.0916938
74, 2906431, 0.09162281
75, 3590697, 0.09099939
76, 3850015, 0.09093548
77, 2797404, 0.09085855
78, 3150600, 0.09066026
79, 3691374, 0.09003543
80, 2726126, 0.08969671
81, 3337812, 0.08941413
82, 2817396, 0.089194104
83, 2927594, 0.089036055
84, 3567002, 0.08840194
85, 3701920, 0.0882206
86, 3678789, 0.088187054
87, 3383407, 0.087649964
88, 1820751, 0.0874754
89, 3339425, 0.08654736
90, 2911934, 0.08624225
91, 1808449, 0.085495345
92, 2955313, 0.085403435
93, 3125538, 0.08520813
94, 1915653, 0.08490883
95, 3809861, 0.08446565
96, 3697308, 0.084398
97, 3441666, 0.08423155
98, 3590422, 0.0841951
99, 3806322, 0.0841404
100, 2988177, 0.08392841
101, 3283945, 0.0836781
102, 3878760, 0.083453394
103, 3637811, 0.083273225
104, 3442284, 0.083267964
105, 3093548, 0.08287207
106, 3579530, 0.082717456
107, 3071679, 0.08265649
108, 3659476, 0.08259641
109, 3470710, 0.08256611
110, 3649686, 0.082538694
111, 2821617, 0.082266614
112, 2701561, 0.081948504
113, 3611903, 0.08192465
114, 2799065, 0.08122772
115, 3117584, 0.08078054
116, 2604478, 0.08068595
117, 3047986, 0.08060912
118, 2778437, 0.080238074
119, 2527784, 0.08022117
120, 3591685, 0.080190405
121, 3892961, 0.08001316
122, 2557509, 0.08000517
123, 3141718, 0.07920846
124, 3101052, 0.07917679
125, 3773959, 0.07904166
126, 3335494, 0.0790023
127, 2768630, 0.07899426
128, 2913852, 0.07898901
129, 3562540, 0.07880975
130, 3010678, 0.078809276
131, 3874601, 0.07853263
132, 3343423, 0.078469984
133, 3493382, 0.07844555
134, 2561022, 0.078415915
135, 3438043, 0.07840942
136, 3603553, 0.0783793
137, 3445650, 0.07831667
138, 2834659, 0.07828862
139, 2831569, 0.07812811
140, 2929516, 0.07809135
141, 3716959, 0.077832825
142, 3278949, 0.07771412
143, 2991662, 0.07710448
