rank, pmcid, score
1, 3480933, 0.6438404
2, 2884455, 0.5728533
3, 3215545, 0.54733187
4, 3719271, 0.5282687
5, 3015416, 0.49101233
6, 2908657, 0.48576918
7, 2737786, 0.47903553
8, 2926877, 0.47754508
9, 3123852, 0.47424585
10, 3819798, 0.47423217
11, 2850860, 0.47413212
12, 2754658, 0.47294828
13, 3015759, 0.47157517
14, 2615036, 0.46351594
15, 2908674, 0.46301457
16, 3874942, 0.45728648
17, 3719296, 0.44961885
18, 3796392, 0.4406871
19, 2726470, 0.43117312
20, 3876522, 0.43075505
21, 2644320, 0.42669028
22, 3468117, 0.42293984
23, 3629711, 0.41892737
24, 2323013, 0.41759515
25, 2116997, 0.40931287
26, 2700229, 0.4085506
27, 2672247, 0.40480995
28, 2938513, 0.40320057
29, 2740171, 0.40161282
30, 2275731, 0.39725602
31, 3339064, 0.39585626
32, 2821393, 0.39359897
33, 2640409, 0.3931904
34, 3015692, 0.39149502
35, 2769322, 0.38603598
36, 2767137, 0.37976485
37, 1266363, 0.37957186
38, 3649614, 0.37720862
39, 3614378, 0.37358686
40, 3367404, 0.3687268
41, 3375070, 0.36869842
42, 2254639, 0.36089152
43, 3614379, 0.36069933
44, 2605737, 0.3576026
45, 2990894, 0.35621038
46, 3616185, 0.35357517
47, 3399362, 0.35301995
48, 3457596, 0.3488968
49, 2365938, 0.34808144
50, 3857979, 0.34761292
51, 2827046, 0.34713477
52, 2800936, 0.34633613
53, 2850845, 0.34580693
54, 3873172, 0.34159964
55, 2923179, 0.34054446
56, 3335639, 0.34040087
57, 3555602, 0.33872315
58, 3340973, 0.33849987
59, 3221144, 0.3380174
60, 2806401, 0.33567226
61, 2556689, 0.33498833
62, 3369119, 0.33388025
63, 3856272, 0.33341953
64, 3257196, 0.33262548
65, 3162726, 0.33141747
66, 2589676, 0.33113146
67, 2575197, 0.32936716
68, 3205374, 0.32797167
69, 3018959, 0.32794073
70, 3096030, 0.3256611
71, 3398075, 0.32326213
72, 3515935, 0.32102126
73, 3725448, 0.31865305
74, 2892686, 0.31496003
75, 2736155, 0.3142424
76, 3816040, 0.31381845
77, 3099610, 0.31264096
78, 2672190, 0.31254402
79, 2672220, 0.31040478
80, 3588206, 0.30996743
81, 3430087, 0.30802855
82, 1386707, 0.3054816
83, 2783104, 0.3024494
84, 3856480, 0.3019942
85, 2831897, 0.30045453
86, 3663309, 0.30032986
87, 2997099, 0.30011126
88, 3016484, 0.29982144
89, 3304262, 0.29811242
90, 2941598, 0.297911
91, 3443655, 0.29773015
92, 3444845, 0.29735792
93, 2740022, 0.2971345
94, 3859883, 0.29665783
95, 3236146, 0.29583126
96, 3481246, 0.29526323
97, 3716997, 0.29448342
98, 3711736, 0.29279107
99, 2769379, 0.28906935
100, 3516932, 0.2887045
