rank, pmcid, score
1, 3347913, 0.24432613
2, 2631524, 0.24287874
3, 3519073, 0.23112524
4, 3408523, 0.22656016
5, 3161919, 0.22196183
6, 3614649, 0.22152111
7, 2868875, 0.19747801
8, 2941760, 0.18525788
9, 2781142, 0.18230353
10, 3572577, 0.17531434
11, 2391268, 0.17511548
12, 2874428, 0.17418776
13, 3320390, 0.16806029
14, 3445178, 0.16279717
15, 3650675, 0.16125299
16, 2710506, 0.15386333
17, 3397467, 0.15370037
18, 2890620, 0.15055722
19, 3851840, 0.15006462
20, 3751662, 0.14914422
21, 2857279, 0.14748533
22, 3506020, 0.14601168
23, 1282576, 0.14474449
24, 3563124, 0.14395694
25, 3337242, 0.14220574
26, 3847223, 0.14179246
27, 3424807, 0.13913034
28, 2822627, 0.13799067
29, 2797745, 0.13562366
30, 3248584, 0.1340765
31, 3644769, 0.13357773
32, 2656546, 0.13321227
33, 2981784, 0.1327817
34, 3719257, 0.13102679
35, 3818627, 0.13043928
36, 3476349, 0.13027757
37, 3150268, 0.13020013
38, 2762259, 0.12673324
39, 3874611, 0.12667623
40, 3502586, 0.124608345
41, 3275871, 0.12414179
42, 3362766, 0.12406346
43, 3819842, 0.12402128
44, 3543390, 0.12324527
45, 3511950, 0.12269808
46, 3800625, 0.12120558
47, 3652754, 0.12085997
48, 3043347, 0.12041691
49, 1831472, 0.12031206
50, 2151066, 0.12020888
51, 3218740, 0.120120265
52, 3445085, 0.11997084
53, 2219996, 0.119208366
54, 3716025, 0.11830447
55, 2966704, 0.11828274
56, 3250950, 0.116286136
57, 3191586, 0.11604116
58, 2684205, 0.115437284
59, 3693614, 0.114405885
60, 3514915, 0.111414395
61, 3309270, 0.11080956
62, 3113281, 0.11014796
63, 3119459, 0.11003989
64, 2670265, 0.10969643
65, 3341569, 0.10956844
66, 2989127, 0.10855749
67, 3489819, 0.10839132
68, 3629860, 0.10817516
69, 2474607, 0.10763932
70, 2150988, 0.10631077
71, 3214546, 0.10608443
72, 3558350, 0.1060341
73, 2656305, 0.10599118
74, 3253488, 0.10588634
75, 3491435, 0.10534461
76, 3157096, 0.10346811
77, 3789316, 0.103312604
78, 3818752, 0.10314682
79, 3137838, 0.102806255
80, 3722015, 0.10198171
81, 3569620, 0.101944424
82, 3014468, 0.101619534
83, 3141698, 0.10155557
84, 3482800, 0.1012929
85, 2796762, 0.10116178
86, 1459868, 0.10041539
87, 3644777, 0.099747956
88, 3079741, 0.0977207
89, 3407524, 0.097381294
90, 3114601, 0.09733321
91, 2680858, 0.09690689
92, 3377676, 0.096779734
93, 3161450, 0.09651774
94, 3099222, 0.09631185
95, 2705504, 0.09606298
96, 3642086, 0.096046954
97, 2607011, 0.09596111
98, 3675373, 0.09532572
99, 3429034, 0.094976604
100, 3809224, 0.09406081
101, 3636828, 0.09396968
102, 3546077, 0.093770534
103, 3662609, 0.09256041
104, 3883396, 0.09238245
105, 3804996, 0.09197121
106, 3460740, 0.09155982
107, 3140930, 0.09153496
108, 3162880, 0.09150082
109, 3664867, 0.091240056
110, 2565041, 0.09121772
111, 2779993, 0.090319656
112, 3488523, 0.0896326
113, 3141400, 0.08941729
114, 3438857, 0.08938188
115, 1062150, 0.08871728
116, 2912795, 0.088663176
117, 3587907, 0.0879965
118, 3088002, 0.087593324
119, 2771970, 0.0874035
120, 3326752, 0.08734318
121, 3586071, 0.0872861
122, 2903705, 0.086579904
123, 2994500, 0.08609097
124, 3118537, 0.085655905
