rank, pmcid, score
1, 2975006, 0.78111124
2, 3340973, 0.7424464
3, 3649614, 0.72180736
4, 2546371, 0.6892624
5, 2365938, 0.6563811
6, 2644320, 0.5907227
7, 3015416, 0.5786346
8, 2546372, 0.573972
9, 2467416, 0.5615096
10, 3015692, 0.5544407
11, 2740171, 0.5291319
12, 2726470, 0.5287142
13, 3183543, 0.5123066
14, 2245959, 0.51183164
15, 3468117, 0.50267017
16, 3663309, 0.50243485
17, 3015710, 0.49101335
18, 2659845, 0.4895137
19, 3841536, 0.47809845
20, 3340971, 0.46922377
21, 2943109, 0.4680643
22, 3101356, 0.45926172
23, 2575197, 0.45735174
24, 3857979, 0.45589477
25, 3214511, 0.45417246
26, 3015526, 0.45388162
27, 3754418, 0.4533415
28, 3874942, 0.4470382
29, 2769446, 0.44151363
30, 2478665, 0.43593672
31, 3817753, 0.43168226
32, 3016484, 0.42985165
33, 3616185, 0.42693257
34, 2736155, 0.42299876
35, 2442045, 0.41741768
36, 3043450, 0.41652432
37, 3715331, 0.41580832
38, 2605737, 0.41541055
39, 3711740, 0.4151729
40, 3484318, 0.40723664
41, 2643339, 0.40169767
42, 2890923, 0.3995966
43, 3160386, 0.39838856
44, 2769450, 0.39699963
45, 3113179, 0.39524397
46, 2783087, 0.39337417
47, 3064888, 0.39085793
48, 3273785, 0.38969103
49, 3015535, 0.38695648
50, 2584009, 0.38490552
51, 3852808, 0.3806073
52, 2116997, 0.37969968
53, 3796724, 0.37560746
54, 2254639, 0.3709447
55, 3170312, 0.36947384
56, 2926877, 0.36868888
57, 3481223, 0.3681895
58, 2615036, 0.3674489
59, 2277416, 0.36389658
60, 3725448, 0.36353186
61, 3630710, 0.36335438
62, 3636968, 0.35299703
63, 3015963, 0.35040557
64, 2850860, 0.34981218
65, 3655519, 0.34972864
66, 3363056, 0.34797764
67, 3043456, 0.3472042
68, 3730358, 0.34607553
69, 3339064, 0.34428686
70, 2726540, 0.34205636
71, 3573785, 0.3395732
72, 3480933, 0.3377132
73, 3015275, 0.3368101
74, 3876522, 0.33246288
75, 3838988, 0.33145985
76, 3870869, 0.32868052
77, 3541574, 0.32792404
78, 3285529, 0.32469818
79, 2700229, 0.3235691
80, 3113185, 0.3183829
81, 3183036, 0.3162291
82, 3015668, 0.3148805
83, 3015272, 0.31383008
84, 3515935, 0.30800003
85, 2266777, 0.30469203
86, 2799961, 0.3037467
87, 3227160, 0.3024528
88, 3257196, 0.30157495
89, 3711736, 0.30129424
90, 2908657, 0.29902834
91, 3706257, 0.29620907
92, 3304649, 0.29553548
93, 3629711, 0.29406694
94, 3542893, 0.29246306
95, 3729991, 0.29185042
96, 3108676, 0.29110298
97, 2884455, 0.29064593
98, 3399362, 0.2901492
99, 3816040, 0.28913516
100, 3015967, 0.28666577
