rank, pmcid, score
1, 2449135, 1.2571737
2, 3468117, 0.92148125
3, 2116997, 0.8722358
4, 3396109, 0.8562058
5, 3330312, 0.7890272
6, 3296278, 0.775013
7, 3711740, 0.7584325
8, 3857979, 0.7529844
9, 2935984, 0.74341315
10, 2783087, 0.73639935
11, 3663309, 0.71917987
12, 3655519, 0.7078923
13, 3860647, 0.6974142
14, 2783104, 0.69602776
15, 2990894, 0.6838164
16, 2697333, 0.66880226
17, 2988895, 0.66716266
18, 3474232, 0.6644939
19, 2797112, 0.64657116
20, 3309390, 0.64556515
21, 3113179, 0.64368606
22, 2769450, 0.6423507
23, 2546372, 0.63692915
24, 3004585, 0.6354801
25, 3298231, 0.63102543
26, 1634741, 0.6297047
27, 2556689, 0.62650675
28, 2533016, 0.6242313
29, 2051084, 0.6238549
30, 1976317, 0.6177222
31, 3334071, 0.6146477
32, 3335503, 0.6145465
33, 3445101, 0.6139408
34, 2315652, 0.6138939
35, 3363877, 0.61351687
36, 2657285, 0.61304593
37, 3860620, 0.6111518
38, 2051329, 0.6111462
39, 3273785, 0.6094851
40, 3841536, 0.6092731
41, 3158560, 0.6079764
42, 3417929, 0.6068227
43, 3817753, 0.60149586
44, 2603415, 0.6011903
45, 3133999, 0.5998154
46, 2479435, 0.59870094
47, 3108290, 0.5962031
48, 3874942, 0.59180546
49, 3629711, 0.5909941
50, 2769300, 0.5892182
51, 3651279, 0.5882056
52, 2589927, 0.5881761
53, 3123852, 0.5862913
54, 3092117, 0.5834153
55, 2736494, 0.58213264
56, 3616185, 0.5808188
57, 3809224, 0.5745801
58, 3542893, 0.5736369
59, 3484628, 0.5720354
60, 3820414, 0.571684
61, 3816040, 0.5635431
62, 2737786, 0.5619788
63, 2695605, 0.56157345
64, 3804406, 0.5610713
65, 2254639, 0.56016487
66, 3161628, 0.55789983
67, 2875618, 0.5575087
68, 3514915, 0.5574698
69, 3468355, 0.5559919
70, 3182370, 0.55510783
71, 3215545, 0.5550523
72, 2879836, 0.5527188
73, 2850980, 0.5523776
74, 2693661, 0.55230296
75, 3649614, 0.5521546
76, 3094706, 0.55186623
77, 3257196, 0.5499137
78, 2653043, 0.54660624
79, 3129103, 0.5466046
80, 3712160, 0.545565
81, 2769446, 0.5398107
82, 3030046, 0.53975993
83, 3015602, 0.5344917
84, 3016159, 0.53363967
85, 3248854, 0.5312609
86, 3753506, 0.5300284
87, 3027428, 0.5298911
88, 2889280, 0.52945507
89, 3193757, 0.52904606
90, 3043450, 0.5273011
91, 3500003, 0.52676594
92, 2816793, 0.5265955
93, 3446100, 0.52608454
94, 3623113, 0.52546763
95, 3863545, 0.52524984
96, 3369119, 0.5247213
97, 3658211, 0.52470785
98, 2769379, 0.523889
99, 3588206, 0.52043796
100, 2449241, 0.5198791
101, 2910374, 0.51832557
102, 3194355, 0.5183243
103, 3522528, 0.51822394
104, 3685544, 0.518223
105, 3476040, 0.51593184
106, 3183609, 0.5157781
107, 3601500, 0.51550233
108, 3014832, 0.51546055
109, 3638625, 0.5149871
110, 3649624, 0.51363
111, 2635350, 0.51282847
112, 3614379, 0.51171464
113, 3198176, 0.50947106
114, 2952112, 0.50911146
115, 1266363, 0.50769705
116, 3003213, 0.50604486
117, 3043456, 0.5060039
118, 3305536, 0.5057334
119, 1044228, 0.50099194
120, 2050623, 0.50099194
121, 3772269, 0.49893215
122, 2649141, 0.49886692
123, 3373757, 0.49775854
124, 3890529, 0.49748662
125, 2884455, 0.49624616
126, 3406277, 0.49603954
127, 2853788, 0.49602395
128, 2980657, 0.4946922
129, 2803845, 0.49259573
130, 3360853, 0.49155322
131, 2831897, 0.4897507
132, 3075161, 0.48893833
133, 3793871, 0.487898
134, 2643339, 0.48664996
135, 2926877, 0.48644954
136, 3636968, 0.486274
137, 3258019, 0.48568615
138, 3033033, 0.48377234
139, 3457596, 0.48367837
140, 2975006, 0.48308796
141, 2768244, 0.4824427
142, 3250320, 0.48116505
143, 3819833, 0.4804458
144, 3015759, 0.47816494
145, 3557185, 0.47747275
146, 3813776, 0.4771677
147, 2917664, 0.47653303
148, 3447436, 0.47652316
149, 3862700, 0.47577256
150, 3771775, 0.47557223
151, 3304262, 0.4746262
152, 3016485, 0.47438717
153, 3464999, 0.4742773
154, 3712162, 0.47313005
155, 3350004, 0.47254577
156, 2672220, 0.47230986
157, 2726470, 0.47227955
158, 2844689, 0.47214955
159, 2988950, 0.47210607
160, 3862194, 0.4718168
161, 3604221, 0.47169343
162, 3594915, 0.47130728
163, 3333797, 0.47090128
164, 3292399, 0.47077063
165, 3733284, 0.47052598
166, 3101356, 0.47015542
167, 1074351, 0.4697204
168, 2672467, 0.4689451
169, 2640409, 0.46829373
170, 3833839, 0.46808025
171, 3004637, 0.46770424
172, 3795405, 0.4663299
173, 3730358, 0.46607238
174, 3888001, 0.4658799
175, 3629205, 0.46462512
176, 3015423, 0.46436754
177, 3756980, 0.46289364
178, 3016809, 0.46236038
179, 3340973, 0.46137002
180, 3093002, 0.46123117
181, 3476377, 0.46084547
182, 3819842, 0.45967886
183, 3729989, 0.45910287
184, 3385808, 0.4586237
185, 2809077, 0.45845345
186, 3500225, 0.4582662
187, 3819798, 0.45688242
188, 2912565, 0.45565316
189, 116426, 0.4556197
190, 3541574, 0.45546028
191, 1097749, 0.45506477
192, 3034936, 0.45498568
193, 3145093, 0.45476812
194, 3406274, 0.45392647
195, 3521404, 0.45392346
196, 3047894, 0.45359766
197, 3094253, 0.45289165
198, 3221121, 0.45211208
199, 2627176, 0.4518507
200, 3326743, 0.45129642
201, 2967834, 0.451232
202, 3877598, 0.45117545
203, 2876935, 0.45078474
204, 3445143, 0.4505482
205, 2827072, 0.4503236
206, 3339064, 0.45022574
207, 3100911, 0.44995835
208, 2913812, 0.4498716
209, 2994349, 0.44849858
210, 2667937, 0.44826227
211, 3294112, 0.44777027
212, 3132856, 0.44769
213, 2687622, 0.4474162
214, 2978875, 0.4470992
215, 3102956, 0.44600892
216, 2988906, 0.44517404
217, 3312224, 0.44507378
218, 3399362, 0.44431257
219, 3806696, 0.44399017
220, 2827046, 0.4439173
221, 3015787, 0.4428716
222, 3840772, 0.44216022
223, 3021298, 0.4416576
224, 3467606, 0.4412028
225, 2659845, 0.44107646
226, 3445208, 0.44040623
227, 3163221, 0.44025648
228, 3118060, 0.4400913
229, 3849080, 0.43976733
230, 153522, 0.4394325
231, 2423870, 0.43931782
232, 3415811, 0.4388874
233, 2923169, 0.43870938
234, 3119459, 0.43815124
235, 3335639, 0.4376963
236, 3122097, 0.43706486
237, 2678139, 0.43672463
238, 3355033, 0.43624133
239, 3484318, 0.4354087
240, 2850860, 0.4350439
241, 2823150, 0.43467832
242, 3809230, 0.43417647
243, 3573469, 0.43394148
244, 3451593, 0.43355188
245, 2700595, 0.43320695
246, 3160386, 0.43311605
247, 2526417, 0.43292838
248, 3148882, 0.43269223
249, 3036021, 0.43243703
250, 3000618, 0.43220365
251, 2050011, 0.43214566
252, 3015622, 0.4315063
253, 3227160, 0.4295257
254, 2796663, 0.42893016
255, 3015590, 0.4286834
256, 3555553, 0.42831266
257, 3545345, 0.42825308
258, 3469074, 0.42803204
259, 3014784, 0.42794448
260, 2877227, 0.42702228
261, 3249582, 0.42691454
262, 3815018, 0.42669457
263, 2426706, 0.42661786
264, 3213721, 0.42594528
265, 3856285, 0.4259242
266, 3350121, 0.42574656
267, 3858807, 0.42455277
268, 2536183, 0.42412087
269, 2584009, 0.4239513
270, 2912127, 0.42380887
271, 2702950, 0.4237436
272, 3517486, 0.42364174
273, 3310736, 0.42338544
274, 2631512, 0.4232689
275, 2835865, 0.42311686
276, 2838855, 0.42273644
277, 3854853, 0.4224503
278, 3236146, 0.4217183
279, 2858130, 0.42109558
280, 3421438, 0.42080846
281, 3099062, 0.42036408
282, 3389850, 0.42009068
283, 3340971, 0.41916627
284, 2828091, 0.41849163
285, 3248589, 0.41768122
286, 2365938, 0.41729766
287, 3398075, 0.41710183
288, 3711735, 0.41692424
289, 3087470, 0.41670772
290, 2494540, 0.4166819
291, 3250966, 0.41658527
292, 3625884, 0.41606978
293, 2769419, 0.41598144
294, 3506898, 0.4158376
295, 2840539, 0.41525742
296, 3044092, 0.41497347
297, 2644320, 0.41406325
298, 3438050, 0.41398814
299, 2572586, 0.41344804
300, 3030803, 0.41258955
301, 3140930, 0.4125572
302, 3153340, 0.41111258
303, 3611790, 0.4110005
304, 2714247, 0.41014388
305, 3522547, 0.40999094
306, 3539476, 0.4096154
307, 3556944, 0.4093045
308, 3258729, 0.40908355
309, 3015846, 0.40869692
310, 2939567, 0.40853783
311, 3392712, 0.40836474
312, 2448742, 0.40743083
313, 2475384, 0.40743083
314, 2922325, 0.40683118
315, 3503356, 0.4067863
316, 2602511, 0.40631184
317, 3170179, 0.40623745
318, 3268743, 0.40613374
319, 3728873, 0.40598086
320, 3227380, 0.40531528
321, 2612686, 0.4051982
322, 3625878, 0.4049783
323, 3296441, 0.40412992
324, 2938513, 0.4035493
325, 2687694, 0.4035419
326, 2826784, 0.40342522
327, 3058605, 0.40341353
328, 3797604, 0.40299636
329, 3014817, 0.40224236
330, 3649586, 0.40210935
331, 3254217, 0.402052
332, 2690066, 0.40192354
333, 2796762, 0.40143096
334, 3819295, 0.40084648
335, 2601147, 0.40079352
336, 317334, 0.3999619
337, 3538694, 0.39991495
338, 2527492, 0.39957264
339, 3821410, 0.39954278
340, 3599178, 0.39936107
341, 3097681, 0.39935827
342, 2589676, 0.39893413
343, 2375888, 0.3987088
344, 2995100, 0.3984065
345, 3444002, 0.39758366
346, 2804148, 0.39757502
347, 3728153, 0.3974342
348, 3787034, 0.39739382
349, 3162726, 0.3973179
350, 3016484, 0.3972211
351, 3127492, 0.39646912
352, 3166814, 0.39615828
353, 2881517, 0.39562106
354, 3452296, 0.39558682
355, 2253541, 0.39554045
356, 3516932, 0.39510298
357, 3542897, 0.3948875
358, 3214183, 0.39443275
359, 1488857, 0.3937735
360, 3813711, 0.3936618
361, 3572316, 0.39263198
362, 2234400, 0.39234325
363, 3452098, 0.39228138
364, 3290019, 0.39165872
