rank, pmcid, score
1, 3662609, 0.45914653
2, 3555597, 0.4487347
3, 3581257, 0.38866416
4, 3047986, 0.3855698
5, 3142521, 0.36013937
6, 2244628, 0.3529448
7, 3152183, 0.35292092
8, 2804148, 0.33313897
9, 3398309, 0.32865748
10, 2740182, 0.32227534
11, 3060433, 0.31355932
12, 3699565, 0.31143385
13, 3445101, 0.3083882
14, 3369912, 0.30638984
15, 3533459, 0.3014514
16, 2693661, 0.29367697
17, 2667490, 0.28968862
18, 3407585, 0.28920656
19, 3872428, 0.28828102
20, 2657285, 0.28597856
21, 1559691, 0.2833867
22, 2858130, 0.27895647
23, 3052714, 0.2789351
24, 2385662, 0.2786722
25, 1198238, 0.275348
26, 3016484, 0.2733271
27, 3118206, 0.27322555
28, 3339806, 0.2720985
29, 2515428, 0.27068055
30, 3572695, 0.27025488
31, 2952112, 0.2641756
32, 3358793, 0.2623689
33, 3297411, 0.2619277
34, 2293969, 0.259098
35, 3361053, 0.2575453
36, 3310784, 0.25529888
37, 3087267, 0.25309303
38, 3352606, 0.2505072
39, 2631512, 0.25002918
40, 3850458, 0.24947065
41, 3517486, 0.24941427
42, 2753312, 0.24909699
43, 3626578, 0.24762873
44, 2276892, 0.24410407
45, 3378935, 0.24380651
46, 3810561, 0.24270226
47, 1343576, 0.24102929
48, 2853650, 0.24082801
49, 3713292, 0.2402461
50, 3785593, 0.23766994
51, 2930255, 0.23673585
52, 3105064, 0.23575656
53, 3718230, 0.23575008
54, 3046560, 0.23574841
55, 3876013, 0.23538423
56, 3053808, 0.23438483
57, 3821410, 0.23073864
58, 2940775, 0.23011445
59, 2782189, 0.22947665
60, 3828491, 0.2286746
61, 3513595, 0.2286394
62, 3030042, 0.22855097
63, 3499211, 0.2270174
64, 1781572, 0.22665662
65, 3665865, 0.22662961
66, 3071676, 0.22661147
67, 3410075, 0.22322625
68, 3141698, 0.22312504
69, 2831243, 0.2231145
70, 2860403, 0.22225156
71, 2686340, 0.22212404
72, 1629026, 0.22003822
73, 2771994, 0.21931668
74, 3193044, 0.21875206
75, 3712083, 0.21867713
76, 3178701, 0.21803585
77, 1867809, 0.21714647
78, 3639336, 0.21669096
79, 3431085, 0.21667872
80, 2842962, 0.21345879
81, 2588582, 0.21277818
82, 3610115, 0.21240506
83, 3481430, 0.21104631
84, 3599473, 0.21083298
85, 2254639, 0.2098739
86, 3559119, 0.20973891
87, 1994028, 0.2096794
88, 3376503, 0.20931078
89, 2567287, 0.20888196
90, 3637401, 0.20795134
91, 3123544, 0.20675853
92, 3602605, 0.20513462
93, 3824356, 0.2048707
94, 2663435, 0.20478201
95, 3417959, 0.20471777
96, 3022067, 0.20430988
97, 2740343, 0.2039924
98, 2989142, 0.20391874
99, 3259362, 0.20377246
100, 2768244, 0.20188844
101, 3288682, 0.20102598
102, 3791967, 0.20093694
103, 2350146, 0.20058826
104, 3656815, 0.1999075
105, 3383153, 0.19889113
106, 3347847, 0.19881867
107, 3333797, 0.19686851
108, 3347648, 0.1968023
109, 3385338, 0.19661698
110, 3369048, 0.19624788
111, 3424957, 0.19615169
112, 3637595, 0.19599518
113, 3841693, 0.19597302
114, 2726533, 0.19562645
115, 2774628, 0.19559938
116, 3643830, 0.194653
117, 3401767, 0.19368449
118, 3890526, 0.19360214
119, 2940086, 0.19359052
120, 3205683, 0.19332168
121, 2721535, 0.1931824
122, 2869440, 0.19312912
123, 3506838, 0.1925504
124, 3766042, 0.19254962
125, 3189474, 0.19238023
126, 3684086, 0.19230652
127, 1796883, 0.1917779
128, 3765933, 0.19175698
129, 523854, 0.19162789
130, 3749103, 0.19148566
131, 2792528, 0.19115673
132, 3305745, 0.1908036
133, 3607889, 0.19047491
134, 3716914, 0.19018519
135, 3691899, 0.18956222
136, 3162685, 0.18954146
137, 3577671, 0.18914208
138, 2118021, 0.18906713
139, 3616352, 0.18903129
140, 3371528, 0.18857926
141, 3182897, 0.18855862
142, 3004636, 0.1884909
143, 149427, 0.18844232
144, 1993952, 0.18817405
145, 3570360, 0.18794754
146, 3751822, 0.18760824
147, 3445208, 0.18684065
148, 3495379, 0.18675521
149, 3785699, 0.18614952
150, 3684547, 0.1860397
151, 2589321, 0.18601094
152, 3444381, 0.18547374
153, 3241307, 0.18502247
154, 3506246, 0.18463159
155, 2801475, 0.18436456
156, 3047833, 0.18425801
157, 2723667, 0.18412848
158, 2627528, 0.1832769
159, 3523894, 0.18317075
160, 3844962, 0.18291447
161, 3626385, 0.18276429
162, 3603267, 0.18268666
163, 3722145, 0.18242076
164, 2813635, 0.18224743
165, 3809241, 0.18184379
166, 2686257, 0.18160632
167, 2783048, 0.18098198
168, 1947954, 0.18064365
