rank, pmcid, score
1, 2621130, 0.6863599
2, 2536182, 0.6528232
3, 3831020, 0.56104106
4, 3271399, 0.5171246
5, 1277009, 0.5028513
6, 2629964, 0.49243742
7, 3700969, 0.4848142
8, 1112595, 0.48191676
9, 2082036, 0.4787057
10, 3403114, 0.4673765
11, 3680611, 0.46573013
12, 2783053, 0.46235403
13, 3299121, 0.45954525
14, 545936, 0.45735848
15, 3389947, 0.4532403
16, 1413549, 0.45319334
17, 3637271, 0.4526091
18, 3677011, 0.450841
19, 3789280, 0.45021373
20, 2920271, 0.44753838
21, 3424871, 0.4416902
22, 2802352, 0.4397744
23, 3205006, 0.43505952
24, 3681687, 0.42994115
25, 3266655, 0.42969495
26, 2474644, 0.42842382
27, 3386665, 0.4280178
28, 3548694, 0.42771098
29, 1277007, 0.42734295
30, 2365966, 0.42346638
31, 3311442, 0.42305398
32, 3080783, 0.42254037
33, 3335556, 0.41168797
34, 2803992, 0.40890115
35, 2803902, 0.40246624
36, 3133999, 0.39843956
37, 1781075, 0.3954541
38, 3004609, 0.3923853
39, 2988177, 0.38639164
40, 3502108, 0.3856313
41, 3161475, 0.384638
42, 2714572, 0.38376272
43, 3179729, 0.3831237
44, 3108942, 0.3815211
45, 3170633, 0.37718812
46, 3114601, 0.37677753
47, 3506076, 0.3751042
48, 2245957, 0.3727802
49, 3564029, 0.3717436
50, 2700432, 0.37081555
51, 2707150, 0.36161473
52, 2941259, 0.3592667
53, 3429833, 0.35638297
54, 2772260, 0.35616732
55, 2988179, 0.35400054
56, 2958974, 0.35126248
57, 2706213, 0.34729686
58, 2706800, 0.34428564
59, 3109313, 0.34334704
60, 3866926, 0.3410075
61, 2700484, 0.3362048
62, 3279317, 0.33353472
63, 3535733, 0.3323322
64, 2828091, 0.33126053
65, 3322907, 0.3299897
66, 3270293, 0.32987702
67, 3000162, 0.32837307
68, 3378931, 0.32756916
69, 2769458, 0.32437876
70, 3114546, 0.32333285
71, 3369259, 0.32241112
72, 3751366, 0.31721613
73, 3063409, 0.31658396
74, 3841693, 0.3129447
75, 3844354, 0.31137553
76, 2789703, 0.31043226
77, 3413305, 0.30947143
78, 3337385, 0.30897373
79, 3825647, 0.30858046
80, 3591538, 0.30833378
81, 2572046, 0.30806577
82, 3463044, 0.30646285
83, 1436005, 0.3043713
84, 3560221, 0.3035269
85, 3702368, 0.30270648
86, 3219759, 0.3020106
87, 2384912, 0.30158824
88, 2892668, 0.3013738
89, 3291424, 0.30076498
90, 3775210, 0.30023113
91, 3564105, 0.29891288
92, 3422815, 0.29882282
93, 2846739, 0.2984751
94, 3465000, 0.2969331
95, 3766129, 0.29525614
96, 2211302, 0.2940309
97, 2808565, 0.29365838
98, 3033073, 0.29327676
99, 3644836, 0.29189628
100, 3466862, 0.2867627
101, 2917397, 0.2863875
102, 3097723, 0.28403258
103, 3396276, 0.28332707
104, 3798110, 0.28222337
105, 3047913, 0.28164226
106, 3258820, 0.2816266
107, 2546434, 0.28010464
108, 3616178, 0.27766475
109, 3289185, 0.27693483
110, 3257067, 0.27349028
111, 2860402, 0.26854527
112, 3090107, 0.26834068
113, 3847446, 0.26624346
114, 3056811, 0.26483092
115, 3162819, 0.26382855
116, 3654566, 0.26366442
117, 2606449, 0.26342386
118, 3680866, 0.26180714
119, 2483918, 0.26152235
120, 3456478, 0.26128522
121, 3523894, 0.26093462
122, 3205738, 0.26082882
123, 3678789, 0.25893447
124, 3446154, 0.2583172
125, 3182093, 0.25823188
126, 3207882, 0.2566573
127, 2803953, 0.25598407
128, 2647170, 0.25563282
129, 3213726, 0.25544387
130, 3223529, 0.25529963
131, 1617112, 0.2550661
132, 3609679, 0.25447577
133, 3519030, 0.2544656
134, 3647710, 0.25250334
135, 3869631, 0.25244644
136, 3793435, 0.2524288
137, 3161649, 0.25130382
138, 1257604, 0.2509642
139, 2784986, 0.24973097
140, 3501804, 0.24921595
141, 2946956, 0.24888152
142, 3831860, 0.24816054
143, 3519021, 0.24762136
144, 2602996, 0.24664049
145, 3526875, 0.24559078
146, 3563698, 0.2455618
147, 2894487, 0.24535061
148, 2915987, 0.24470079
149, 2921287, 0.24457423
150, 2526531, 0.24423774
151, 3121282, 0.24401717
152, 3833587, 0.24393794
153, 3610129, 0.24164271
154, 3496690, 0.24104075
155, 3276918, 0.24101436
156, 1609165, 0.24089934
157, 3015225, 0.23942578
158, 3436624, 0.23940457
159, 2767138, 0.23911977
160, 3307463, 0.23808321
161, 3762609, 0.23771355
162, 3824754, 0.23681565
163, 3505633, 0.23494798
164, 1241968, 0.23472813
165, 2572068, 0.23418663
166, 3118372, 0.23366754
167, 1308873, 0.23277844
168, 3658220, 0.23261918
169, 1277833, 0.23175646
170, 3555588, 0.23018016
171, 3195099, 0.2298905
172, 2737775, 0.2296017
173, 3213721, 0.2279753
174, 3110373, 0.22795443
175, 3160889, 0.22760457
176, 1550946, 0.227549
177, 1764817, 0.22676803
178, 2946718, 0.22492465
179, 3655108, 0.22413465
180, 3611086, 0.22403994
181, 3355351, 0.22227022
182, 3892523, 0.22190978
183, 3766589, 0.2217419
184, 3038958, 0.22150226
185, 3560147, 0.2212507
186, 3806322, 0.22063616
187, 3678010, 0.22034973
188, 3596662, 0.22021782
189, 3347636, 0.21903054
190, 2270282, 0.21856685
191, 3320288, 0.21841303
192, 3539052, 0.21528411
193, 3713668, 0.21516523
194, 1464381, 0.21511549
195, 3773459, 0.21479298
196, 3414549, 0.21410896
197, 2769379, 0.21379967
198, 3030745, 0.21363704
199, 2600375, 0.21158408
