rank, pmcid, score
1, 3833587, 0.29355735
2, 3573171, 0.2892484
3, 3161919, 0.26714116
4, 2693661, 0.25777078
5, 3555588, 0.25282905
6, 3573146, 0.2459041
7, 3405157, 0.24154514
8, 2920273, 0.23699687
9, 2988179, 0.23504205
10, 3133999, 0.23378699
11, 2958974, 0.22794728
12, 3258820, 0.22483882
13, 2629964, 0.20662516
14, 3200139, 0.20439737
15, 3108676, 0.19706699
16, 2517969, 0.1925962
17, 3335556, 0.19165725
18, 2769322, 0.18775043
19, 2938513, 0.18724027
20, 3662609, 0.18651658
21, 2244628, 0.18497542
22, 3876309, 0.1833809
23, 3841633, 0.18284976
24, 3491788, 0.18127988
25, 3205377, 0.17837586
26, 2760693, 0.17720498
27, 2659845, 0.17567872
28, 3243861, 0.16802937
29, 2828091, 0.16799931
30, 2850845, 0.1658693
31, 3480933, 0.16521339
32, 3607782, 0.16070807
33, 3326743, 0.1584012
34, 3817996, 0.15810464
35, 3789901, 0.15638308
36, 3389324, 0.1555697
37, 3529253, 0.15470265
38, 3391884, 0.15397047
39, 3114601, 0.15383253
40, 3845486, 0.15371494
41, 2700229, 0.15325978
42, 3389850, 0.15286845
43, 3525925, 0.15072298
44, 3780548, 0.14953448
45, 3675373, 0.14945933
46, 3596662, 0.14941022
47, 3015416, 0.14711377
48, 3874942, 0.14630267
49, 3371528, 0.14528427
50, 3123852, 0.14471903
51, 2850860, 0.14349644
52, 3629711, 0.14082807
53, 3791959, 0.13981783
54, 3616125, 0.13884702
55, 3700147, 0.1387702
56, 2921287, 0.13823994
57, 3773459, 0.13779867
58, 2125420, 0.13639937
59, 1208905, 0.13627382
60, 3670530, 0.13605414
61, 3314854, 0.13576609
62, 3309579, 0.13514549
63, 3060433, 0.13427521
64, 3546197, 0.13426284
65, 1459933, 0.13411985
66, 2390549, 0.13347703
67, 3030745, 0.1328302
68, 3876636, 0.1325927
69, 3606122, 0.13257146
70, 3279680, 0.13184871
71, 3616185, 0.13124377
72, 3325356, 0.13096519
73, 3295742, 0.13072985
74, 2940168, 0.12999755
75, 2740015, 0.12966652
76, 3606326, 0.12962814
77, 3890738, 0.12855369
78, 3434400, 0.12809132
79, 3797604, 0.12805639
80, 2860402, 0.12786472
81, 3064452, 0.1259849
82, 2669462, 0.12470917
83, 3339064, 0.124677554
84, 3266655, 0.12411147
85, 2796663, 0.124043934
86, 2671519, 0.123170875
87, 3468117, 0.123119466
88, 3336243, 0.12277402
89, 2769383, 0.122414246
90, 3819798, 0.121348165
91, 3333896, 0.12133656
92, 2483918, 0.12117179
93, 3604616, 0.12073618
94, 3445093, 0.11941972
95, 3192212, 0.119051956
96, 3544543, 0.118638724
97, 2784986, 0.11787085
98, 3205738, 0.11754886
99, 2762186, 0.11681666
100, 3560772, 0.11639677
101, 3633277, 0.11577548
102, 3535805, 0.115691274
103, 1524788, 0.11548035
104, 3502108, 0.114599176
105, 3825950, 0.114559844
106, 3620341, 0.11362894
107, 3420725, 0.11335789
108, 3397657, 0.112300694
109, 2048957, 0.111675635
110, 2850980, 0.11160614
111, 3135576, 0.11144401
112, 3712160, 0.111433834
113, 3271399, 0.11103908
114, 2924860, 0.11098267
115, 3236134, 0.11089858
116, 3395409, 0.11074999
117, 3298211, 0.11062579
118, 2990894, 0.11055998
119, 3399362, 0.11054412
120, 3307463, 0.110327795
121, 2884455, 0.10989919
122, 3688416, 0.1098042
123, 3835406, 0.10928876
124, 3560507, 0.10924209
125, 3340973, 0.10922818
126, 2975006, 0.1091255
127, 3699354, 0.10902695
128, 3350179, 0.10898902
129, 324410, 0.10874047
130, 3080783, 0.10833552
131, 2700432, 0.10817882
132, 3685544, 0.10817
133, 3775225, 0.107782565
134, 3555580, 0.107613154
135, 2364416, 0.10760839
136, 2373308, 0.107546285
137, 3854316, 0.10740694
138, 2576164, 0.10680545
139, 2992067, 0.10676979
140, 2806403, 0.106748365
141, 2926877, 0.10649565
142, 3184791, 0.10649349
143, 3541574, 0.106491946
144, 3016484, 0.10614918
145, 2856538, 0.10606676
146, 3310451, 0.10591257
147, 3619667, 0.105820246
148, 3438050, 0.10562625
149, 2709444, 0.105465755
150, 3178521, 0.1054097
151, 3343389, 0.10489413
152, 3114546, 0.10467023
153, 3806322, 0.10441605
154, 3492103, 0.1043626
155, 2536182, 0.10432152
156, 3120652, 0.10394784
157, 2936927, 0.10276877
158, 3876522, 0.10270221
159, 2832616, 0.102319345
160, 2803851, 0.10209381
161, 3219017, 0.101514034
162, 3806696, 0.101168565
163, 2769379, 0.10101209
164, 3472527, 0.100972556
165, 2880349, 0.100708134
166, 3270293, 0.10065433
167, 2906941, 0.1002316
168, 3179696, 0.100195475
169, 3599857, 0.10007758
170, 3838646, 0.09991263
171, 1851004, 0.099383295
172, 3514797, 0.099171825
173, 1175909, 0.09914258
174, 3614649, 0.09898839
175, 3870643, 0.09853878
176, 3543206, 0.09772332
177, 3670640, 0.09761829
178, 3142521, 0.09757097
179, 3716025, 0.09744624
180, 3236146, 0.09726976
181, 3438426, 0.097153105
182, 2767138, 0.097152345
183, 2475515, 0.09697826
184, 3370327, 0.09692426
185, 2877067, 0.09577911
186, 2975101, 0.09569988
187, 3099222, 0.09563536
188, 2726470, 0.09556831
189, 3021298, 0.09525427
190, 2827092, 0.095202476
191, 3891033, 0.09509285
192, 3838988, 0.095091805
193, 3859883, 0.09479346
194, 2365938, 0.094730504
195, 3667081, 0.094593294
196, 3122097, 0.09443952
197, 2556689, 0.094258465
198, 3409526, 0.09412844
199, 2254639, 0.09405331
200, 3298301, 0.09376267
201, 3383503, 0.09333022
202, 3108942, 0.09324597
203, 3291709, 0.09323593
204, 3445178, 0.093183756
205, 3857979, 0.09315284
206, 3505421, 0.09292605
207, 3660492, 0.09284034
208, 1241968, 0.092451386
209, 2797738, 0.0924165
210, 3643232, 0.0922382
211, 3386665, 0.09204348
212, 3846112, 0.091982715
213, 3831020, 0.0916861
214, 2442045, 0.09166155
215, 3841536, 0.09154709
216, 3730358, 0.091542654
217, 2801475, 0.09139087
218, 2739487, 0.09129221
219, 2912565, 0.09124496
220, 3170646, 0.09120595
221, 3681687, 0.09104507
222, 3734890, 0.090914205
223, 3658220, 0.09054239
224, 3482332, 0.090413
225, 3813486, 0.08986448
226, 3701777, 0.08975039
227, 3003213, 0.08959136
228, 3205374, 0.08948813
229, 3654970, 0.089302674
230, 3392064, 0.089136735
231, 3521404, 0.088889524
232, 2546372, 0.08866548
233, 3108290, 0.0883789
234, 2800936, 0.08820583
235, 2876903, 0.08820194
236, 3323328, 0.08787342
237, 2967510, 0.08779613
238, 3213721, 0.0875066
239, 3373869, 0.087365255
240, 3816040, 0.08726558
241, 3518712, 0.087163344
242, 2526417, 0.08715845
243, 3323557, 0.08705589
244, 3800552, 0.08698745
245, 2615297, 0.08676419
246, 2582677, 0.086635016
247, 2840827, 0.086619586
248, 3047842, 0.086478025
249, 3231758, 0.08579446
250, 2914667, 0.085762665
251, 3250966, 0.08575378
252, 3357009, 0.0856953
253, 2605737, 0.08568404
254, 3813458, 0.08553726
255, 3784930, 0.085522324
256, 2830977, 0.08539521
257, 3798110, 0.085374884
258, 3468355, 0.08537378
259, 3407585, 0.08517619
260, 2600825, 0.085111424
261, 2142853, 0.085083544
262, 3463042, 0.085051805
263, 1570451, 0.0849276
264, 3221144, 0.08479109
265, 3004609, 0.08467836
266, 2722208, 0.08448236
267, 3337242, 0.08437827
268, 2740171, 0.08437709
269, 2174498, 0.08433718
270, 2805665, 0.0841417
271, 3198615, 0.08386019
272, 3760668, 0.08382155
273, 3015957, 0.08377028
274, 2966580, 0.08326642
275, 3696273, 0.08324289
276, 3845862, 0.08310799
277, 3063409, 0.083107926
278, 2829597, 0.08309958
279, 3792614, 0.0830753
280, 3523894, 0.08293636
281, 2116997, 0.08290433
282, 3033147, 0.08289455
283, 3503888, 0.082889766
284, 3452272, 0.08280766
285, 2628097, 0.08279427
286, 3339595, 0.08278473
287, 3476498, 0.08270988
288, 3352606, 0.08270457
289, 3468338, 0.082654394
290, 3504276, 0.0825936
291, 122079, 0.08258747
292, 3753755, 0.08255559
293, 3304646, 0.08251254
294, 3872024, 0.0825051
295, 3517324, 0.08248345
296, 2821393, 0.08247446
297, 3195798, 0.08243145
298, 1936994, 0.08230245
299, 3166780, 0.08226627
300, 2516425, 0.082157694
301, 3600280, 0.08214663
302, 2908657, 0.08214577
303, 3555602, 0.08209017
304, 3860647, 0.08190462
305, 2803902, 0.08179651
306, 3528190, 0.08175526
307, 2702886, 0.08168594
308, 2672190, 0.08165226
309, 3883415, 0.08164229
310, 3873172, 0.081569254
311, 3628456, 0.081554666
312, 2562359, 0.08154224
313, 3385406, 0.081434496
314, 3310784, 0.08130012
315, 3110449, 0.08118196
316, 3410093, 0.08114817
317, 3238362, 0.08111301
318, 2878686, 0.08108647
319, 3819794, 0.080957465
320, 2827046, 0.08095348
321, 2584645, 0.08084718
322, 3796392, 0.08084141
323, 2782171, 0.080799066
324, 2827118, 0.080760755
325, 3352504, 0.080708496
326, 3667316, 0.080630094
327, 2892686, 0.08060023
328, 3335639, 0.08059605
329, 3060137, 0.08055693
330, 3820414, 0.080535576
331, 3750490, 0.08046829
332, 3363601, 0.08031075
333, 3687603, 0.08025503
334, 3649614, 0.0802111
335, 2799961, 0.08018595
336, 3813776, 0.080162734
337, 3725448, 0.08006172
338, 2642853, 0.079907976
339, 2736155, 0.07984738
340, 2995237, 0.07965437
341, 2621130, 0.079641305
342, 3860038, 0.07943256
343, 3037002, 0.07937268
344, 3670634, 0.07937005
