rank, pmcid, score
1, 3276006, 0.57848173
2, 3809875, 0.5712864
3, 2329635, 0.5453497
4, 3517709, 0.46458352
5, 3603256, 0.42932734
6, 2941678, 0.42054743
7, 3700249, 0.41591093
8, 2613968, 0.40768725
9, 2974929, 0.40303212
10, 2546475, 0.38901266
11, 3089860, 0.3874747
12, 1891757, 0.3838274
13, 3634269, 0.3639961
14, 2763167, 0.3477072
15, 2728188, 0.33794788
16, 3426286, 0.3242247
17, 1936264, 0.32327
18, 3393120, 0.30842054
19, 3571650, 0.3048352
20, 2040183, 0.29380792
21, 2385662, 0.2875293
22, 3172079, 0.28332967
23, 1914344, 0.2803477
24, 3395557, 0.27922273
25, 3309635, 0.27911973
26, 3411311, 0.27741998
27, 3647586, 0.2750069
28, 3693647, 0.27390647
29, 3362081, 0.27103794
30, 3632172, 0.27047527
31, 3405309, 0.26844868
32, 3869728, 0.26635042
33, 2990904, 0.26560348
34, 3847487, 0.26313567
35, 3635164, 0.25965157
36, 3006050, 0.25925475
37, 3537269, 0.2585227
38, 3139133, 0.25670767
39, 3156539, 0.25594193
40, 2289820, 0.25571248
41, 2613589, 0.2556857
42, 3853474, 0.2555601
43, 3040157, 0.2548449
44, 3421910, 0.2547286
45, 3296391, 0.25409675
46, 3785401, 0.2529357
47, 2734006, 0.25216198
48, 3502030, 0.25210473
49, 1079905, 0.25167984
50, 3536435, 0.25159222
51, 3764162, 0.24913001
52, 3721905, 0.24906836
53, 3172088, 0.24885513
54, 2877657, 0.24602911
55, 3813683, 0.24360013
56, 2324209, 0.24221724
57, 3349544, 0.24164599
58, 2583982, 0.24031039
59, 3333805, 0.23936081
60, 3257031, 0.23869498
61, 3702485, 0.23843904
62, 3714042, 0.23703924
63, 3836999, 0.23619317
64, 3082804, 0.23611915
65, 3549483, 0.23479703
66, 270718, 0.23277554
67, 1087212, 0.23261045
68, 3859975, 0.23164688
69, 3417658, 0.22988465
70, 3830875, 0.22799787
71, 3708105, 0.22527172
72, 3332244, 0.22493231
73, 3317697, 0.22387671
74, 3157758, 0.22290146
75, 3155833, 0.22247773
76, 3347648, 0.22195226
77, 2267485, 0.22120504
78, 3273686, 0.22097442
79, 3743384, 0.2208045
80, 3889324, 0.21995264
81, 3172073, 0.21942443
82, 3830848, 0.21917701
83, 2857163, 0.21809217
84, 1993952, 0.21807331
85, 3810184, 0.21618918
86, 3607961, 0.21583337
87, 2700686, 0.21242249
88, 3654372, 0.21232748
89, 3469555, 0.21175322
90, 3093206, 0.21085247
91, 2293958, 0.21052766
92, 2860444, 0.21026784
93, 3172058, 0.2101008
94, 3736485, 0.20965251
95, 3537204, 0.2092516
96, 2464772, 0.20857832
97, 3461342, 0.20832226
98, 2882888, 0.20818985
99, 139960, 0.20714734
100, 1636023, 0.20450532
101, 3618079, 0.20433763
102, 3476909, 0.20309107
103, 515178, 0.2030537
104, 3625569, 0.20169188
