rank, pmcid, score
1, 2884455, 0.7330296
2, 3719296, 0.58833146
3, 2938513, 0.5825149
4, 3873172, 0.5524994
5, 3719271, 0.539934
6, 3874942, 0.47040623
7, 3215545, 0.44745523
8, 2800936, 0.4301836
9, 2850860, 0.41501412
10, 3326743, 0.39995608
11, 3236146, 0.3961116
12, 3468117, 0.39268258
13, 2737786, 0.38586208
14, 3123852, 0.38419098
15, 3876522, 0.36984634
16, 2254639, 0.3634145
17, 2990894, 0.36242187
18, 3122097, 0.36182827
19, 3750490, 0.3616267
20, 2702886, 0.36126852
21, 2769322, 0.35894173
22, 3616185, 0.35830444
23, 2929505, 0.35421345
24, 2850845, 0.35359883
25, 3480933, 0.3524983
26, 2116997, 0.3524568
27, 3015416, 0.3521437
28, 2700229, 0.34794715
29, 2640409, 0.3457439
30, 3273785, 0.33864996
31, 3819798, 0.33796042
32, 3444845, 0.33680505
33, 3468338, 0.3332189
34, 2912565, 0.33124053
35, 2628097, 0.3307536
36, 2678139, 0.3262479
37, 2740171, 0.32521912
38, 3542897, 0.32106018
39, 2726470, 0.3202622
40, 3375070, 0.3171854
41, 2806401, 0.316755
42, 3443655, 0.31460607
43, 3340973, 0.31259975
44, 3304649, 0.31136495
45, 2615297, 0.3104561
46, 3730358, 0.30945915
47, 3515935, 0.30784798
48, 2644320, 0.30695164
49, 3838988, 0.30668086
50, 3588206, 0.30658334
51, 3857979, 0.30626303
52, 2526417, 0.30565146
53, 2926877, 0.30404693
54, 2908657, 0.3015381
55, 3797604, 0.3009781
56, 3399362, 0.29962748
57, 3816040, 0.29732564
58, 2821393, 0.29683328
59, 3860647, 0.29627857
60, 2546372, 0.2949317
61, 2850980, 0.2935055
62, 3279680, 0.29330346
63, 2783104, 0.29282036
64, 2760693, 0.29202512
65, 3521404, 0.29110128
66, 2605737, 0.29063454
67, 2475515, 0.2885258
68, 3350007, 0.2879807
69, 3841536, 0.28572872
70, 2975006, 0.28566477
71, 3097568, 0.28533623
72, 3205541, 0.28264937
73, 3649447, 0.2821927
74, 2827046, 0.28108725
75, 3555602, 0.28108433
76, 3361201, 0.28005883
77, 3037002, 0.278942
78, 2449135, 0.27577734
79, 3018959, 0.27567703
80, 3535805, 0.27413943
81, 3854980, 0.2741089
82, 2769450, 0.27342176
83, 2556689, 0.27339265
84, 3066713, 0.27255568
85, 3796392, 0.27165997
86, 2365938, 0.27111477
87, 3227160, 0.2710406
88, 3221144, 0.27071604
89, 3813458, 0.27071604
90, 3205374, 0.27006564
91, 3724598, 0.26950786
92, 3096030, 0.26912892
93, 3438050, 0.2682395
94, 3601500, 0.26789317
95, 3711736, 0.26787078
96, 2995100, 0.26750708
97, 2831897, 0.26719692
98, 3852808, 0.26632115
99, 3614379, 0.26598775
100, 3170312, 0.2654283
101, 1936994, 0.26513448
102, 3445208, 0.26481122
103, 2769379, 0.26293352
104, 3813711, 0.26177815
105, 3396109, 0.26147497
106, 3600280, 0.261438
107, 3685544, 0.2603262
108, 1940287, 0.25776163
109, 3075160, 0.25707847
110, 2767137, 0.2556828
111, 3015759, 0.25285795
112, 2275731, 0.25180718
113, 3711740, 0.25162205
114, 3649614, 0.25159225
115, 2672190, 0.24991126
116, 3101356, 0.24973096
117, 3206842, 0.2484487
118, 2902452, 0.24691863
119, 3330312, 0.24667555
120, 3339064, 0.24620093
121, 3015957, 0.24577966
122, 3367404, 0.24549192
123, 3430087, 0.24540402
124, 3015425, 0.24529375
125, 3446100, 0.24514285
126, 2584009, 0.24512455
127, 3629711, 0.24462326
128, 3335639, 0.24402672
129, 3257196, 0.24365963
130, 2659845, 0.24320985
131, 3108290, 0.24320437
132, 3075161, 0.24294224
133, 3195765, 0.24069828
134, 2442045, 0.239702
135, 3506898, 0.23888254
136, 3464999, 0.23872511
137, 1266363, 0.23850307
138, 3215995, 0.23636974
139, 3243861, 0.23611781
140, 3619697, 0.23534991
141, 3016484, 0.234749
142, 2970786, 0.2339971
143, 3292399, 0.23315094
144, 3030803, 0.23285142
145, 3670530, 0.23258692
146, 2266777, 0.2325567
147, 2687694, 0.23171325
148, 2966580, 0.2316698
149, 3391837, 0.23157352
150, 3677018, 0.2314916
151, 1847829, 0.23133875
152, 3725448, 0.23047684
153, 3863843, 0.2303422
154, 3856480, 0.23033725
155, 3043450, 0.23010384
156, 3516932, 0.2296962
157, 3015641, 0.22830266
158, 3163221, 0.22826879
159, 3636968, 0.22778864
160, 2533016, 0.227137
161, 2754658, 0.22669834
162, 3651717, 0.22661182
163, 3541574, 0.22514865
164, 3825926, 0.22500789
165, 1386707, 0.2248698
166, 3389850, 0.22398688
167, 3649545, 0.22394916
168, 2997099, 0.22277072
169, 2809077, 0.22258243
170, 3033147, 0.22237618
171, 2799961, 0.22227818
172, 3516935, 0.22197849
173, 3482332, 0.22193857
174, 3649156, 0.22165316
175, 3420702, 0.22148356
176, 2323013, 0.22134256
177, 3398075, 0.2210301
178, 3751343, 0.21996501
179, 3658211, 0.21978322
180, 3872382, 0.21904105
181, 3663309, 0.21813434
182, 2562359, 0.21804932
183, 3068583, 0.21798047
