rank, pmcid, score
1, 3614649, 0.4009389
2, 3650675, 0.355275
3, 3347913, 0.28019416
4, 3519073, 0.25982678
5, 3320390, 0.25636172
6, 3572577, 0.2512212
7, 1282576, 0.23931757
8, 2868875, 0.22952545
9, 3073801, 0.22736727
10, 2631524, 0.22162488
11, 2710506, 0.2138759
12, 2874428, 0.21231605
13, 3438426, 0.21126819
14, 3506020, 0.2106739
15, 3781223, 0.1957628
16, 3161919, 0.1913177
17, 3644769, 0.19101329
18, 1904196, 0.19043884
19, 3548411, 0.18753475
20, 3150268, 0.18714066
21, 3403064, 0.18696766
22, 3407708, 0.18313271
23, 3383503, 0.18242788
24, 3751662, 0.18007702
25, 3851840, 0.17871909
26, 3694953, 0.17549656
27, 3549351, 0.17440756
28, 3841633, 0.17355768
29, 3162880, 0.16955094
30, 2941760, 0.16777404
31, 3362766, 0.16669087
32, 3491320, 0.16486564
33, 3591685, 0.16450584
34, 2474607, 0.16378385
35, 2762259, 0.16103584
36, 3629860, 0.15781347
37, 3271214, 0.15660034
38, 2781142, 0.15366815
39, 1621058, 0.15335351
40, 3809224, 0.15007444
41, 1950520, 0.14991458
42, 2670265, 0.14923264
43, 3636828, 0.14164507
44, 2953609, 0.14003429
45, 3145295, 0.1392891
46, 3341569, 0.13785304
47, 3279508, 0.13672538
48, 3445178, 0.13607122
49, 3250950, 0.13503897
50, 2797745, 0.13389525
51, 1557855, 0.13120636
52, 3642086, 0.13119635
53, 1459868, 0.13087994
54, 2151066, 0.13051017
55, 2929516, 0.12833343
56, 3270835, 0.12768923
57, 3104441, 0.12750944
58, 2656546, 0.1263135
59, 3460740, 0.12573999
60, 3558350, 0.12544718
61, 3563124, 0.1252251
62, 2684205, 0.12492385
63, 2219996, 0.12431715
64, 3633239, 0.12422701
65, 2901953, 0.124148935
66, 3800625, 0.12389233
67, 3420511, 0.12380566
68, 3347843, 0.12358727
69, 3528253, 0.12310639
70, 2797112, 0.12144897
71, 3722009, 0.12100776
72, 2607011, 0.120619684
73, 3113281, 0.1205482
74, 2910853, 0.12040913
75, 3713304, 0.120161965
76, 3291435, 0.12010019
77, 2890620, 0.12008097
78, 3580144, 0.12002825
79, 3546191, 0.11993345
80, 3119459, 0.11985181
81, 3482800, 0.11924441
82, 3141400, 0.11774279
83, 2693508, 0.11733928
84, 2984268, 0.1172366
85, 2976782, 0.11666581
86, 2639567, 0.11657908
87, 3762605, 0.11595667
