rank, pmcid, score
1, 2760697, 0.5290629
2, 2714572, 0.40131703
3, 3653127, 0.35601375
4, 3259372, 0.35140842
5, 2705726, 0.35011685
6, 3439268, 0.34933197
7, 3551493, 0.348097
8, 3015846, 0.3427798
9, 3085142, 0.34046862
10, 3649148, 0.33069256
11, 2566562, 0.3161425
12, 2408938, 0.30782524
13, 3232399, 0.2937474
14, 3809434, 0.28958458
15, 2954859, 0.28414422
16, 3654376, 0.28216377
17, 3090288, 0.28099468
18, 3612492, 0.27817047
19, 3114370, 0.27546278
20, 2747439, 0.27018505
21, 3197561, 0.26889703
22, 3267982, 0.2662015
23, 3298221, 0.26619703
24, 3522360, 0.26490033
25, 3534686, 0.26311186
26, 3825037, 0.26079035
27, 2966580, 0.25986814
28, 3514352, 0.25874057
29, 2766900, 0.2574298
30, 3019062, 0.25587186
31, 3026928, 0.2552603
32, 3154385, 0.25218675
33, 3220265, 0.25094658
34, 3616260, 0.25061902
35, 2747398, 0.24787146
36, 3599952, 0.24612795
37, 2805656, 0.24145244
38, 2311282, 0.24136887
39, 3831860, 0.23988833
40, 3785340, 0.23981157
41, 1459868, 0.23856606
42, 3622376, 0.23653585
43, 3868168, 0.23415259
44, 3743604, 0.23406522
45, 3698883, 0.23202083
46, 2248586, 0.2290706
47, 3692468, 0.22888526
48, 2778773, 0.22878972
49, 3847299, 0.22873488
50, 1087206, 0.22799566
51, 3349957, 0.22753422
52, 3777790, 0.22630934
53, 3214308, 0.22594836
54, 3164036, 0.22583418
55, 3097781, 0.2254874
56, 3679720, 0.22440197
57, 3700969, 0.2239914
58, 2627817, 0.22369164
59, 2672084, 0.22308588
60, 3014787, 0.22283433
61, 2831203, 0.22057453
62, 3676988, 0.2200067
63, 2854356, 0.21915929
64, 3436783, 0.21911779
65, 2981763, 0.21906514
66, 3063409, 0.21901555
67, 2735159, 0.21901397
68, 3347491, 0.21882248
69, 3860675, 0.21726343
70, 3026935, 0.21702382
71, 3742017, 0.21676141
72, 2679157, 0.21624085
73, 3486423, 0.21538265
74, 2864281, 0.21514477
75, 3545963, 0.21420763
76, 2806943, 0.21409145
77, 3550427, 0.21333401
78, 2276527, 0.21330796
79, 2844536, 0.2127224
80, 3491799, 0.21250749
81, 3820980, 0.21168719
82, 3195099, 0.211042
83, 2671822, 0.21103767
84, 3389957, 0.2107845
85, 2526400, 0.2107255
86, 2940086, 0.21065827
87, 3625881, 0.21048866
88, 3430664, 0.21023451
89, 2718140, 0.2096861
90, 3590175, 0.20937923
91, 3634204, 0.20814669
92, 544864, 0.20775215
93, 2964789, 0.20605142
94, 3847481, 0.20536096
95, 3777329, 0.20523173
96, 2582677, 0.20506093
97, 3468938, 0.20463601
98, 3471412, 0.20454824
99, 2651857, 0.20437515
100, 3206796, 0.20426473
101, 3808066, 0.20391172
102, 2944799, 0.20372124
103, 2887806, 0.20313375
104, 3507065, 0.20255588
105, 1687182, 0.20218892
106, 2653039, 0.2019512
107, 3042380, 0.20149688
108, 3753572, 0.20124002
109, 3664367, 0.20018844
110, 3310834, 0.19989324
111, 2958850, 0.19961905
112, 3021720, 0.19944157
113, 3390129, 0.19891709
114, 3724297, 0.19869015
115, 2408940, 0.19805184
116, 3075202, 0.19798873
117, 3125957, 0.19781707
118, 3173920, 0.19774486
119, 1774568, 0.1971905
120, 3777779, 0.197109
121, 509421, 0.19680783
122, 3804827, 0.19656608
123, 3150839, 0.19637366
124, 3146124, 0.19569513
125, 2749807, 0.19428709
126, 3697227, 0.19405876
127, 3636828, 0.19348443
128, 3873169, 0.1929892
129, 2632636, 0.19288482
130, 151666, 0.1918823
131, 3384258, 0.19177905
132, 3715470, 0.19148992
133, 3454382, 0.19128479
134, 3177462, 0.19116677
135, 3145093, 0.19109668
136, 2438315, 0.19070135
137, 2884449, 0.19046092
138, 201022, 0.190011
139, 3838991, 0.1898461
140, 3355351, 0.18921904
141, 2536546, 0.18893456
142, 3299950, 0.18874362
143, 2803992, 0.18852915
144, 2984474, 0.18828717
145, 3607936, 0.18823026
146, 3180717, 0.18790004
147, 3401161, 0.18775356
148, 3822419, 0.18763703
149, 2868875, 0.18724634
150, 3745897, 0.18679024
151, 3168102, 0.18643773
152, 2784986, 0.18595459
153, 2772260, 0.18555173
154, 2553055, 0.18551317
155, 3413823, 0.18535753
156, 3828480, 0.18483315
157, 2633158, 0.18469492
158, 2643339, 0.18429333
159, 3697400, 0.1840854
160, 1906781, 0.18373351
161, 3162713, 0.18362676
162, 3527560, 0.18315771
163, 2324108, 0.18285252
164, 3062602, 0.18280697
165, 2783440, 0.18275377
166, 3404989, 0.18239716
167, 3409351, 0.18233128
168, 3722354, 0.1822431
169, 2838839, 0.18194962
170, 2740038, 0.18147768
171, 3583244, 0.18115397
172, 3776403, 0.18075952
173, 3784685, 0.17986013
174, 2964793, 0.17939249
175, 3494065, 0.17938401
176, 1459123, 0.17903386
177, 2546434, 0.17884189
178, 2715460, 0.17882428
179, 3139336, 0.17859723
180, 3457973, 0.17854902
181, 3389848, 0.17851855
182, 2958542, 0.17851777
183, 3221036, 0.1781093
184, 3799273, 0.17802614
185, 3505564, 0.17760864
186, 3383073, 0.17690495
187, 2915987, 0.17676681
188, 3583064, 0.17667106
189, 3000162, 0.17653795
190, 2833309, 0.17637151
191, 3194623, 0.17593805
192, 3755805, 0.17508945
193, 3823859, 0.17501828
194, 3667461, 0.17488497
195, 3385403, 0.17388783
196, 2948153, 0.17380345
197, 3087446, 0.1736859
198, 2527489, 0.17360063
199, 3281860, 0.17352799
200, 3038533, 0.17340533
201, 2913808, 0.17327623
202, 3214511, 0.17320457
203, 2718111, 0.17319468
204, 3857605, 0.17298661
205, 1112595, 0.17289814
206, 3430489, 0.1728841
