rank, pmcid, score
1, 2536182, 0.7329478
2, 2906941, 0.5812133
3, 3205738, 0.48254415
4, 2924860, 0.4463287
5, 3429833, 0.399152
6, 3335556, 0.38536125
7, 3564105, 0.3644865
8, 3299121, 0.3600255
9, 3114601, 0.35531545
10, 2600375, 0.3400833
11, 2621130, 0.3281945
12, 3248865, 0.3192593
13, 3114546, 0.30293208
14, 3677011, 0.28865337
15, 3529253, 0.28853342
16, 2629964, 0.28567827
17, 3845486, 0.28094935
18, 2363727, 0.27646214
19, 3389850, 0.2763825
20, 2647170, 0.27522215
21, 3311442, 0.26058242
22, 3773459, 0.25675023
23, 1208905, 0.24569428
24, 2988179, 0.24229206
25, 3424871, 0.2387766
26, 3566974, 0.23710471
27, 3266655, 0.23640355
28, 3616185, 0.23535532
29, 3396276, 0.23510288
30, 3294402, 0.23289268
31, 3573146, 0.2319106
32, 3169864, 0.23142903
33, 2824638, 0.23131004
34, 3791959, 0.22985873
35, 3161475, 0.22797595
36, 3436624, 0.2259675
37, 1626486, 0.22273277
38, 3463073, 0.22268465
39, 2894487, 0.22011817
40, 3333703, 0.21832415
41, 2810585, 0.21755949
42, 3378931, 0.21656862
43, 3184791, 0.21646106
44, 2671519, 0.21422353
45, 3502108, 0.21302642
46, 3271399, 0.21280944
47, 3733801, 0.2119659
48, 2669462, 0.21077439
49, 3307463, 0.20801398
50, 2714572, 0.20794335
51, 2767138, 0.20682675
52, 2700432, 0.20613673
53, 2762186, 0.20482163
54, 2483918, 0.20464726
55, 2958974, 0.20442961
56, 3080783, 0.20375076
57, 2048957, 0.20113266
58, 3835406, 0.19556865
59, 3825950, 0.19417995
60, 2856538, 0.19072044
61, 3775210, 0.19063513
62, 2709444, 0.18982717
63, 2288601, 0.18965411
64, 3831020, 0.18870471
65, 2936927, 0.18777926
66, 2803851, 0.18726714
67, 3854316, 0.18597811
68, 3643232, 0.18523
69, 2877067, 0.18443552
70, 1241968, 0.18221253
71, 3846112, 0.18119556
72, 3890738, 0.1793615
73, 3670640, 0.17769125
74, 3309579, 0.17718337
75, 3701777, 0.17635164
76, 3841536, 0.17581712
77, 2526433, 0.17552894
78, 2572068, 0.17496376
79, 3219017, 0.17367885
80, 3314854, 0.17329572
81, 2840827, 0.17250153
82, 2706213, 0.17189333
