rank, pmcid, score
1, 3047858, 1.602061
2, 3670530, 1.5271369
3, 3027449, 1.3098947
4, 3030049, 1.2092174
5, 3318093, 1.2053014
6, 2667400, 1.2030447
7, 3290188, 1.1845034
8, 3004514, 1.1827145
9, 3483501, 1.1649683
10, 2687574, 1.1150099
11, 2740158, 1.0873153
12, 3423657, 1.0435432
13, 3652182, 1.0282359
14, 3674744, 1.0241472
15, 3232567, 0.96340317
16, 3596662, 0.9383285
17, 3232551, 0.9114218
18, 3649654, 0.8956223
19, 3466839, 0.88416207
20, 3483687, 0.87038666
21, 3680609, 0.85214585
22, 3259381, 0.84898555
23, 3277481, 0.84856063
24, 2934284, 0.82472193
25, 2827809, 0.8240211
26, 3174366, 0.7872192
27, 2893371, 0.77399313
28, 2740058, 0.7650131
29, 2758875, 0.764282
30, 3575960, 0.75182706
31, 2932947, 0.7475533
32, 2948298, 0.7430214
33, 3366871, 0.7414652
34, 3598207, 0.74023753
35, 3514812, 0.73646504
36, 183864, 0.72369975
37, 3874379, 0.72146946
38, 3417959, 0.7108103
39, 3634261, 0.703795
40, 2815835, 0.69466865
41, 3556420, 0.690456
42, 3101789, 0.6859057
43, 3467965, 0.67080575
44, 1764005, 0.6617222
45, 3819508, 0.639732
46, 2721952, 0.62847376
47, 3144622, 0.6243378
48, 3152737, 0.62029606
49, 2917372, 0.61978775
50, 2270272, 0.6161922
51, 3388325, 0.6139733
52, 3306317, 0.6124927
53, 3433137, 0.61178696
54, 2396176, 0.6087073
55, 2691520, 0.5885233
56, 3579028, 0.5835935
57, 3225347, 0.58160204
58, 2829129, 0.57810885
59, 2515431, 0.5774381
60, 3542947, 0.5772069
61, 3337378, 0.5766189
62, 3559278, 0.5744953
63, 3539084, 0.5723539
64, 3309453, 0.56926924
65, 3197034, 0.56872076
66, 3845862, 0.56763977
67, 3106905, 0.56762075
68, 2958892, 0.5655075
69, 2823045, 0.56119627
70, 3270547, 0.5599202
71, 2902043, 0.55570656
72, 3383153, 0.5550557
73, 3791937, 0.55422777
74, 3265073, 0.55285925
75, 3572695, 0.55127525
76, 3561161, 0.5444523
77, 3354463, 0.5444025
78, 3108942, 0.5442821
79, 3673597, 0.540719
80, 2412892, 0.53837496
81, 3860639, 0.53467065
82, 2864281, 0.5342832
83, 3487309, 0.52938366
84, 3664452, 0.52882063
85, 3485168, 0.5271624
86, 3232363, 0.52704203
87, 2739499, 0.5269474
88, 2812793, 0.5254491
89, 3637401, 0.52525795
90, 2440967, 0.5206769
91, 3468767, 0.52021873
92, 1865550, 0.5193794
93, 2045103, 0.5185112
94, 2801465, 0.5173899
95, 3510968, 0.5136561
96, 3104536, 0.5104474
97, 2749807, 0.50824547
98, 3891065, 0.5059051
99, 3745897, 0.50547713
100, 2515568, 0.5002254
101, 3866316, 0.49979064
102, 3191372, 0.49976537
103, 2843680, 0.49962592
104, 2771847, 0.49908844
105, 3420628, 0.49545527
106, 3097588, 0.49510276
107, 3764366, 0.49509895
108, 2222237, 0.49463534
109, 2868169, 0.49458507
110, 3738343, 0.49403045
111, 3198903, 0.49206194
112, 3654114, 0.49198756
113, 3019007, 0.48849007
114, 3040426, 0.4878624
115, 3874377, 0.48741847
116, 2840741, 0.48716068
117, 3149832, 0.48544422
118, 3872241, 0.4844201
119, 3871473, 0.48427114
120, 3481235, 0.48393744
121, 2775853, 0.48282865
122, 3372439, 0.48115098
123, 2672072, 0.48011318
124, 3651988, 0.47953224
125, 2984402, 0.47840065
126, 3612796, 0.4746404
127, 2413251, 0.4745436
128, 3118206, 0.4696595
129, 2739478, 0.46846256
130, 3190489, 0.46754602
131, 3372523, 0.4669205
132, 3641980, 0.46617287
133, 3627866, 0.46490997
134, 3815018, 0.4648646
135, 3750817, 0.46451744
136, 2763292, 0.46439657
137, 2710973, 0.46076322
138, 2810585, 0.45960444
139, 3198627, 0.45945603
140, 3016596, 0.45734453
141, 3323432, 0.45582664
142, 3797107, 0.45572436
143, 2596116, 0.45434886
144, 3214802, 0.45261076
145, 3347847, 0.45238623
146, 3366317, 0.45071378
147, 3249337, 0.44860333
148, 3248360, 0.4468458
149, 3634251, 0.44665605
150, 3420682, 0.4459051
151, 3505894, 0.44585836
152, 3134025, 0.44558308
153, 3128254, 0.44318482
154, 3487202, 0.44217223
155, 2135062, 0.44180512
156, 2887806, 0.44152853
157, 3237046, 0.44139698
158, 3284747, 0.44114822
159, 3495538, 0.44026467
160, 3068953, 0.44020796
161, 2880968, 0.43970552
162, 3863511, 0.43879777
163, 2464758, 0.43840194
164, 3443998, 0.43741882
165, 2994378, 0.43728644
166, 2933466, 0.43702105
167, 3481387, 0.4365993
168, 3810561, 0.4363127
169, 3249323, 0.43561345
170, 3785593, 0.4355316
171, 3819364, 0.434956
172, 3145351, 0.43370724
173, 2966937, 0.43234923
174, 3036628, 0.4320503
175, 3030017, 0.43094638
176, 137397, 0.43012303
177, 2803902, 0.4299872
178, 3087267, 0.42875224
179, 3717425, 0.42786086
180, 3444921, 0.4278252
181, 3846026, 0.4267721
182, 1269450, 0.42185995
183, 3284875, 0.42171133
184, 3671794, 0.42079005
185, 2769294, 0.41913265
186, 3625882, 0.4172059
187, 2771833, 0.41719142
188, 3249291, 0.41660044
189, 3635660, 0.41521886
190, 3005490, 0.41271162
191, 2817075, 0.41199672
192, 2689483, 0.41177404
193, 1929108, 0.41072088
194, 2769480, 0.40986764
195, 3854322, 0.4053162
196, 3371958, 0.4052556
197, 2823196, 0.4051875
198, 3238357, 0.40444392
199, 2719626, 0.40314755
200, 3107685, 0.4029811
