rank, pmcid, score
1, 3712160, 0.6903752
2, 3760668, 0.61124754
3, 2672237, 0.5750314
4, 2801475, 0.54616123
5, 3582057, 0.5346068
6, 3180178, 0.47216907
7, 3129103, 0.46568912
8, 2917397, 0.46196285
9, 183865, 0.44709116
10, 3205748, 0.42488185
11, 3809224, 0.4202047
12, 3856285, 0.41905716
13, 3258019, 0.41077805
14, 3258729, 0.39780882
15, 3213721, 0.39778763
16, 2653043, 0.3968053
17, 3429611, 0.38261676
18, 3793493, 0.36401674
19, 3011308, 0.35921
20, 3679768, 0.35412225
21, 3406274, 0.35118353
22, 3611086, 0.34178734
23, 3047842, 0.33965456
24, 3444002, 0.3249524
25, 3025940, 0.32284662
26, 2827126, 0.32223475
27, 2832616, 0.3216828
28, 3015800, 0.31720635
29, 3888001, 0.31656983
30, 2769286, 0.31562388
31, 2672240, 0.31368807
32, 1586188, 0.3085661
33, 3248360, 0.3080204
34, 3265073, 0.30763355
35, 3657910, 0.3067096
36, 2494540, 0.30582404
37, 3526875, 0.30554035
38, 3890743, 0.3054585
39, 3129061, 0.30419874
40, 3545850, 0.29867315
41, 3127305, 0.29134613
42, 2490681, 0.28944284
43, 3484629, 0.28635466
44, 1236944, 0.28545454
45, 2531092, 0.28379616
46, 3093002, 0.28269106
47, 3406277, 0.28151882
48, 3853238, 0.28043336
49, 2990395, 0.28026468
50, 3021271, 0.278633
51, 270718, 0.2780546
52, 3636828, 0.27682972
53, 3523141, 0.27298075
54, 2845797, 0.27126023
55, 3054888, 0.2641627
56, 3701502, 0.26235223
57, 3843570, 0.25707525
58, 3744738, 0.25337327
59, 3664867, 0.25327134
60, 3785339, 0.25123566
61, 2922325, 0.25044483
62, 2758876, 0.24966852
63, 3753506, 0.2481825
64, 2553061, 0.24723005
65, 2799444, 0.24707066
66, 1488857, 0.2459094
67, 1112595, 0.2453086
68, 2584009, 0.24504872
69, 2934262, 0.24428786
70, 3849098, 0.2442787
71, 2480108, 0.24410585
72, 3270293, 0.24077825
73, 3033147, 0.23912826
74, 3766340, 0.23605958
75, 3284720, 0.23527202
76, 2752757, 0.23453046
77, 3369412, 0.23428576
78, 3275945, 0.23423274
79, 3490454, 0.23121676
80, 3157077, 0.23106137
81, 3395557, 0.22991963
82, 2659845, 0.22987452
83, 3420628, 0.22911665
84, 3015987, 0.22894807
85, 2315652, 0.22716606
86, 3667058, 0.22603394
87, 1876464, 0.2259132
88, 1399446, 0.22508748
89, 520753, 0.22474544
90, 1450293, 0.22471055
91, 3347913, 0.22443813
92, 3445101, 0.22362232
93, 3660492, 0.22347827
94, 138801, 0.22299294
95, 3120266, 0.22291672
96, 3713753, 0.22250706
97, 2922669, 0.22070663
98, 3495043, 0.2204688
99, 2714572, 0.21963963
100, 3660491, 0.21854502
101, 3094706, 0.21843053
102, 3230103, 0.21753557
103, 2503962, 0.21718022
104, 3398075, 0.2167111
105, 1033899, 0.21596116
106, 3570360, 0.215161
107, 2800011, 0.21499053
108, 3078282, 0.21362066
109, 3863545, 0.21098088
110, 2770472, 0.20956632
111, 3259121, 0.2089372
112, 3227160, 0.20848286
113, 2769292, 0.20841771
114, 2072948, 0.20766464
115, 1617112, 0.20689881
116, 3616185, 0.20651835
117, 3354858, 0.20641518
118, 1564027, 0.20629051
119, 3139259, 0.20559698
120, 3381374, 0.2055439
121, 3283750, 0.20552224
122, 2546416, 0.20486021
123, 3101754, 0.2041133
124, 2841247, 0.20337266
125, 548142, 0.20322558
126, 2926877, 0.2031942
127, 3859975, 0.20315216
128, 2532955, 0.20263632
129, 3444897, 0.20251247
130, 3420719, 0.20246157
131, 3159069, 0.20119122
132, 3373127, 0.20104717
133, 3235071, 0.19990915
134, 3701403, 0.19979453
135, 3502811, 0.19971614
136, 2719205, 0.19833654
137, 3161475, 0.19798882
138, 2737775, 0.1976344
139, 2367390, 0.19738977
140, 3019601, 0.1973213
141, 2599899, 0.19682251
142, 3685455, 0.19442113
143, 3698067, 0.19396688
144, 2903575, 0.19361787
145, 3317136, 0.19350883
146, 2902043, 0.19279008
147, 3764695, 0.19160448
148, 3824754, 0.19141358
149, 3072211, 0.19129138
150, 3335608, 0.190803
151, 3374026, 0.19069247
152, 3760957, 0.18974972
153, 3672764, 0.1891158
154, 1559601, 0.18909058
155, 3301006, 0.18903235
156, 3649558, 0.1886281
157, 3528657, 0.1885298
158, 3500825, 0.18845338
159, 2576877, 0.18837598
160, 3728873, 0.18817963
161, 3277907, 0.18807673
162, 3658220, 0.18701991
163, 3204546, 0.18681557
164, 3203301, 0.18609324
165, 3048007, 0.18571827
166, 3271399, 0.18564802
167, 2988179, 0.18542379
168, 3800639, 0.18522659
169, 3286725, 0.18467148
170, 2270358, 0.18406698
171, 3556636, 0.18318318
172, 3634269, 0.18309176
173, 2804148, 0.18289545
174, 3141386, 0.18266696
175, 3271297, 0.18265249
176, 3866941, 0.18195102
177, 2678699, 0.18165608
178, 3389947, 0.18164495
179, 3634254, 0.18095562
180, 3354496, 0.18086189
181, 3184045, 0.18060723
182, 3339066, 0.18057422
183, 3193044, 0.18014975
184, 3623109, 0.17952135
185, 3730038, 0.17873931
186, 3613647, 0.17861989
187, 2784986, 0.17849222
188, 2602994, 0.17805466
189, 2605737, 0.17804466
190, 1636023, 0.17788899
191, 1201155, 0.17761001
192, 3880210, 0.17641334
193, 3133999, 0.17610258
194, 3224392, 0.17589575
195, 3343411, 0.17580312
196, 2998658, 0.17572299
197, 3603033, 0.17516993
198, 3182907, 0.17469448
199, 3730207, 0.17450482
200, 2020460, 0.17322955
201, 3752795, 0.17295906
202, 3738366, 0.1722784
203, 3248865, 0.17219515
204, 3142843, 0.17205021
205, 3213726, 0.17154735
206, 2840827, 0.17153919
207, 3183609, 0.17146912
208, 3288010, 0.17144287
209, 3599969, 0.1712318
210, 1955402, 0.17106843
211, 3343155, 0.17098013
212, 2879291, 0.17071812
213, 3446146, 0.17056322
214, 3546884, 0.1700485
215, 3558662, 0.17002347
216, 3435936, 0.16939051
217, 3557185, 0.1688823
218, 3506076, 0.16886236
219, 3107160, 0.16864078
220, 1687187, 0.16832405
221, 2515428, 0.16802661
222, 3072481, 0.16759226
223, 3841282, 0.16751602
224, 2872585, 0.16750897
225, 3891033, 0.16748762
226, 2672467, 0.16716054
227, 3841536, 0.16709559
228, 2732776, 0.16709398
229, 2857481, 0.16704276
230, 3787034, 0.16700846
231, 2981154, 0.16679993
232, 3098417, 0.16637854
233, 3031240, 0.16613793
234, 3180665, 0.1657096
235, 3015416, 0.16565423
236, 2719221, 0.165613
237, 3890529, 0.16527008
238, 3375088, 0.16443245
239, 3258820, 0.16438518
240, 3481681, 0.16405022
241, 3843600, 0.16396569
242, 3226617, 0.16388358
243, 3833587, 0.1638534
244, 3502326, 0.16370922
245, 2396657, 0.16369362
246, 3108942, 0.16354746
247, 3054810, 0.16345543
248, 3792613, 0.16323158
249, 3258683, 0.16255653
250, 3279485, 0.16242073
251, 2829519, 0.16236277
252, 3779776, 0.16148806
253, 3064452, 0.1610367
254, 2245957, 0.16016054
255, 3764366, 0.16008344
256, 2767138, 0.15975606
257, 2890619, 0.1588834
258, 2881440, 0.15857886
259, 3137850, 0.15834041
