rank, pmcid, score
1, 3760668, 0.70432186
2, 3752741, 0.6868188
3, 3419694, 0.6849031
4, 3579063, 0.6767232
5, 3402668, 0.6750429
6, 3655494, 0.659884
7, 3777938, 0.6583494
8, 3137838, 0.6515074
9, 3809224, 0.6477787
10, 2569146, 0.6421778
11, 2990616, 0.6386151
12, 2890620, 0.60188824
13, 3561161, 0.5945814
14, 3624741, 0.59200054
15, 3851840, 0.5872312
16, 2940168, 0.58262247
17, 3303722, 0.56934327
18, 2989127, 0.5659288
19, 2932947, 0.55990916
20, 3751662, 0.55716205
21, 2588582, 0.5483969
22, 2363949, 0.54616225
23, 3800625, 0.54325235
24, 2813876, 0.5387703
25, 2902043, 0.5283385
26, 3161919, 0.51930356
27, 2474607, 0.51075745
28, 3503950, 0.50849766
29, 3838209, 0.5027767
30, 2737779, 0.5003915
31, 3150268, 0.49863687
32, 3030029, 0.49849603
33, 3784930, 0.49686387
34, 2783048, 0.49577168
35, 3397657, 0.49330485
36, 3030046, 0.49303207
37, 3445220, 0.49284154
38, 3650675, 0.49163902
39, 3362766, 0.49122536
40, 3754400, 0.48960686
41, 3347843, 0.48841423
42, 2726530, 0.48737052
43, 3263038, 0.4870416
44, 3507214, 0.4859373
45, 2988179, 0.48043
46, 2868875, 0.47875816
47, 3558350, 0.4771051
48, 2801475, 0.4761116
49, 3634251, 0.47489378
50, 2686421, 0.47119802
51, 2858720, 0.46762568
52, 2987938, 0.46760106
53, 523854, 0.46663588
54, 2637899, 0.46583548
55, 3487215, 0.46405968
56, 3445178, 0.46277967
57, 3162880, 0.4602539
58, 3555897, 0.45968124
59, 3498317, 0.45931602
60, 3099222, 0.45892584
61, 3752487, 0.4568554
62, 2671844, 0.45411953
63, 3436739, 0.45300117
64, 3672083, 0.45251724
65, 3445085, 0.45103407
66, 2475384, 0.44971707
67, 2360667, 0.44665363
68, 2668755, 0.43986773
69, 3555597, 0.43743145
70, 3319586, 0.43596697
71, 3445134, 0.43592215
72, 3403064, 0.43505275
73, 3820414, 0.43277514
74, 3490454, 0.43272877
75, 3014468, 0.43074882
76, 2984334, 0.4270061
77, 3347913, 0.42495415
78, 2628101, 0.42331675
79, 2288963, 0.4230397
80, 2719205, 0.4205722
81, 3543208, 0.42023796
82, 3601818, 0.4200267
83, 3536816, 0.4162861
84, 3860669, 0.41381103
85, 2488319, 0.4125464
86, 3763783, 0.4123218
87, 3127324, 0.4122198
88, 3521693, 0.41201222
89, 3184711, 0.4119266
90, 3350995, 0.41006768
91, 2576223, 0.4056424
92, 3429606, 0.40548137
93, 3384899, 0.4043279
