rank, pmcid, score
1, 3425034, 0.7172101
2, 3891393, 0.6258948
3, 3625593, 0.6184465
4, 3466869, 0.5325213
5, 3446097, 0.5011113
6, 3809217, 0.47494864
7, 3162786, 0.4683478
8, 2687814, 0.46356392
9, 2807148, 0.43032682
10, 1852903, 0.39255816
11, 3259313, 0.39160293
12, 3385618, 0.3761428
13, 3819680, 0.37512103
14, 3097588, 0.3726496
15, 3370327, 0.37177542
16, 2526417, 0.36940035
17, 3734755, 0.36720106
18, 3005218, 0.36400765
19, 3749082, 0.36025798
20, 3598686, 0.34073305
21, 3632492, 0.30597234
22, 3232573, 0.29755083
23, 2893369, 0.291887
24, 2769330, 0.26597854
25, 2908435, 0.25180277
26, 2828460, 0.24883582
27, 3838481, 0.2443608
28, 3094683, 0.23012024
29, 3808853, 0.22445537
30, 3247765, 0.21594901
31, 3264881, 0.21136326
32, 3104536, 0.20908357
33, 3144622, 0.20510612
34, 3292802, 0.20430838
35, 3417959, 0.2034154
36, 3874377, 0.20084974
37, 3097715, 0.19640426
38, 2801465, 0.19471072
39, 2831247, 0.19324782
40, 3551509, 0.19171743
41, 3253394, 0.19133933
42, 3487198, 0.18351561
43, 3102615, 0.18190183
44, 2990100, 0.18137026
45, 3425032, 0.17889105
46, 2687685, 0.17308062
47, 3305257, 0.17227942
48, 3877606, 0.17197277
49, 2740252, 0.17010531
50, 3717425, 0.16807319
51, 3843600, 0.16790813
52, 3420628, 0.16650303
53, 3728875, 0.16348122
54, 3819682, 0.16347505
55, 2958892, 0.15954824
56, 3555395, 0.15895587
57, 3518709, 0.15660593
58, 3598131, 0.15650247
59, 3344233, 0.15633689
60, 2940776, 0.15528134
61, 2800011, 0.15252092
62, 2596116, 0.15192683
63, 155634, 0.14791773
64, 3878773, 0.14759962
65, 2268658, 0.14573267
66, 3583081, 0.14412935
67, 3727182, 0.14352506
68, 3354401, 0.14333211
69, 3354469, 0.14330749
70, 59594, 0.14120758
71, 3282974, 0.14118356
72, 2769292, 0.14028262
73, 3625882, 0.13990957
74, 3516006, 0.13847376
75, 3465542, 0.13793929
76, 2515431, 0.1375873
77, 3490505, 0.13758604
78, 3224392, 0.13720712
79, 3717051, 0.13576925
80, 2956708, 0.13434693
81, 3541613, 0.13303754
82, 3608039, 0.13281575
83, 2801631, 0.13140292
84, 3369446, 0.13135412
85, 2365969, 0.13102005
86, 3524329, 0.12982064
87, 3259381, 0.12918971
88, 3212428, 0.12890282
89, 3347847, 0.12800445
90, 3296776, 0.12770352
91, 3863511, 0.1273591
92, 3539058, 0.12723228
93, 2275278, 0.1266353
94, 1891271, 0.12656046
95, 3289979, 0.12628022
96, 1513234, 0.12566999
97, 3495043, 0.12540342
98, 3106785, 0.124886036
99, 3426027, 0.123764426
100, 1201155, 0.1235506
101, 3036628, 0.1231764
102, 3652182, 0.122315295
103, 3807663, 0.12210556
104, 3641980, 0.12205747
105, 2270358, 0.12180209
106, 3334923, 0.12117825
107, 3844846, 0.12051055
108, 3088848, 0.1201259
109, 3728028, 0.120070234
110, 3772272, 0.11996239
111, 3845845, 0.11991641
112, 2771847, 0.11925619
113, 3760626, 0.117187135
114, 3483687, 0.1167772
115, 3248360, 0.1167539
116, 3315623, 0.11482239
117, 2758875, 0.114739954
118, 3385193, 0.11451817
119, 3232551, 0.11409121
120, 3318093, 0.114074446
121, 2771836, 0.11389487
122, 3423693, 0.11377034
123, 3556288, 0.11361376
124, 3874378, 0.113015175
125, 2136300, 0.11292496
126, 2877791, 0.112276606
