topicNum, rank, pmcid, score
23, 1, 3149010, 0.31326127
23, 2, 2669127, 0.30509228
23, 3, 3323269, 0.29502532
23, 4, 2884460, 0.28881496
23, 5, 2974995, 0.27611634
23, 6, 2727343, 0.2746664
23, 7, 3714027, 0.26233962
23, 8, 3733041, 0.252278
23, 9, 3079651, 0.25136048
23, 10, 2660293, 0.24979565
23, 11, 2725950, 0.24829167
23, 12, 3628230, 0.24237859
23, 13, 3358057, 0.24212539
23, 14, 3032672, 0.23898105
23, 15, 2634766, 0.23585704
23, 16, 3420444, 0.23538102
23, 17, 3793491, 0.23220734
23, 18, 61035, 0.23087515
23, 19, 3591687, 0.2285111
23, 20, 3306079, 0.2273972
23, 21, 3112097, 0.2255171
23, 22, 2856400, 0.22546652
23, 23, 2732464, 0.22526734
23, 24, 3212971, 0.22494215
23, 25, 2994129, 0.22442214
23, 26, 3321967, 0.22172184
23, 27, 3451906, 0.22009617
23, 28, 3294557, 0.21688128
23, 29, 3104968, 0.21680589
23, 30, 517508, 0.21545954
23, 31, 3751637, 0.21535814
23, 32, 2738486, 0.21446773
23, 33, 3800419, 0.21437602
23, 34, 2938342, 0.21414274
23, 35, 3819262, 0.21388678
23, 36, 3743148, 0.21228614
23, 37, 3410774, 0.21085313
23, 38, 3712160, 0.21036915
23, 39, 3294392, 0.2100929
23, 40, 3284420, 0.20982462
23, 41, 3851743, 0.20701209
23, 42, 3662066, 0.2066994
23, 43, 3459605, 0.2064304
23, 44, 3425248, 0.20639002
23, 45, 3671282, 0.20596021
23, 46, 1570456, 0.20524646
23, 47, 3375727, 0.20514464
23, 48, 3625586, 0.20415096
23, 49, 2803899, 0.20345597
23, 50, 3662161, 0.2028293
23, 51, 3335497, 0.2024051
23, 52, 3309573, 0.20237716
23, 53, 2783155, 0.20127296
23, 54, 3086247, 0.20051812
23, 55, 3870096, 0.20038483
23, 56, 3816272, 0.19960289
23, 57, 1564027, 0.19918784
23, 58, 3294406, 0.1986334
23, 59, 2769393, 0.19804384
23, 60, 3459852, 0.19744806
23, 61, 3482082, 0.19730943
23, 62, 3886298, 0.19665779
23, 63, 3780631, 0.19593497
23, 64, 2844579, 0.19468799
23, 65, 2657634, 0.19417793
23, 66, 3482561, 0.19313687
23, 67, 2769460, 0.19307697
23, 68, 3384835, 0.19305645
23, 69, 3682460, 0.19211973
23, 70, 3189475, 0.19172108
23, 71, 3086249, 0.19161025
23, 72, 3375793, 0.19116986
23, 73, 3279499, 0.19111119
23, 74, 3606604, 0.18960449
23, 75, 3065569, 0.18886358
23, 76, 3650746, 0.18864086
23, 77, 3882572, 0.18812725
23, 78, 3420459, 0.1880777
23, 79, 3044516, 0.1877568
23, 80, 3603665, 0.18741365
23, 81, 2730259, 0.187308
23, 82, 3087367, 0.18701717
23, 83, 3471405, 0.18689981
23, 84, 3562614, 0.18685122
23, 85, 3050821, 0.18683043
23, 86, 3018394, 0.18656433
23, 87, 2426703, 0.18544354
23, 88, 3290960, 0.18528743
23, 89, 2727321, 0.1852712
23, 90, 3829261, 0.18511349
23, 91, 3459371, 0.18492426
23, 92, 2866397, 0.18489242
23, 93, 3085104, 0.18457791
23, 94, 2860341, 0.18436922
23, 95, 3853387, 0.18420666
23, 96, 1624825, 0.18380673
23, 97, 3542889, 0.18379232
23, 98, 2908801, 0.1836758
23, 99, 2989126, 0.18302444
23, 100, 1687152, 0.18279302
23, 101, 3522482, 0.18260828
23, 102, 3336243, 0.18234526
23, 103, 3356866, 0.18205425
23, 104, 3541795, 0.1819479
23, 105, 3271466, 0.18174168
23, 106, 3465905, 0.18167764
23, 107, 3381444, 0.18154109
23, 108, 2731058, 0.181515
23, 109, 3517396, 0.18117219
23, 110, 1574347, 0.18054566
23, 111, 3276051, 0.18051048
23, 112, 2992067, 0.18037504
23, 113, 3177918, 0.18035856
23, 114, 3711906, 0.18022192
23, 115, 2994119, 0.18020938
23, 116, 2566568, 0.1796314
23, 117, 2859393, 0.17944829
23, 118, 3614649, 0.17932872
23, 119, 2893312, 0.17901194
23, 120, 3118946, 0.17890403
23, 121, 2740095, 0.17874965
23, 122, 3710210, 0.17871174
23, 123, 3498675, 0.17865512
23, 124, 3079191, 0.17863338
23, 125, 2811302, 0.17827608
23, 126, 3715154, 0.17820612
23, 127, 3317599, 0.17788912
23, 128, 3363130, 0.1776298
23, 129, 1869027, 0.17754506
23, 130, 3564274, 0.17750576
23, 131, 3373088, 0.17708108
23, 132, 3809851, 0.17692393
23, 133, 3575002, 0.17678656
23, 134, 3060137, 0.17667244
23, 135, 3381378, 0.17644712
23, 136, 3134056, 0.17639495
23, 137, 3675506, 0.17621659
23, 138, 2577108, 0.17602418
23, 139, 3835276, 0.17599693
23, 140, 2975008, 0.17588502
23, 141, 3846738, 0.17567386
23, 142, 3426185, 0.17558526
23, 143, 2806829, 0.17533657
23, 144, 3707324, 0.17531092
23, 145, 3617540, 0.1747696
23, 146, 3290953, 0.17453693
23, 147, 2828091, 0.17452808
23, 148, 2732509, 0.17425999
23, 149, 1852903, 0.17425269
23, 150, 3452077, 0.17407726
23, 151, 3101731, 0.17378579
23, 152, 3719195, 0.1734653
23, 153, 3878513, 0.17340139
23, 154, 3750229, 0.17321725
23, 155, 3407666, 0.17321599
23, 156, 3167100, 0.1731321
23, 157, 3574824, 0.17258988
23, 158, 3654137, 0.17250822
23, 159, 2805651, 0.17244424
23, 160, 3325438, 0.17198299
23, 161, 3660491, 0.17196658
23, 162, 3189230, 0.17178628
23, 163, 3809985, 0.17165221
