topicNum, rank, pmcid, score
29, 1, 3625593, 0.45845556
29, 2, 3425034, 0.33576182
29, 3, 3446097, 0.31897852
29, 4, 2831247, 0.28369582
29, 5, 3749082, 0.2607037
29, 6, 2737781, 0.24543807
29, 7, 2790127, 0.24361978
29, 8, 3466869, 0.23826592
29, 9, 2687814, 0.23460834
29, 10, 3370327, 0.22590841
29, 11, 3580901, 0.20905194
29, 12, 3819262, 0.20054343
29, 13, 3094683, 0.19859482
29, 14, 3632492, 0.1927132
29, 15, 1839761, 0.19082059
29, 16, 2856380, 0.18364899
29, 17, 2828460, 0.1819014
29, 18, 3504208, 0.18105012
29, 19, 3232573, 0.17646183
29, 20, 3334079, 0.17625503
29, 21, 2526417, 0.17209134
29, 22, 1852903, 0.16919316
29, 23, 2769330, 0.16631547
29, 24, 3793530, 0.16542464
29, 25, 3858664, 0.1651485
29, 26, 3891393, 0.16120918
29, 27, 2807148, 0.1554368
29, 28, 3734005, 0.15476024
29, 29, 3469389, 0.15450843
29, 30, 3276918, 0.15443164
29, 31, 3266188, 0.15336815
29, 32, 3423660, 0.15124632
29, 33, 3809217, 0.15011053
29, 34, 3420469, 0.14783815
29, 35, 3490505, 0.1452058
29, 36, 3505772, 0.14381938
29, 37, 3722906, 0.14370237
29, 38, 3779395, 0.14270708
29, 39, 3334080, 0.14243494
29, 40, 3598686, 0.14235894
29, 41, 3320288, 0.1409626
29, 42, 3259313, 0.14021362
29, 43, 3354175, 0.13907182
29, 44, 2965334, 0.13841121
29, 45, 3341202, 0.13775261
29, 46, 3872158, 0.13743488
29, 47, 3334073, 0.13712735
29, 48, 3290960, 0.13686796
29, 49, 3005218, 0.13506654
29, 50, 2856378, 0.13386104
29, 51, 2778822, 0.13332975
29, 52, 2659483, 0.13329856
29, 53, 3745888, 0.13324735
29, 54, 2570823, 0.13316254
29, 55, 3276779, 0.13311116
29, 56, 2946727, 0.13112496
29, 57, 2650979, 0.13075173
29, 58, 3500067, 0.12942591
29, 59, 3827830, 0.1293865
29, 60, 3692191, 0.12923452
29, 61, 3315621, 0.12873219
29, 62, 3054967, 0.12841003
29, 63, 3689904, 0.12819476
29, 64, 3726364, 0.12726283
29, 65, 3573789, 0.12686944
29, 66, 3295684, 0.12680812
29, 67, 3793527, 0.12653086
29, 68, 3276790, 0.12636949
29, 69, 2784584, 0.12611504
29, 70, 3250000, 0.12552074
29, 71, 3891082, 0.12548606
29, 72, 3102615, 0.12516528
29, 73, 3532807, 0.12512504
29, 74, 3459510, 0.124673456
29, 75, 2996349, 0.124373145
29, 76, 3778792, 0.124299854
29, 77, 3890486, 0.12425124
29, 78, 2787058, 0.12418108
29, 79, 3276022, 0.123723015
29, 80, 3162786, 0.123659275
29, 81, 3565879, 0.12347812
29, 82, 2827140, 0.12326398
29, 83, 3824558, 0.12294214
29, 84, 2856377, 0.122906476
29, 85, 3262532, 0.12269116
29, 86, 3085104, 0.122288
29, 87, 3334028, 0.12225076
29, 88, 2851001, 0.12218043
29, 89, 3162761, 0.12089689
29, 90, 2866381, 0.12002108
29, 91, 3471614, 0.11994816
29, 92, 2725950, 0.119945176
29, 93, 3353234, 0.1197779
29, 94, 2531096, 0.119693585
29, 95, 3177924, 0.11863879
29, 96, 3672677, 0.11844082
29, 97, 3372033, 0.1180504
29, 98, 3130920, 0.117917046
29, 99, 3318881, 0.11787963
29, 100, 3276018, 0.117828056
29, 101, 3652097, 0.11752752
29, 102, 3582934, 0.11742512
29, 103, 3604873, 0.11709333
29, 104, 3170123, 0.1170509
29, 105, 2804020, 0.11695429
29, 106, 2893369, 0.11681428
29, 107, 3284666, 0.116753235
29, 108, 3292802, 0.11623577
29, 109, 3700478, 0.115721606
29, 110, 3605073, 0.1149924
29, 111, 1839762, 0.1149344
29, 112, 2799065, 0.11430882
29, 113, 2615276, 0.11367852
29, 114, 3134170, 0.1136079
29, 115, 2941754, 0.113577574
29, 116, 2893194, 0.11337306
29, 117, 3529654, 0.11332356
29, 118, 3529232, 0.11313292
29, 119, 3564025, 0.11307703
29, 120, 3155148, 0.1127075
29, 121, 3853164, 0.11251224
29, 122, 2740090, 0.11231309
29, 123, 3611903, 0.11226971
29, 124, 2577105, 0.1122558
29, 125, 3420763, 0.112086564
29, 126, 3743521, 0.111631885
29, 127, 3861853, 0.11158454
29, 128, 3564101, 0.11115064
29, 129, 2855663, 0.11090749
29, 130, 3375793, 0.11076788
29, 131, 3194623, 0.11065421
29, 132, 3819680, 0.11064909
29, 133, 3758728, 0.11061792
29, 134, 3404954, 0.11056428
29, 135, 3033903, 0.11005909
29, 136, 3833317, 0.10970235
29, 137, 3205555, 0.10968157
29, 138, 3312658, 0.10947848
29, 139, 2908435, 0.10918209
29, 140, 3503356, 0.108846575
29, 141, 3524447, 0.10862445
29, 142, 3778798, 0.10846458
29, 143, 3481828, 0.1083441
29, 144, 3294360, 0.108301096
29, 145, 3521370, 0.10787128
29, 146, 3424774, 0.10700109
29, 147, 3834723, 0.10689871
29, 148, 3163221, 0.10685694
29, 149, 1903360, 0.106714785
29, 150, 65052, 0.1064722
29, 151, 3443570, 0.106061645
29, 152, 3156912, 0.10598834
29, 153, 3424871, 0.105681725
29, 154, 1887527, 0.10560597
29, 155, 3630912, 0.10551353
29, 156, 3025967, 0.105427876
29, 157, 2908875, 0.104857735
29, 158, 3732643, 0.104853414
29, 159, 3047907, 0.10478599
29, 160, 3232519, 0.10467871
29, 161, 1838900, 0.104576014
29, 162, 3085161, 0.10450716
29, 163, 3838481, 0.10440399
29, 164, 3726906, 0.10435972
29, 165, 3548372, 0.10395535
29, 166, 3214312, 0.1039206
29, 167, 3254179, 0.103884034
29, 168, 3306079, 0.10388063
29, 169, 2855433, 0.103862755
29, 170, 3443272, 0.10385063
