topicNum, rank, pmcid, score
28, 1, 3096051, 0.6231982
28, 2, 3655959, 0.4847743
28, 3, 3142521, 0.4535231
28, 4, 3421971, 0.440855
28, 5, 3069950, 0.42234725
28, 6, 3094682, 0.4029878
28, 7, 3841373, 0.38611025
28, 8, 3675506, 0.38187388
28, 9, 3128054, 0.37299234
28, 10, 2358909, 0.33887935
28, 11, 3294399, 0.33637336
28, 12, 2725880, 0.33007857
28, 13, 3050846, 0.3270022
28, 14, 2740238, 0.32048947
28, 15, 2725950, 0.31878874
28, 16, 3018437, 0.31528488
28, 17, 3519266, 0.31067547
28, 18, 2768623, 0.30768263
28, 19, 3039579, 0.30310786
28, 20, 3747679, 0.30210108
28, 21, 2857237, 0.30031747
28, 22, 2659483, 0.2978355
28, 23, 3667275, 0.2947067
28, 24, 2815974, 0.29447085
28, 25, 3620092, 0.2939691
28, 26, 3439692, 0.29203272
28, 27, 3291388, 0.29161254
28, 28, 3354786, 0.29072487
28, 29, 3639822, 0.28754565
28, 30, 3032255, 0.28654915
28, 31, 2630723, 0.28379706
28, 32, 3078220, 0.2831267
28, 33, 3572648, 0.28281075
28, 34, 3873257, 0.279268
28, 35, 3726513, 0.2787462
28, 36, 1950515, 0.27409068
28, 37, 2744242, 0.2731374
28, 38, 3567201, 0.27094242
28, 39, 3852015, 0.26966116
28, 40, 3804823, 0.26646033
28, 41, 3878868, 0.2646769
28, 42, 3542482, 0.2642528
28, 43, 3564101, 0.2640382
28, 44, 3204763, 0.26335338
28, 45, 2873666, 0.26194245
28, 46, 3482804, 0.26194218
28, 47, 2939336, 0.26130292
28, 48, 2634608, 0.2612832
28, 49, 3519073, 0.26083425
28, 50, 3647502, 0.26050717
28, 51, 3602656, 0.25949275
28, 52, 2362118, 0.2591805
28, 53, 3641948, 0.25864127
28, 54, 3862396, 0.25820935
28, 55, 3350222, 0.25749686
28, 56, 3053629, 0.2574804
28, 57, 2975080, 0.25680766
28, 58, 3016790, 0.25667682
28, 59, 2581602, 0.25596455
28, 60, 3087230, 0.2556205
28, 61, 2321726, 0.25539714
28, 62, 1274315, 0.2548606
28, 63, 3170074, 0.2539274
28, 64, 3291061, 0.25386378
28, 65, 2996000, 0.25361168
28, 66, 3780548, 0.25056297
28, 67, 3385264, 0.25049827
28, 68, 2589987, 0.2503769
28, 69, 3880168, 0.24996886
28, 70, 3294685, 0.24833018
28, 71, 3478744, 0.24780838
28, 72, 2805650, 0.24685219
28, 73, 3426269, 0.24617176
28, 74, 3878100, 0.24610905
28, 75, 3323216, 0.24509083
28, 76, 3169927, 0.24228561
28, 77, 3523895, 0.24165809
28, 78, 3035541, 0.24120878
28, 79, 3369203, 0.23969261
28, 80, 3636491, 0.23840135
28, 81, 3381406, 0.23813167
28, 82, 3656531, 0.2376881
28, 83, 3336248, 0.2362519
28, 84, 3342510, 0.23611051
28, 85, 2438321, 0.23347674
28, 86, 3652784, 0.23335044
28, 87, 3279885, 0.23259047
28, 88, 3170764, 0.23223212
28, 89, 2767159, 0.23194209
28, 90, 3547183, 0.23182711
28, 91, 3371914, 0.23168896
28, 92, 3129090, 0.23146366
28, 93, 3810745, 0.23123911
28, 94, 3691115, 0.23114672
28, 95, 1971248, 0.23105106
28, 96, 3321911, 0.2298126
28, 97, 3429831, 0.22980487
28, 98, 3350085, 0.2288198
28, 99, 3124289, 0.22829525
28, 100, 2732450, 0.22775938
28, 101, 3877061, 0.22759123
28, 102, 3318216, 0.22753198
28, 103, 2865500, 0.22703128
28, 104, 2931787, 0.22620533
28, 105, 3422117, 0.22606103
28, 106, 3096026, 0.22570182
28, 107, 2639602, 0.22555898
28, 108, 3162818, 0.22550204
28, 109, 3506459, 0.22545874
28, 110, 3561080, 0.22488648
28, 111, 1654155, 0.22283529
28, 112, 3015430, 0.22273065
28, 113, 2780587, 0.222636
28, 114, 3110297, 0.22262803
28, 115, 2987908, 0.2223529
28, 116, 3249869, 0.22231469
28, 117, 2927793, 0.22229509
28, 118, 3879656, 0.22225496
28, 119, 3864251, 0.22220674
28, 120, 3031104, 0.22199245
28, 121, 3495773, 0.22198479
28, 122, 3663318, 0.22191599
28, 123, 3173910, 0.22160123
28, 124, 528868, 0.22154865
28, 125, 3728880, 0.22109383
28, 126, 2590598, 0.22103287
28, 127, 3179286, 0.2210256
28, 128, 2621127, 0.22073333
28, 129, 3803119, 0.22059521
28, 130, 3569577, 0.22033882
28, 131, 3703680, 0.22010818
28, 132, 3215555, 0.21982458
28, 133, 3117402, 0.21924977
28, 134, 3429027, 0.21912359
28, 135, 2940168, 0.21844372
28, 136, 2396651, 0.2182885
28, 137, 3475140, 0.21823348
28, 138, 2570842, 0.21811055
28, 139, 3658225, 0.21770462
28, 140, 1903360, 0.21754
28, 141, 3776656, 0.2174721
28, 142, 3546098, 0.2171526
28, 143, 3307667, 0.21710575
28, 144, 3162690, 0.21701023
28, 145, 3490800, 0.21685375
28, 146, 2855073, 0.21634465
28, 147, 3833473, 0.2163248
28, 148, 3647493, 0.21594636
28, 149, 3217150, 0.21532603
28, 150, 3726834, 0.21528953
28, 151, 3214528, 0.2151836
28, 152, 3872636, 0.2151777
28, 153, 2600790, 0.21503323
28, 154, 2654544, 0.21492392
28, 155, 3825971, 0.2133529
28, 156, 3858664, 0.21309027
28, 157, 3271475, 0.21291213
28, 158, 3321771, 0.21243624
28, 159, 3032707, 0.2115733
28, 160, 2577109, 0.21144876
28, 161, 2701186, 0.21135728
28, 162, 3170028, 0.21135202
28, 163, 3310649, 0.2111167
28, 164, 3468355, 0.21094744
28, 165, 3354784, 0.21058892
