topicNum, rank, pmcid, score
11, 1, 3895824, 0.30875647
11, 2, 3177918, 0.28837729
11, 3, 2703243, 0.21238181
11, 4, 2965918, 0.21009018
11, 5, 2939502, 0.20971185
11, 6, 3125002, 0.20904419
11, 7, 3087230, 0.20834397
11, 8, 3047867, 0.20555982
11, 9, 3504225, 0.20442875
11, 10, 3659891, 0.18910103
11, 11, 2724472, 0.18910015
11, 12, 2824958, 0.18869655
11, 13, 3614336, 0.18449952
11, 14, 3660491, 0.18248418
11, 15, 3391884, 0.18170536
11, 16, 2740132, 0.18144128
11, 17, 2769320, 0.18040407
11, 18, 3153853, 0.17908485
11, 19, 3714085, 0.17862782
11, 20, 2098750, 0.17686209
11, 21, 3475886, 0.17659946
11, 22, 3296413, 0.176478
11, 23, 3866810, 0.17571183
11, 24, 2925325, 0.17563209
11, 25, 3313757, 0.17484541
11, 26, 3567953, 0.17478518
11, 27, 3142521, 0.17379072
11, 28, 3792882, 0.17354944
11, 29, 3581787, 0.17341106
11, 30, 3506073, 0.17327125
11, 31, 2854053, 0.17309195
11, 32, 3015935, 0.17305033
11, 33, 3574506, 0.17280973
11, 34, 3407696, 0.16860202
11, 35, 2841816, 0.16848719
11, 36, 2211302, 0.16634767
11, 37, 3170709, 0.16627131
11, 38, 3891627, 0.16465142
11, 39, 3639634, 0.16442105
11, 40, 3672464, 0.16428746
11, 41, 3546195, 0.16388874
11, 42, 3423009, 0.16363865
11, 43, 3139357, 0.1630799
11, 44, 3328267, 0.16223736
11, 45, 3143086, 0.16209418
11, 46, 3261692, 0.16191822
11, 47, 3858699, 0.16165426
11, 48, 3042216, 0.16149598
11, 49, 3830316, 0.1611648
11, 50, 3491796, 0.16095096
11, 51, 3445185, 0.16047432
11, 52, 2879836, 0.16020422
11, 53, 3849794, 0.15989085
11, 54, 3091451, 0.15969555
11, 55, 2827131, 0.15920939
11, 56, 2740036, 0.15883657
11, 57, 3808070, 0.15854886
11, 58, 3523895, 0.15842456
11, 59, 3419663, 0.15810141
11, 60, 2799065, 0.15805396
11, 61, 3183600, 0.15775535
11, 62, 3348693, 0.15714116
