topicNum, rank, pmcid, score
7, 1, 3296346, 0.27106047
7, 2, 3181849, 0.26640195
7, 3, 3181885, 0.2533585
7, 4, 3168079, 0.2408476
7, 5, 3181882, 0.23808332
7, 6, 2865463, 0.23498271
7, 7, 317342, 0.23177512
7, 8, 3748539, 0.2249129
7, 9, 3087461, 0.2248895
7, 10, 3809277, 0.21801865
7, 11, 2938288, 0.21567678
7, 12, 3195800, 0.21470568
7, 13, 3386015, 0.21455197
7, 14, 3022319, 0.21327697
7, 15, 3846567, 0.21233016
7, 16, 3398584, 0.20793882
7, 17, 3544747, 0.20545109
7, 18, 3566979, 0.20490412
7, 19, 2288613, 0.20344175
7, 20, 3181745, 0.20020449
7, 21, 2830969, 0.19899285
7, 22, 3286472, 0.19735083
7, 23, 3642018, 0.19674063
7, 24, 3181668, 0.19640523
7, 25, 2246136, 0.18731855
7, 26, 2909161, 0.18655531
7, 27, 3228948, 0.18572393
7, 28, 3477767, 0.18542355
7, 29, 3180820, 0.18542074
7, 30, 1183226, 0.18367058
7, 31, 3430095, 0.18358283
7, 32, 2241832, 0.18357518
7, 33, 2964527, 0.18267019
7, 34, 3163615, 0.18200563
7, 35, 3871293, 0.18088642
7, 36, 2775116, 0.18077834
7, 37, 3193663, 0.1805058
7, 38, 2946273, 0.17948906
7, 39, 3104380, 0.17914948
7, 40, 3333787, 0.17880157
7, 41, 3773998, 0.17703234
7, 42, 3267352, 0.17659014
7, 43, 3080591, 0.17655575
7, 44, 3683631, 0.17604464
7, 45, 3154570, 0.17588246
7, 46, 3353662, 0.17577173
7, 47, 3181878, 0.1757358
7, 48, 2938296, 0.17522648
7, 49, 3751303, 0.17426604
7, 50, 3599629, 0.17308864
7, 51, 3658481, 0.17302148
7, 52, 3687846, 0.17293717
7, 53, 3403397, 0.17257065
7, 54, 3851824, 0.17242345
7, 55, 3146226, 0.17229429
7, 56, 3654353, 0.17173384
7, 57, 3405399, 0.16994494
7, 58, 3066672, 0.16975774
7, 59, 3003634, 0.16970472
7, 60, 2621219, 0.16945505
7, 61, 3266209, 0.16855398
7, 62, 3786489, 0.16823591
7, 63, 548517, 0.16814467
7, 64, 3056174, 0.16813652
7, 65, 1797173, 0.16756141
7, 66, 2683812, 0.1672618
7, 67, 3129305, 0.16725856
7, 68, 3832747, 0.16722618
7, 69, 3090058, 0.166935
7, 70, 2940925, 0.1667495
7, 71, 3816593, 0.16587314
7, 72, 2775113, 0.1655873
7, 73, 3842272, 0.1654611
7, 74, 2851714, 0.16528964
7, 75, 3882325, 0.16523944
7, 76, 3170786, 0.16498263
7, 77, 2836296, 0.16464962
7, 78, 2629543, 0.16323978
7, 79, 3553020, 0.16306756
7, 80, 3664748, 0.1628792
7, 81, 3668149, 0.1626552
7, 82, 3477101, 0.16083895
7, 83, 3530285, 0.16075881
7, 84, 3750614, 0.16067025
7, 85, 3554713, 0.16052961
7, 86, 3674474, 0.1604552
7, 87, 2914676, 0.16017333
7, 88, 3584982, 0.159788
7, 89, 3136025, 0.15973108
7, 90, 3397204, 0.15969199
7, 91, 3181770, 0.15954077
7, 92, 3495345, 0.1592415
7, 93, 2938303, 0.1589723
7, 94, 3490828, 0.15747467
7, 95, 3345875, 0.15742062
7, 96, 3114794, 0.15725005
7, 97, 3024218, 0.15712482
7, 98, 3609997, 0.15685616
7, 99, 2913638, 0.15672258
7, 100, 3026330, 0.15660556
7, 101, 3402108, 0.15646751
7, 102, 3507127, 0.15646155
7, 103, 3712006, 0.15638007
7, 104, 3534230, 0.15573415
7, 105, 3827496, 0.15561348
7, 106, 411042, 0.15536034
7, 107, 3610195, 0.15519747
7, 108, 3059866, 0.15507737
7, 109, 3679753, 0.154847
7, 110, 3124431, 0.15454856
7, 111, 2913648, 0.15453558
7, 112, 3579682, 0.15433347
7, 113, 3506008, 0.1541462
7, 114, 3642941, 0.15399867
7, 115, 3181973, 0.1539318
7, 116, 3733708, 0.15365985
7, 117, 3439831, 0.15360273
7, 118, 3061910, 0.1530747
7, 119, 2096692, 0.15288167
7, 120, 2824125, 0.15240437
7, 121, 3416699, 0.15231076
7, 122, 3829253, 0.15204409
7, 123, 3850732, 0.152014
7, 124, 3214399, 0.15195376
7, 125, 2762524, 0.15169144
7, 126, 2887828, 0.15167251
7, 127, 3661358, 0.15099584
7, 128, 3181767, 0.1509417
7, 129, 3379588, 0.15088199
7, 130, 3670570, 0.15072303
7, 131, 3282885, 0.15046786
7, 132, 3649747, 0.15030445
7, 133, 3082294, 0.15024424
7, 134, 3134827, 0.15009795
7, 135, 3397348, 0.14993608
7, 136, 3627623, 0.14987823
7, 137, 3506490, 0.14976825
7, 138, 3121659, 0.14966804
7, 139, 3208938, 0.1496555
7, 140, 3639843, 0.14959121
7, 141, 3683944, 0.1495067
7, 142, 3870964, 0.14948097
7, 143, 2267800, 0.14942887
7, 144, 3197564, 0.14919314
7, 145, 3619687, 0.14907292
7, 146, 3039003, 0.1490081
7, 147, 3330362, 0.14882052
7, 148, 3740498, 0.14882031
7, 149, 2851122, 0.14872779
7, 150, 3560641, 0.14869538
7, 151, 2687521, 0.1484521
7, 152, 2918785, 0.14835246
7, 153, 3878575, 0.14799866
7, 154, 2879964, 0.14781123
7, 155, 3513220, 0.14746416
7, 156, 1388221, 0.14730382
7, 157, 3014680, 0.14716919
7, 158, 269990, 0.14712489
7, 159, 3442737, 0.14701107
7, 160, 3050702, 0.1467864
7, 161, 3227472, 0.14677258
7, 162, 3775435, 0.14676437
7, 163, 3391987, 0.14675441
7, 164, 2728609, 0.14638072
7, 165, 3661342, 0.14601049
7, 166, 3748542, 0.14595786
7, 167, 3498772, 0.145638
7, 168, 3280179, 0.14563756
7, 169, 2936671, 0.14532292
7, 170, 3149073, 0.1448875
7, 171, 3102792, 0.14478844
7, 172, 2413193, 0.14478828
7, 173, 3891882, 0.14464658
7, 174, 3183614, 0.14444625
7, 175, 2174472, 0.14437683
7, 176, 3263555, 0.14433101
7, 177, 2275726, 0.14425871
7, 178, 3019058, 0.14382008
7, 179, 2329624, 0.14351812
7, 180, 1523257, 0.14350094
7, 181, 3774958, 0.14349282
7, 182, 3852011, 0.14320935
7, 183, 3706908, 0.14316154
7, 184, 3175724, 0.14280616
7, 185, 2654867, 0.14280044
7, 186, 3181680, 0.14277472
7, 187, 3229010, 0.14252454
7, 188, 2248558, 0.14249264
7, 189, 3001146, 0.14239039
7, 190, 3522873, 0.14235704
7, 191, 3221064, 0.14216866
7, 192, 3751187, 0.142097
7, 193, 3132857, 0.1420146
7, 194, 3709284, 0.14200091
7, 195, 2764080, 0.14194539
7, 196, 3674917, 0.14163989
7, 197, 2769306, 0.14162056
7, 198, 2579682, 0.14134796
7, 199, 3858754, 0.1413028
7, 200, 3444888, 0.14128213
7, 201, 3356869, 0.14111742
7, 202, 3435910, 0.14100473
7, 203, 3441213, 0.1409372
7, 204, 3562160, 0.14079034
7, 205, 3405392, 0.14078724
7, 206, 3014874, 0.14058992
7, 207, 3751078, 0.14056289
7, 208, 3827921, 0.14049399
7, 209, 2766280, 0.1404935
7, 210, 3809283, 0.14047746
7, 211, 3631218, 0.14026047
7, 212, 3263846, 0.1401079
7, 213, 3131980, 0.13987947
7, 214, 3584261, 0.13983586
7, 215, 2886210, 0.13983542
7, 216, 2918556, 0.13973549
7, 217, 3384942, 0.13972531
7, 218, 2649045, 0.1395374
7, 219, 126248, 0.13947344
7, 220, 2323541, 0.13946138
7, 221, 3212901, 0.13943106
7, 222, 3509004, 0.13922234
7, 223, 2791471, 0.13904594
7, 224, 3685700, 0.13873684
7, 225, 3513681, 0.13870293
7, 226, 3500687, 0.13847747
7, 227, 3651186, 0.13836476
7, 228, 3512092, 0.1382807
7, 229, 3524083, 0.13819957
7, 230, 3742405, 0.13812804
7, 231, 3600345, 0.13801685
7, 232, 1868017, 0.13798904
7, 233, 3305603, 0.13785665
7, 234, 3246149, 0.13767676
7, 235, 2868818, 0.13759017
7, 236, 3162635, 0.13728622
7, 237, 3358561, 0.13718785
