topicNum, rank, pmcid, score
2, 1, 3587910, 0.4891211
2, 2, 2878711, 0.4398145
2, 3, 3519032, 0.41683656
2, 4, 1617112, 0.40445337
2, 5, 2636786, 0.38097435
2, 6, 2740044, 0.3728479
2, 7, 3459653, 0.36222976
2, 8, 3752795, 0.35738143
2, 9, 3808952, 0.3558291
2, 10, 3402753, 0.35550648
2, 11, 3524028, 0.35381976
2, 12, 3333238, 0.3489566
2, 13, 2877435, 0.3400671
2, 14, 1310528, 0.33702305
2, 15, 2807591, 0.32470784
2, 16, 2459199, 0.32408
2, 17, 3463071, 0.32093728
2, 18, 3529714, 0.31973526
2, 19, 2732083, 0.31722906
2, 20, 2011569, 0.3151757
2, 21, 1568203, 0.31376788
2, 22, 3465000, 0.31139925
2, 23, 2732096, 0.31056112
2, 24, 64786, 0.3101599
2, 25, 3389730, 0.30931032
2, 26, 1199626, 0.3089105
2, 27, 3891062, 0.30765054
2, 28, 2934224, 0.30759743
2, 29, 3325738, 0.30620822
2, 30, 1513559, 0.30517963
2, 31, 3463094, 0.304515
2, 32, 3333228, 0.3037664
2, 33, 3366531, 0.303268
2, 34, 3655498, 0.30325058
2, 35, 3322045, 0.30105138
2, 36, 3731857, 0.29909584
2, 37, 3665130, 0.29769924
2, 38, 2918823, 0.2967709
2, 39, 2874368, 0.2956601
2, 40, 3038958, 0.29452568
2, 41, 1868082, 0.29254726
2, 42, 3506076, 0.29217136
2, 43, 3000139, 0.29044732
2, 44, 1087842, 0.28960434
2, 45, 3825235, 0.2882093
2, 46, 2265287, 0.28640345
2, 47, 3414549, 0.28625327
2, 48, 3354412, 0.28162748
2, 49, 3615918, 0.27922916
2, 50, 3168030, 0.2781964
2, 51, 3170282, 0.27806374
2, 52, 2803992, 0.27689293
2, 53, 2364613, 0.27596208
2, 54, 3834486, 0.27460387
2, 55, 2717413, 0.27409357
2, 56, 3850871, 0.27339715
2, 57, 3633019, 0.27055696
2, 58, 2365827, 0.2664027
2, 59, 3874968, 0.26634327
2, 60, 3841497, 0.26579896
2, 61, 2783073, 0.26401114
2, 62, 3376806, 0.26361948
2, 63, 2862516, 0.26328522
2, 64, 2827098, 0.2631801
2, 65, 3517464, 0.2602824
2, 66, 3388422, 0.25986278
2, 67, 3574999, 0.2596581
2, 68, 3019347, 0.2595247
2, 69, 2834622, 0.259447
2, 70, 3189145, 0.25922486
2, 71, 3205778, 0.25685292
