topicNum, rank, pmcid, score
4, 1, 1852545, 0.6855448
4, 2, 2672240, 0.51834595
4, 3, 2613892, 0.49752033
4, 4, 2438319, 0.49619648
4, 5, 2503962, 0.4681401
4, 6, 3537650, 0.45567185
4, 7, 2769292, 0.4433951
4, 8, 3002912, 0.41950744
4, 9, 2288610, 0.41753966
4, 10, 3665069, 0.4080213
4, 11, 2978298, 0.4049467
4, 12, 3716220, 0.40338606
4, 13, 3184710, 0.40163016
4, 14, 3505164, 0.39775214
4, 15, 3189308, 0.39338353
4, 16, 2776372, 0.39090905
4, 17, 3524327, 0.38832235
4, 18, 3483658, 0.38211608
4, 19, 3874663, 0.3817657
4, 20, 3302713, 0.3809899
4, 21, 3542520, 0.37359875
4, 22, 2572041, 0.37223196
4, 23, 3077839, 0.36497
4, 24, 3759689, 0.36487666
4, 25, 3874378, 0.36303523
4, 26, 2414822, 0.3591313
4, 27, 2769410, 0.3590694
4, 28, 3137850, 0.3584556
4, 29, 3875701, 0.35639334
4, 30, 3118137, 0.3549918
4, 31, 3580936, 0.35443053
4, 32, 3309452, 0.3508867
4, 33, 2872583, 0.35017905
4, 34, 3328892, 0.34968984
4, 35, 2572045, 0.3491807
4, 36, 3317869, 0.34885547
4, 37, 3619047, 0.34420744
4, 38, 3493811, 0.3425941
4, 39, 2950921, 0.34102586
4, 40, 3224392, 0.34025005
4, 41, 3619046, 0.3381622
4, 42, 3714024, 0.33750975
4, 43, 3350175, 0.33467174
4, 44, 2922325, 0.33415747
4, 45, 3503353, 0.33323318
4, 46, 3629249, 0.33319044
4, 47, 3177937, 0.3304137
4, 48, 1913172, 0.32976598
4, 49, 3728547, 0.32776812
4, 50, 2778463, 0.32741454
4, 51, 2710446, 0.3270072
4, 52, 3487309, 0.32676494
4, 53, 1431597, 0.32651466
4, 54, 3199072, 0.32578108
4, 55, 2929624, 0.32526356
4, 56, 3465868, 0.32466105
4, 57, 3098417, 0.32425284
4, 58, 3259385, 0.32394612
4, 59, 3205783, 0.32363638
4, 60, 3668300, 0.32252103
4, 61, 2575206, 0.32173166
4, 62, 2790126, 0.31917477
4, 63, 2892672, 0.31913832
4, 64, 2607261, 0.31912974
4, 65, 3214344, 0.31849727
4, 66, 3431104, 0.31700084
4, 67, 60652, 0.31678063
4, 68, 3488753, 0.31531388
4, 69, 128836, 0.31519046
4, 70, 2626695, 0.31513062
4, 71, 3232601, 0.3139755
4, 72, 3000916, 0.3124504
4, 73, 3634254, 0.312276
4, 74, 2862678, 0.30833006
4, 75, 3596660, 0.3082861
4, 76, 3047842, 0.30741772
4, 77, 3467955, 0.30581975
4, 78, 3096430, 0.30531883
4, 79, 3354459, 0.30407736
4, 80, 2257924, 0.3036617
4, 81, 3201580, 0.3035657
4, 82, 2967841, 0.30306756
4, 83, 3283755, 0.30230471
4, 84, 2654444, 0.30053467
4, 85, 3877608, 0.29978523
4, 86, 2900042, 0.29767784
4, 87, 3466823, 0.29755566
4, 88, 3611115, 0.29694802
4, 89, 2990857, 0.29673177
4, 90, 2736930, 0.2965661
4, 91, 3792613, 0.2963279
4, 92, 2933634, 0.2950271
4, 93, 3608039, 0.2946533
4, 94, 3097542, 0.29440215
4, 95, 2877790, 0.2934978
4, 96, 3347829, 0.29292494
4, 97, 3099613, 0.29237542
4, 98, 3717425, 0.2919313
4, 99, 2871533, 0.29163674
4, 100, 2649847, 0.29150274
4, 101, 3047890, 0.29122508
4, 102, 3679814, 0.29096124
4, 103, 3390102, 0.29081523
4, 104, 3375156, 0.2902297
4, 105, 2632988, 0.28992414
4, 106, 3648833, 0.2899231
4, 107, 2646693, 0.2896057
4, 108, 3345154, 0.28915426
4, 109, 3648460, 0.28840828
4, 110, 2602994, 0.28823325
4, 111, 3508820, 0.28749162
4, 112, 2663437, 0.28604203
4, 113, 2812798, 0.28536946
4, 114, 3242026, 0.2843647
4, 115, 2633360, 0.28432325
4, 116, 3295977, 0.2842871
4, 117, 2743851, 0.283827
4, 118, 2790183, 0.28303692
4, 119, 3696271, 0.28237188
4, 120, 3154388, 0.28184345
4, 121, 3594910, 0.28172457
4, 122, 3216903, 0.28093904
4, 123, 3318207, 0.28086302
4, 124, 3751031, 0.27995846
4, 125, 3858950, 0.2797454
4, 126, 3075173, 0.2793191
4, 127, 2850188, 0.27925712
4, 128, 3506246, 0.2790218
4, 129, 3134683, 0.27849633
4, 130, 3693650, 0.27840257
4, 131, 3078258, 0.27804863
4, 132, 3601249, 0.277873
