topicNum, rank, pmcid, score
14, 1, 2740176, 0.24411061
14, 2, 3781648, 0.2380715
14, 3, 3780631, 0.23750937
14, 4, 3167962, 0.23586729
14, 5, 2329657, 0.22903648
14, 6, 3456476, 0.22479932
14, 7, 2850349, 0.22249013
14, 8, 3419512, 0.21457896
14, 9, 3099202, 0.20991606
14, 10, 3616125, 0.20604944
14, 11, 3271428, 0.20447394
14, 12, 3400371, 0.20220363
14, 13, 3255501, 0.19690435
14, 14, 3512223, 0.19622932
14, 15, 3170900, 0.19463632
14, 16, 2822248, 0.18463738
14, 17, 3124144, 0.18350162
14, 18, 3710934, 0.18328899
14, 19, 2972301, 0.18173683
14, 20, 3874978, 0.17843005
14, 21, 2893117, 0.1771073
14, 22, 3409554, 0.17497714
14, 23, 2994119, 0.17037843
14, 24, 3217057, 0.16840786
14, 25, 3538607, 0.16659951
14, 26, 442127, 0.16655375
14, 27, 3124123, 0.16561127
14, 28, 2874571, 0.16432881
14, 29, 3610441, 0.16387492
14, 30, 3101731, 0.16201618
14, 31, 3779843, 0.15997836
14, 32, 535810, 0.15910327
14, 33, 3847746, 0.1585103
14, 34, 3649728, 0.15818948
14, 35, 3033156, 0.15610273
14, 36, 3320130, 0.15591812
14, 37, 3233526, 0.15522936
14, 38, 3061267, 0.15497205
14, 39, 3882256, 0.15444513
14, 40, 2928084, 0.15296455
14, 41, 3401775, 0.14916822
14, 42, 3104701, 0.14793682
14, 43, 3781609, 0.14767715
14, 44, 3521338, 0.14703399
14, 45, 3878473, 0.14559008
14, 46, 3772690, 0.14507349
14, 47, 3699152, 0.14500293
14, 48, 3589639, 0.14448008
14, 49, 1978202, 0.14434081
14, 50, 3464799, 0.14337194
14, 51, 3072209, 0.14271414
14, 52, 3708703, 0.14243765
14, 53, 3269802, 0.14182623
14, 54, 3639682, 0.14056404
14, 55, 1322227, 0.14028037
14, 56, 3317526, 0.13877463
14, 57, 3678593, 0.13873273
14, 58, 3767254, 0.13828324
14, 59, 2740113, 0.13673884
14, 60, 2983049, 0.13668855
14, 61, 2822907, 0.13425933
14, 62, 2225421, 0.1341636
14, 63, 2822251, 0.13235877
14, 64, 3655493, 0.13218592
14, 65, 3257743, 0.13213842
14, 66, 1065005, 0.13186553
14, 67, 3781628, 0.13165872
14, 68, 3345214, 0.13139963
14, 69, 2738311, 0.13137312
14, 70, 2740668, 0.13135949
14, 71, 3467630, 0.13128687
14, 72, 3719105, 0.13121592
14, 73, 2813648, 0.13077551
14, 74, 1524788, 0.12961721
14, 75, 3181024, 0.12937187
14, 76, 3535349, 0.12907723
14, 77, 3259520, 0.12894367
14, 78, 2936888, 0.12893598
14, 79, 3771225, 0.12874657
14, 80, 3231895, 0.12844776
14, 81, 2668634, 0.12793308
14, 82, 3589644, 0.12786351
14, 83, 3460392, 0.12743485
14, 84, 3413960, 0.12701356
14, 85, 3672121, 0.1269215
14, 86, 3847738, 0.1262945
14, 87, 1322220, 0.12621939
14, 88, 3544209, 0.12582594
14, 89, 3846470, 0.1253046
14, 90, 3413990, 0.12502013
14, 91, 3296152, 0.12464924
14, 92, 2829187, 0.12444235
14, 93, 3439763, 0.124295145
14, 94, 3787622, 0.124257304
14, 95, 3389687, 0.12402889
14, 96, 3255260, 0.12297507
14, 97, 3286764, 0.12276575
14, 98, 3844236, 0.122720234
14, 99, 3415727, 0.12257316
14, 100, 1199597, 0.122526094
14, 101, 3775241, 0.122146115
14, 102, 2577799, 0.12201114
14, 103, 3543206, 0.121999815
14, 104, 3568875, 0.12185914
14, 105, 3599566, 0.12175715
14, 106, 3778819, 0.121536784
14, 107, 2983010, 0.1214999
14, 108, 3653712, 0.12123014
14, 109, 1626451, 0.12045761
14, 110, 3057971, 0.11993092
14, 111, 2902017, 0.1191147
14, 112, 2740684, 0.11879522
14, 113, 3420649, 0.11878246
14, 114, 2926671, 0.11850064
14, 115, 3447873, 0.118138336
14, 116, 200975, 0.117975645
14, 117, 3213060, 0.11794481
14, 118, 2844957, 0.11779834
14, 119, 3529251, 0.11729178
14, 120, 3649729, 0.11689335
14, 121, 2646781, 0.11689175
14, 122, 3649313, 0.11659093
14, 123, 3187748, 0.11648869
14, 124, 3425167, 0.11636936
14, 125, 3689887, 0.116231576
14, 126, 2863292, 0.11616208
14, 127, 3743271, 0.11606608
14, 128, 3827488, 0.116021216
14, 129, 2688166, 0.11587931
14, 130, 3140202, 0.115778804
14, 131, 3120197, 0.11560144
14, 132, 3420581, 0.115497306
14, 133, 3649727, 0.11517975
14, 134, 3743381, 0.11505547
14, 135, 3531012, 0.11458399
14, 136, 3718623, 0.114498466
14, 137, 3600252, 0.11401866
14, 138, 3599191, 0.113901824
14, 139, 3585968, 0.11384974
14, 140, 3416743, 0.113747604
14, 141, 2679409, 0.11364907
14, 142, 3384799, 0.113535374
14, 143, 3219760, 0.113419145
14, 144, 3563235, 0.11323593
14, 145, 3781140, 0.11277578
14, 146, 3719187, 0.11267971
14, 147, 65689, 0.11259268
14, 148, 3488743, 0.11232993
14, 149, 3362719, 0.11224472
14, 150, 2504072, 0.112113275
14, 151, 2761538, 0.11201272
14, 152, 2721357, 0.11192385
14, 153, 3071347, 0.111886725
14, 154, 1716162, 0.11173035
14, 155, 3855756, 0.11162385
14, 156, 3613671, 0.11150629
14, 157, 3139186, 0.111467876
14, 158, 3596759, 0.1107239
14, 159, 3438116, 0.11065915
14, 160, 3608307, 0.110420875
14, 161, 2626597, 0.110266194
14, 162, 3510275, 0.11008597
14, 163, 3617865, 0.10979069
14, 164, 3307076, 0.10967514
14, 165, 2740095, 0.10966819
14, 166, 1626394, 0.1095728
14, 167, 3196863, 0.109505415
14, 168, 3166801, 0.1094176
14, 169, 3829227, 0.10935539
14, 170, 2982825, 0.10935217
14, 171, 2129162, 0.1092946
14, 172, 3260200, 0.10918984
14, 173, 3649725, 0.10915626
14, 174, 3572646, 0.109044746
14, 175, 3033158, 0.10884454
14, 176, 1974812, 0.10883564
14, 177, 3613674, 0.108766265
14, 178, 3794797, 0.108751394
14, 179, 2749016, 0.108279
14, 180, 3644740, 0.10824807
14, 181, 3798931, 0.10822196
14, 182, 3371916, 0.10816723
14, 183, 3820071, 0.10812923
14, 184, 3844504, 0.10785759
14, 185, 3781608, 0.10777761
14, 186, 3649887, 0.10769098
14, 187, 3292842, 0.107595295
14, 188, 3836684, 0.10749696
14, 189, 2140183, 0.10704165
14, 190, 3389063, 0.10701598
14, 191, 3477531, 0.10677811
14, 192, 2721923, 0.106597625
14, 193, 3557611, 0.10623534
14, 194, 3690793, 0.10616527
14, 195, 3184066, 0.10569708
14, 196, 3065315, 0.10559601
14, 197, 2904273, 0.10537329
14, 198, 3708339, 0.10533223
14, 199, 3654972, 0.10519814
14, 200, 2405769, 0.1049314
14, 201, 3226152, 0.104885936
14, 202, 3782395, 0.10479953
14, 203, 2799065, 0.10471105
14, 204, 3784115, 0.10468091
14, 205, 3336930, 0.104661345
14, 206, 3689004, 0.10454528
14, 207, 3688353, 0.1044901
14, 208, 1891740, 0.10427718
14, 209, 3013266, 0.10420263
14, 210, 3420688, 0.10415233
14, 211, 2846342, 0.10380353
14, 212, 3805890, 0.103669256
14, 213, 2689184, 0.10362305
14, 214, 3161445, 0.10356442
14, 215, 3407531, 0.103420034
14, 216, 2724426, 0.10341589
14, 217, 3533960, 0.10334695
14, 218, 3376765, 0.10331632
14, 219, 3022645, 0.10331564
14, 220, 2551632, 0.103304565
14, 221, 3603077, 0.103145175
14, 222, 3457612, 0.103099704
14, 223, 2704176, 0.10284056
14, 224, 3036864, 0.102644354
14, 225, 3816272, 0.10248232
14, 226, 3744818, 0.10242294
14, 227, 3012714, 0.10204931
14, 228, 3656795, 0.101540394
14, 229, 2853424, 0.10153893
14, 230, 2724519, 0.10149557
14, 231, 3687574, 0.10149286
14, 232, 3890590, 0.1013983
14, 233, 2859486, 0.10128895
14, 234, 3061269, 0.10127841
14, 235, 3433321, 0.10108612
14, 236, 3171765, 0.10100235
14, 237, 3486826, 0.100992076
14, 238, 2278151, 0.10086749
14, 239, 3800602, 0.10082702
14, 240, 2882578, 0.10040797
14, 241, 3439950, 0.10024469
14, 242, 1805051, 0.10004594
14, 243, 3057752, 0.09997296
14, 244, 2813136, 0.09993513
14, 245, 3853365, 0.099728055
14, 246, 3825049, 0.099644475
14, 247, 2330070, 0.09960488
14, 248, 3848639, 0.099597014
14, 249, 2606998, 0.09951992
14, 250, 3354841, 0.09940718
14, 251, 3506224, 0.09905366
14, 252, 3420583, 0.09891926
14, 253, 2716336, 0.09862689
14, 254, 3778607, 0.09852618
14, 255, 3876768, 0.09846821
14, 256, 3667775, 0.09839378
14, 257, 3520734, 0.09833694
14, 258, 3401009, 0.09827369
14, 259, 3420620, 0.09821387
14, 260, 2836139, 0.09812314
14, 261, 3701675, 0.09792474
14, 262, 3252802, 0.097867705
14, 263, 3570531, 0.09777578
14, 264, 3799706, 0.09771818
14, 265, 2798567, 0.09761571
14, 266, 3833927, 0.09735913
14, 267, 3301994, 0.097286575
14, 268, 3016164, 0.09727372
14, 269, 3705329, 0.0972714
14, 270, 3008954, 0.096975334
14, 271, 3440605, 0.09691071
14, 272, 3572989, 0.09690682
14, 273, 3257666, 0.09689263
14, 274, 3415789, 0.09688239
14, 275, 1361802, 0.096844435
14, 276, 3471391, 0.096844144
14, 277, 3032617, 0.096791014
14, 278, 3732356, 0.09661447
14, 279, 1863515, 0.09657864
14, 280, 3504539, 0.09654255
14, 281, 3872385, 0.09653316
14, 282, 2816850, 0.09642872
14, 283, 2783079, 0.0963394
14, 284, 2874518, 0.09621499
14, 285, 3784272, 0.09600279
14, 286, 2733965, 0.0959823
14, 287, 2830983, 0.095954634
14, 288, 3459368, 0.09592176
14, 289, 3699154, 0.09585573
14, 290, 3199912, 0.095713854
14, 291, 3805582, 0.0957041
14, 292, 3653528, 0.0956578
14, 293, 3604852, 0.09562899
14, 294, 3162273, 0.09558225
14, 295, 3335562, 0.095416754
14, 296, 3891065, 0.09527129
14, 297, 2955958, 0.095262185
14, 298, 3135094, 0.095246114
14, 299, 3607807, 0.095101126
14, 300, 3219406, 0.095057406
14, 301, 3407995, 0.09495053
14, 302, 3825672, 0.09494561
14, 303, 3354642, 0.09489411
14, 304, 2442721, 0.094768494
14, 305, 2244632, 0.09474681
14, 306, 3420435, 0.09472886
14, 307, 3253471, 0.09460731
14, 308, 3321527, 0.09448447
14, 309, 2671953, 0.09441793
14, 310, 2887799, 0.09437323
14, 311, 2553484, 0.094250984
14, 312, 3123701, 0.09399327
14, 313, 3469074, 0.09382269
14, 314, 3569049, 0.09343639
14, 315, 3050573, 0.09341045
14, 316, 3653544, 0.093292356
14, 317, 3623698, 0.09319838
14, 318, 2611979, 0.09316181
14, 319, 3475131, 0.09303643
14, 320, 3878474, 0.092944056
14, 321, 2834747, 0.09291019
14, 322, 2831810, 0.092873596
14, 323, 3140786, 0.09286359
14, 324, 3388577, 0.09282444
14, 325, 3444344, 0.09279616
14, 326, 3113994, 0.09273573
14, 327, 3521641, 0.0926327
14, 328, 3742894, 0.09251702
14, 329, 3793531, 0.092515044
14, 330, 3459517, 0.092477635
14, 331, 3038995, 0.09244764
14, 332, 3715154, 0.09238727
14, 333, 3603079, 0.09235183
14, 334, 529434, 0.092350274
14, 335, 2607536, 0.0922694
14, 336, 3738976, 0.092176445
14, 337, 3785158, 0.0920995
14, 338, 3323537, 0.09194955
14, 339, 2808563, 0.09189959
14, 340, 3583867, 0.09175122
14, 341, 3184057, 0.091682345
14, 342, 3827532, 0.091614805
14, 343, 3097015, 0.091544755
14, 344, 1199603, 0.09151834
14, 345, 546193, 0.091515824
14, 346, 3047976, 0.09149705
14, 347, 3767063, 0.091480434
14, 348, 3575277, 0.09139911
14, 349, 3045680, 0.09131555
14, 350, 3623608, 0.09129767
14, 351, 3555212, 0.09120966
14, 352, 3249600, 0.09118166
14, 353, 3601498, 0.09100086
14, 354, 2876299, 0.09095284
14, 355, 3197074, 0.09092881
14, 356, 3681561, 0.090891615
14, 357, 3830291, 0.09087856
14, 358, 3420896, 0.09065211
14, 359, 3311446, 0.09049752
14, 360, 3678369, 0.090482906
14, 361, 2637271, 0.09045857
