topicNum, rank, pmcid, score
5, 1, 3895757, 0.40843314
5, 2, 3671282, 0.33319667
5, 3, 3775225, 0.31361163
5, 4, 3863538, 0.31013697
5, 5, 2803937, 0.30576193
5, 6, 2840975, 0.2970456
5, 7, 3279507, 0.2825723
5, 8, 2892697, 0.27950355
5, 9, 3070692, 0.27891928
5, 10, 2216021, 0.27578482
5, 11, 3318881, 0.27241245
5, 12, 3507724, 0.26639712
5, 13, 3080494, 0.26322684
5, 14, 3308076, 0.26260057
5, 15, 2872853, 0.26184088
5, 16, 1851005, 0.2571627
5, 17, 3102483, 0.25462827
5, 18, 3001419, 0.25391454
5, 19, 3667434, 0.2529167
5, 20, 2803811, 0.2513586
5, 21, 2844750, 0.24911231
5, 22, 3012271, 0.24796769
5, 23, 2784987, 0.24736078
5, 24, 2323000, 0.246641
5, 25, 3088527, 0.24604121
5, 26, 3192658, 0.24563752
5, 27, 3203855, 0.24545074
5, 28, 3783806, 0.24404897
5, 29, 2817505, 0.23810324
5, 30, 3302711, 0.23590289
5, 31, 1892774, 0.23486015
5, 32, 2740270, 0.23346972
5, 33, 3184472, 0.23231654
5, 34, 3504263, 0.23040451
5, 35, 3354413, 0.22998011
5, 36, 3420544, 0.22993803
5, 37, 3156518, 0.22973202
5, 38, 3722906, 0.2284352
5, 39, 3086329, 0.22790004
5, 40, 3087230, 0.22788203
5, 41, 2724472, 0.22778314
5, 42, 3605278, 0.22751398
5, 43, 3124123, 0.22741295
5, 44, 3320333, 0.22696903
5, 45, 2925325, 0.226903
5, 46, 3648357, 0.22682402
5, 47, 3041992, 0.22632144
5, 48, 3142521, 0.22376508
5, 49, 1929086, 0.2233654
5, 50, 2321724, 0.22305779
5, 51, 2505292, 0.22302136
5, 52, 3096051, 0.22236884
5, 53, 2760234, 0.22204857
5, 54, 2516524, 0.22164679
5, 55, 2826784, 0.22080098
5, 56, 3690268, 0.22009143
5, 57, 3336228, 0.2198733
5, 58, 3435939, 0.218732
5, 59, 3703217, 0.21823068
5, 60, 3296432, 0.21765406
5, 61, 2856377, 0.21690513
5, 62, 3565950, 0.2162274
5, 63, 3504225, 0.21622136
5, 64, 3814632, 0.21613544
5, 65, 3779395, 0.21563141
5, 66, 3486995, 0.2155771
5, 67, 3420449, 0.21454597
5, 68, 2628056, 0.21431927
5, 69, 153487, 0.21428321
5, 70, 3341832, 0.21406661
5, 71, 1869027, 0.21375497
5, 72, 2739457, 0.21300891
5, 73, 3377152, 0.21295626
5, 74, 2672245, 0.21257147
5, 75, 3445254, 0.21245587
5, 76, 3221069, 0.21171445
5, 77, 3560943, 0.21166554
5, 78, 3215425, 0.21145071
5, 79, 3445208, 0.21133849
5, 80, 3608365, 0.21104059
5, 81, 2505291, 0.21080494
5, 82, 3629344, 0.21079765
5, 83, 3665062, 0.21078028
5, 84, 3375660, 0.21041214
5, 85, 3501983, 0.20976317
5, 86, 3660495, 0.2096891
5, 87, 2822411, 0.20918529
5, 88, 2855020, 0.209137
5, 89, 2686695, 0.20905912
5, 90, 3226297, 0.20867133
5, 91, 3667301, 0.20865224
5, 92, 3665127, 0.2081765
5, 93, 3299340, 0.20808993
5, 94, 1906806, 0.2079928
5, 95, 3621797, 0.20759667
5, 96, 3369671, 0.2074935
5, 97, 3522004, 0.20740937
5, 98, 3482072, 0.20732546
5, 99, 3096024, 0.20563188
5, 100, 2572609, 0.20548381
5, 101, 3445093, 0.20509504
5, 102, 3573746, 0.2047117
5, 103, 3309335, 0.20467399
5, 104, 3678412, 0.20462875
5, 105, 3336225, 0.20455429
5, 106, 2228299, 0.2043924
5, 107, 2902413, 0.20402181
5, 108, 3128325, 0.20401622
5, 109, 3658656, 0.20390625
5, 110, 3645950, 0.20339769
5, 111, 2915399, 0.20295797
5, 112, 3603665, 0.20210943
5, 113, 3141717, 0.20198427
5, 114, 3628264, 0.20159788
5, 115, 3825642, 0.20151384
5, 116, 3692197, 0.20127401
5, 117, 2895350, 0.2004012
5, 118, 3491800, 0.20001698
5, 119, 3296492, 0.19964695
5, 120, 3672677, 0.19950362
5, 121, 3529234, 0.19937412
5, 122, 3838979, 0.19923566
5, 123, 3361921, 0.19873586
5, 124, 3465303, 0.19851153
5, 125, 2684147, 0.19803274
5, 126, 3108522, 0.19736677
5, 127, 2651116, 0.19694516
5, 128, 2946727, 0.19680266
5, 129, 3874611, 0.1964922
5, 130, 2816284, 0.1954404
5, 131, 3806512, 0.19540799
5, 132, 3031019, 0.1953927
5, 133, 3703842, 0.1950464
5, 134, 2984339, 0.19504178
5, 135, 2815829, 0.19492917
5, 136, 2717379, 0.19491719
5, 137, 2628643, 0.19412273
5, 138, 3227378, 0.1939746
5, 139, 3054876, 0.19364151
5, 140, 2262905, 0.19363919
5, 141, 3446431, 0.19348282
5, 142, 1903360, 0.19345814
5, 143, 3840574, 0.19336547
5, 144, 3250605, 0.19290839
5, 145, 3438865, 0.19251034
5, 146, 3361920, 0.19226664
5, 147, 3087367, 0.19225919
5, 148, 1887528, 0.1922169
5, 149, 3276018, 0.19199368
5, 150, 555596, 0.19188511
5, 151, 3143978, 0.19186606
5, 152, 3623109, 0.1917676
5, 153, 3529718, 0.19161871
5, 154, 3891163, 0.19156596
5, 155, 3728537, 0.1909412
5, 156, 2639601, 0.19094037
5, 157, 2206346, 0.19089067
5, 158, 3041921, 0.19087082
5, 159, 3800303, 0.19086188
5, 160, 3419668, 0.1906236
5, 161, 3734638, 0.19056265
5, 162, 2588628, 0.19042328
5, 163, 2147654, 0.19011241
5, 164, 3143972, 0.19005029
5, 165, 2823201, 0.18950105
5, 166, 3722546, 0.18928835
5, 167, 2739497, 0.18928677
5, 168, 3666274, 0.18919373
5, 169, 3340295, 0.18916532
5, 170, 2855663, 0.18901171
5, 171, 3420422, 0.18889526
5, 172, 3524466, 0.18888122
5, 173, 3697422, 0.18879338
5, 174, 3771705, 0.18855555
5, 175, 3844195, 0.18833835
5, 176, 2994812, 0.18824078
5, 177, 3713990, 0.18768133
5, 178, 3337386, 0.18761232
5, 179, 3853387, 0.18754978
5, 180, 2852090, 0.18714379
5, 181, 3868144, 0.1870304
5, 182, 3237274, 0.18702726
5, 183, 3042174, 0.18684535
5, 184, 3042669, 0.18677965
5, 185, 3438867, 0.18663119
5, 186, 2780588, 0.18661462
5, 187, 3878661, 0.1860912
5, 188, 3446478, 0.18607764
5, 189, 3170636, 0.18602115
5, 190, 3195798, 0.18581884
5, 191, 3377143, 0.18562707
5, 192, 3404026, 0.18556581
5, 193, 3546195, 0.18549402
5, 194, 3205516, 0.18548164
5, 195, 3461616, 0.18523479
5, 196, 2911885, 0.18513106
5, 197, 3248584, 0.18508409
5, 198, 3459784, 0.1850695
5, 199, 2883976, 0.18483748
5, 200, 3180493, 0.18481667
5, 201, 3675506, 0.18455991
5, 202, 3174928, 0.18450677
5, 203, 3218889, 0.18448879
5, 204, 3564160, 0.18446639
5, 205, 2684432, 0.18425982
5, 206, 2739503, 0.18383323
5, 207, 3435940, 0.18378037
5, 208, 2762180, 0.18375
5, 209, 3445109, 0.18370458
5, 210, 3123294, 0.18356894
5, 211, 3876615, 0.18311374
5, 212, 3813732, 0.18303202
5, 213, 3628944, 0.18298735
5, 214, 2721944, 0.18296957
5, 215, 1914083, 0.18283273
5, 216, 2827096, 0.18273968
5, 217, 3403902, 0.18273911
5, 218, 3570945, 0.18261518
5, 219, 3202259, 0.18240689
5, 220, 3352024, 0.18220647
5, 221, 3555597, 0.18204102
5, 222, 3384927, 0.18197508
5, 223, 3398623, 0.1815965
5, 224, 3081492, 0.18132599
5, 225, 1824737, 0.18131797
5, 226, 2746275, 0.1810191
5, 227, 3402678, 0.18085591
5, 228, 3290960, 0.1807009
5, 229, 3447652, 0.18066488
5, 230, 3085976, 0.18048586
5, 231, 2769448, 0.18046616
5, 232, 3745924, 0.18037653
5, 233, 1887527, 0.18021351
5, 234, 3004653, 0.18019663
5, 235, 3708414, 0.18003508
5, 236, 3644769, 0.17985512
5, 237, 3804974, 0.1798242
5, 238, 2743655, 0.17975995
5, 239, 2803852, 0.17974377
5, 240, 2198913, 0.17942452
5, 241, 2714131, 0.17917581
5, 242, 2140182, 0.17902039
5, 243, 2669046, 0.17882195
5, 244, 3349016, 0.17832918
5, 245, 3018580, 0.17832832
5, 246, 3445101, 0.17806587
5, 247, 3492681, 0.17795631
5, 248, 3891165, 0.17795175
5, 249, 3445087, 0.1779513
5, 250, 3741949, 0.17766963
5, 251, 2966586, 0.17765595
5, 252, 2412893, 0.17757133
5, 253, 2565047, 0.17711009
5, 254, 3004089, 0.17707922
5, 255, 2759609, 0.1770268
5, 256, 2651898, 0.17699319
5, 257, 3628474, 0.17685635
5, 258, 3163217, 0.17676993
5, 259, 2505248, 0.17659979
5, 260, 2529300, 0.1765906
5, 261, 2941754, 0.17643471
5, 262, 3162807, 0.17627342
5, 263, 3285057, 0.17625085
5, 264, 2688228, 0.17620644
5, 265, 3580518, 0.17605396
5, 266, 2939594, 0.17582408
5, 267, 3505934, 0.17573458
5, 268, 3718238, 0.17566794
5, 269, 2911912, 0.17561755
5, 270, 1716166, 0.17553626
5, 271, 3652784, 0.17535132
5, 272, 3535130, 0.17502718
5, 273, 3612336, 0.17493202
5, 274, 3424806, 0.1749103
5, 275, 3697855, 0.17483348
5, 276, 3504259, 0.17482333
5, 277, 2697336, 0.17443328
5, 278, 3132642, 0.17421839
5, 279, 3438428, 0.17369598
5, 280, 3542944, 0.1736865
5, 281, 1538591, 0.17354095
5, 282, 3194780, 0.17347912
5, 283, 2833737, 0.17341359
5, 284, 1852903, 0.17335656
5, 285, 3261802, 0.17331405
5, 286, 3263265, 0.17320885
5, 287, 3657074, 0.17315836
5, 288, 3459797, 0.1730844
