topicNum, rank, pmcid, score
26, 1, 3693925, 0.58947843
26, 2, 3340966, 0.5850124
26, 3, 3789312, 0.5645699
26, 4, 2599900, 0.56187874
26, 5, 2970786, 0.52116686
26, 6, 59895, 0.5073745
26, 7, 3741701, 0.4947536
26, 8, 1581458, 0.47501037
26, 9, 2700571, 0.46782908
26, 10, 3361201, 0.46681404
26, 11, 3015877, 0.46590465
26, 12, 3225467, 0.45297247
26, 13, 2621128, 0.4501317
26, 14, 3811854, 0.44551322
26, 15, 2700674, 0.44486904
26, 16, 3604839, 0.44103137
26, 17, 3751381, 0.44012228
26, 18, 3502786, 0.43520576
26, 19, 3719296, 0.43389124
26, 20, 3021286, 0.43306714
26, 21, 2800936, 0.41625068
26, 22, 3745887, 0.4161267
26, 23, 3350117, 0.4109581
26, 24, 2700669, 0.40941444
26, 25, 3789311, 0.40352884
26, 26, 3493838, 0.40246552
26, 27, 2737761, 0.39760286
26, 28, 2799642, 0.39629096
26, 29, 3493842, 0.3962146
26, 30, 3472540, 0.3958025
26, 31, 3819798, 0.3956363
26, 32, 2262910, 0.3934635
26, 33, 3535796, 0.39204216
26, 34, 3728856, 0.386061
26, 35, 2806394, 0.37512016
26, 36, 3016170, 0.3730923
26, 37, 2364668, 0.3692802
26, 38, 3378618, 0.3689259
26, 39, 2938513, 0.36470085
26, 40, 3283056, 0.3634248
26, 41, 3713582, 0.36182734
26, 42, 3421970, 0.36034834
26, 43, 3583060, 0.35846815
26, 44, 2700681, 0.3535469
26, 45, 3742789, 0.3519896
26, 46, 3493829, 0.35163864
26, 47, 2311322, 0.34993678
26, 48, 3285763, 0.34713057
26, 49, 3015826, 0.34466943
26, 50, 3016819, 0.34353185
26, 51, 3015801, 0.33940881
26, 52, 2963121, 0.33849943
26, 53, 2726514, 0.33327085
26, 54, 3457596, 0.3314619
26, 55, 3681223, 0.3286825
26, 56, 3335711, 0.32743683
26, 57, 1784801, 0.32617941
26, 58, 3728878, 0.32506746
26, 59, 2640409, 0.32505396
26, 60, 2778945, 0.32380754
26, 61, 2817566, 0.32221222
26, 62, 3691808, 0.32178012
26, 63, 3760127, 0.31973314
26, 64, 3302016, 0.31909668
26, 65, 2796211, 0.31804273
26, 66, 2626783, 0.317382
26, 67, 2700684, 0.31707522
26, 68, 3444845, 0.3156732
26, 69, 3015690, 0.3078268
26, 70, 3043408, 0.30600935
26, 71, 3350241, 0.30586535
26, 72, 3015782, 0.30513898
26, 73, 65047, 0.30507362
26, 74, 2700690, 0.30428427
26, 75, 3384898, 0.3035103
26, 76, 2726540, 0.30311874
26, 77, 3302065, 0.30307862
26, 78, 3389893, 0.299254
26, 79, 3531040, 0.29885322
26, 80, 3398119, 0.29731965
26, 81, 3147077, 0.29563504
26, 82, 3019036, 0.29561517
26, 83, 3178110, 0.2952029
26, 84, 3066713, 0.2951825
26, 85, 2601032, 0.29513046
26, 86, 2700683, 0.29341337
26, 87, 3633071, 0.29309756
26, 88, 3016127, 0.29196158
26, 89, 3205541, 0.29004937
26, 90, 3657427, 0.29004067
26, 91, 3162708, 0.28683522
26, 92, 3369119, 0.28640863
26, 93, 3655492, 0.28546157
26, 94, 3866946, 0.28545633
26, 95, 3409923, 0.2845513
26, 96, 3015570, 0.28452203
26, 97, 270025, 0.2825472
26, 98, 3443271, 0.28220573
26, 99, 3872586, 0.28201628
26, 100, 3833282, 0.2819246
26, 101, 2918627, 0.27898264
26, 102, 3684085, 0.27812028
26, 103, 2989829, 0.27551824
26, 104, 3015881, 0.27287903
26, 105, 3425272, 0.27275896
26, 106, 3483705, 0.27060714
26, 107, 2905343, 0.27013543
26, 108, 3265006, 0.27013147
26, 109, 3092852, 0.2681024
26, 110, 3671131, 0.2654219
26, 111, 3001167, 0.26530322
26, 112, 2902214, 0.26493308
26, 113, 3015918, 0.26337907
26, 114, 3480933, 0.2630551
26, 115, 3407694, 0.2628247
26, 116, 3544643, 0.25724766
26, 117, 3317689, 0.2572108
26, 118, 3514368, 0.25684586
26, 119, 1282573, 0.25549674
26, 120, 3787631, 0.25176466
26, 121, 2664731, 0.25100982
26, 122, 1874668, 0.24936627
26, 123, 3792027, 0.24923337
26, 124, 3016599, 0.24809639
26, 125, 2963120, 0.24742937
26, 126, 3015288, 0.24657923
26, 127, 3018959, 0.2434374
26, 128, 2782204, 0.24342409
26, 129, 3888003, 0.24309583
26, 130, 2844757, 0.24308886
26, 131, 2776369, 0.24219495
26, 132, 3535790, 0.24066274
26, 133, 2769446, 0.24032864
26, 134, 2844387, 0.23873974
26, 135, 3881451, 0.23829015
26, 136, 3216095, 0.23802963
26, 137, 3860031, 0.23748975
26, 138, 3649179, 0.23748936
26, 139, 3015424, 0.23697822
26, 140, 3073784, 0.23661989
26, 141, 2700676, 0.2365271
26, 142, 3880742, 0.23583023
26, 143, 3134680, 0.23538263
26, 144, 3337385, 0.23483099
26, 145, 3502781, 0.23338838
26, 146, 3535799, 0.23293798
26, 147, 3548074, 0.23253289
26, 148, 3015526, 0.23101485
26, 149, 3183568, 0.22998533
26, 150, 2721504, 0.22940321
26, 151, 3016034, 0.22920883
26, 152, 3113188, 0.22916971
26, 153, 3430087, 0.2278641
26, 154, 3240924, 0.22781147
26, 155, 3303068, 0.2273127
26, 156, 3152755, 0.22711526
26, 157, 1784727, 0.22673586
26, 158, 2602995, 0.22641069
26, 159, 3573801, 0.22555976
26, 160, 3565886, 0.22490858
26, 161, 2958978, 0.22393137
26, 162, 3859019, 0.22359586
26, 163, 2921813, 0.2235796
26, 164, 3548078, 0.22349986
26, 165, 3573980, 0.22316118
26, 166, 3022785, 0.2216884
26, 167, 3649509, 0.22139226
26, 168, 3649615, 0.22126527
26, 169, 3170348, 0.22104728
26, 170, 3585714, 0.21960695
26, 171, 3016805, 0.21931076
26, 172, 3686087, 0.21920982
26, 173, 3335664, 0.21886535
26, 174, 3771805, 0.21798031
26, 175, 1906865, 0.21796946
26, 176, 3043456, 0.21756856
26, 177, 3335533, 0.21719782
26, 178, 3350196, 0.21630432
26, 179, 3659436, 0.2148964
26, 180, 3862310, 0.21472023
26, 181, 3180780, 0.21446258
26, 182, 2409718, 0.21443075
26, 183, 3645655, 0.21426181
26, 184, 3118060, 0.21416658
26, 185, 3135985, 0.21410435
26, 186, 2615040, 0.21401186
26, 187, 3113153, 0.21389985
26, 188, 3259122, 0.2138084
26, 189, 3701984, 0.21310298
26, 190, 3533745, 0.21298721
26, 191, 3254850, 0.21228687
26, 192, 3335534, 0.2121204
26, 193, 3015490, 0.21189886
26, 194, 3730194, 0.21077093
26, 195, 3855217, 0.21034229
26, 196, 3254848, 0.20991108
26, 197, 2801018, 0.20969523
26, 198, 2834956, 0.20825711
